PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
VT0020907,LAKE CHAMPLAIN WALDORF SCHOOL,Region 1,Vermont,Non-Transient non-community system,32,CHARLOTTE,Chittenden,5,2,6
VT0020641,ON THE ROCS - PHAT ITALIAN MARKET,Region 1,Vermont,Transient non-community system,132,KILLINGTON,Rutland,3,14,2
VT0008129,BIG D CAMPGROUND,Region 1,Vermont,Transient non-community system,200,HUBBARDTON,Rutland,3,41,1
VT0021045,KINGDOM HALL - ROCKINGHAM VT,Region 1,Vermont,Transient non-community system,175,ROCKINGHAM,Windham,3,9,3
VT0000163,THE PUBLIC HOUSE,Region 1,Vermont,Transient non-community system,185,BENNINGTON,Bennington,4,28,3
VT0005261,CABOT TOWN WATER SYSTEM,Region 1,Vermont,Community water system,250,CABOT,Washington,9,23,11
VT0006568,DEERFIELD VALLEY ELEMENTARY SCHOOL,Region 1,Vermont,Non-Transient non-community system,230,WILMINGTON,Windham,7,23,17
VT0005493,RIVERSIDE MHP,Region 1,Vermont,Community water system,30,MORETOWN,Washington,5,39,12
VT0020866,MIDDLEBURY COLLEGE  BREADLOAF CAMPUS,Region 1,Vermont,Transient non-community system,365,MIDDLEBURY,Addison,7,1,2
VT0005139,GRAND ISLE FIRE DISTRICT 4,Region 1,Vermont,Community water system,1063,GRAND ISLE,Grand Isle,6,2,15
VT0000970,SLIDE BROOK INN AND TAVERN,Region 1,Vermont,Transient non-community system,88,WARREN,Washington,6,9,6
VT0006718,WAITSFIELD ELEMENTARY SCHOOL,Region 1,Vermont,Non-Transient non-community system,190,WAITSFIELD,Washington,8,4,12
VT0005287,EAST WIND,Region 1,Vermont,Community water system,74,WATERBURY,Washington,5,120,13
VT0021311,NVRH WATER SYSTEM,Region 1,Vermont,Non-Transient non-community system,125,ST. JOHNSBURY,Caledonia,6,3,1
VT0021282,DR RUHLS DENTISTRY OFFICE,Region 1,Vermont,Transient non-community system,50,WILMINGTON,Windham,3,0,1
VT0005597,TRAIL CREEK CONDOMINIUM,Region 1,Vermont,Community water system,212,KILLINGTON,Rutland,7,54,9
VT0005635,WINTERPLACE WATER SYSTEM,Region 1,Vermont,Community water system,745,LUDLOW,Windsor,11,20,12
VT0000020,WEST MOUNTAIN INN,Region 1,Vermont,Transient non-community system,74,ARLINGTON,Bennington,5,15,2
VT0008206,NEWPORT STATE AIRPORT TAIL DRAGGER CAFE,Region 1,Vermont,Transient non-community system,30,COVENTRY,Orleans,4,7,2
VT0021020,EASTFIELD CONDOMINIUM ASSN INC,Region 1,Vermont,Community water system,63,FAIRFAX,Franklin,5,34,3
VT0005031,PASSUMPSIC FIRE DISTRICT 1,Region 1,Vermont,Community water system,140,BARNET,Caledonia,4,53,12
VT0005284,WATERBURY VILLAGE WATER,Region 1,Vermont,Community water system,6003,WATERBURY,Washington,23,48,23
VT0005176,WELLS RIVER WATER SYSTEM,Region 1,Vermont,Community water system,490,NEWBURY,Orange,6,2,20
VT0008293,MORRISVILLE STOWE AIRPORT,Region 1,Vermont,Transient non-community system,27,MORRISTOWN,Lamoille,3,2,2
VT0005417,BRANDON FIRE DISTRICT 2,Region 1,Vermont,Community water system,98,BRANDON,Rutland,5,13,11
VT0003059,CRAFTSBURY CENTER,Region 1,Vermont,Transient non-community system,90,CRAFTSBURY,Orleans,4,3,2
VT0006606,WAUBANONG CAMP,Region 1,Vermont,Transient non-community system,35,BRATTLEBORO,Windham,2,14,1
VT0001984,RICKS TAVERN,Region 1,Vermont,Transient non-community system,56,NEWFANE,Windham,3,4,2
VT0008144,LAKEHURST CAMPGROUND,Region 1,Vermont,Transient non-community system,506,ISLE LA MOTTE,Grand Isle,9,1,3
VT0005499,COLONIAL ESTATES WATER CORP,Region 1,Vermont,Community water system,200,RUTLAND TOWN,Rutland,5,90,8
VT0006510,SANGAMON CAMP,Region 1,Vermont,Transient non-community system,35,PITTSFORD,Rutland,6,3,2
VT0020562,NORTH HERO WATER SYSTEM,Region 1,Vermont,Community water system,1800,NORTH HERO,Grand Isle,7,73,11
VT0020847,COBB HILL COHOUSING INC,Region 1,Vermont,Community water system,41,HARTLAND,Windsor,4,13,9
VT0020610,SALISBURY SCHOOL,Region 1,Vermont,Non-Transient non-community system,125,SALISBURY,Addison,6,182,10
VT0020826,KILLINGTON SNOWMOBILE TOURS,Region 1,Vermont,Transient non-community system,38,PLYMOUTH,Windsor,2,13,2
VT0021336,DOCTOR`S PARK REALTY,Region 1,Vermont,Transient non-community system,80,STOWE,Lamoille,3,1,1
VT0020031,VERNON HALL,Region 1,Vermont,Community water system,50,VERNON,Windham,5,21,9
VT0021062,KNIGHTS OF COLUMBUS HALL,Region 1,Vermont,Transient non-community system,400,BARRE TOWN,Washington,3,1,1
VT0002322,BRYANT HOUSE RESTAURANT,Region 1,Vermont,Transient non-community system,75,WESTON,Windsor,9,65,3
