PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
NH0692010,JOHNSON CREEK,Region 1,New Hampshire,Community water system,50,DURHAM,Strafford,2,5,3
NH2533020,GREEN VALLEY MOBILE HOME PARK,Region 1,New Hampshire,Community water system,115,WINCHESTER,Cheshire,3,1,3
NH1582010,SHORTRIDGE ACADEMY,Region 1,New Hampshire,Non-Transient non-community system,60,MILTON,Strafford,2,8,3
NH0028100,KANCAMAGUS SWIFT RIVER INN,Region 1,New Hampshire,Transient non-community system,30,ALBANY,Carroll,2,5,3
NH0308050,HOMESTEAD RESTAURANT,Region 1,New Hampshire,Transient non-community system,150,BRISTOL,Grafton,2,2,2
NH0827030,LAUREL LAKE CAMPGROUND,Region 1,New Hampshire,Transient non-community system,175,FITZWILLIAM,Cheshire,4,7,3
NH1757030,WHISPERING PINES CAMPGROUND,Region 1,New Hampshire,Transient non-community system,100,NEWTON,Rockingham,2,1,2
NH2315010,KENNETH A BRETT SCH,Region 1,New Hampshire,Non-Transient non-community system,290,TAMWORTH,Carroll,2,23,3
NH1381010,LITTLETON WATER AND LIGHT DEPT,Region 1,New Hampshire,Community water system,6010,LITTLETON,Grafton,6,81,3
NH2377100,WILLIAM LAWRENCE CAMP/DINING,Region 1,New Hampshire,Transient non-community system,170,TUFTONBORO,Carroll,1,1,2
NH1932170,RAINBOW RIDGE,Region 1,New Hampshire,Community water system,38,PLAISTOW,Rockingham,3,5,3
NH0162200,TOP NOTCH CONDOS,Region 1,New Hampshire,Community water system,163,BARTLETT,Carroll,3,3,5
NH2235060,CORNERSTONE SCHOOL,Region 1,New Hampshire,Non-Transient non-community system,167,STRATHAM,Rockingham,2,5,3
NH1857040,PELHAM VETERANS MEMORIAL PARK,Region 1,New Hampshire,Transient non-community system,200,PELHAM,Hillsborough,1,6,3
NH1237040,JEFFERSON CAMPGROUND,Region 1,New Hampshire,Transient non-community system,250,JEFFERSON,Coos,1,0,3
NH0445010,CHESTERFIELD CENTRAL SCH,Region 1,New Hampshire,Non-Transient non-community system,550,CHESTERFIELD,Cheshire,2,28,5
NH1435040,CROSSROADS ACADEMY/NORTH,Region 1,New Hampshire,Non-Transient non-community system,180,LYME,Grafton,1,2,3
