PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
NN3500277,Spencer Valley/Defiance  -NTUA,Region 9,Navajo Nation,Community water system,659,"Gallup, West of",,7,7,4
NN3510002,Boardman Loop  -NTUA,Region 9,Navajo Nation,Community water system,52,Boardman Loop,,3,2,0
NN3503039,Crownpoint/Littlewater/Three Mile Point  -NTUA,Region 9,Navajo Nation,Community water system,4229,"Crownpoint, Littlewater, Three-Mile Poin",,18,66,6
NN0400280,Houck/Querino Canyon  -NTUA,Region 9,Navajo Nation,Community water system,1621,"Houck, Querino Canyon",,12,8,4
NN0400322,Shonto  -NTUA,Region 9,Navajo Nation,Community water system,418,Shonto,,8,26,5
NN0400379,Tonalea/Red Lake  -NTUA,Region 9,Navajo Nation,Community water system,1203,"Tonalea, Red Lake",,5,27,4
NN4900224,Oljato  -NTUA,Region 9,Navajo Nation,Community water system,921,Oljeto,,16,29,4
NN4903017,Red Mesa  -NTUA,Region 9,Navajo Nation,Community water system,958,Red Mesa,,7,29,3
NN4903071,Todahaidekani  -NTUA,Region 9,Navajo Nation,Community water system,292,"Mexican Water, North of",,6,68,3
NN0400812,Wheatfields  -NTUA,Region 9,Navajo Nation,Community water system,315,Wheatfields,,8,51,3
NN0400339,Navajo National Monument,Region 9,Navajo Nation,Non-Transient non-community system,25,Shonto,,8,35,4
NN0403048,Rock Point  -NTUA,Region 9,Navajo Nation,Community water system,736,Rock Point,,13,7,5
NN3500267,Mexican Springs West Rural  -NTUA,Region 9,Navajo Nation,Community water system,244,"Mexican Springs, West of",,8,29,5
NN3500274,Coyote Canyon/Bass Lake  -NTUA,Region 9,Navajo Nation,Community water system,710,"Coyote Canyon, Brimhall, Bass Lake",,6,46,5
NN3500335,Red Rock  -NTUA,Region 9,Navajo Nation,Community water system,1576,Red Rock (South of Gallup),,7,33,5
NN0403000,Ft. Defiance/Window Rock/St. Michaels  -NTUA,Region 9,Navajo Nation,Community water system,14326,"Fort Defiance, Window Rock, St. Michaels",,77,102,4
NN0403003,Kayenta  -NTUA,Region 9,Navajo Nation,Community water system,3689,Kayenta,,36,42,4
NN0403004,Pinon/District #4  -NTUA,Region 9,Navajo Nation,Community water system,5509,"Pinon, South Pinon, Burnt Corn, Blue Gap",,36,31,5
