PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
ND1800311,EMERADO CITY OF,Region 8,North Dakota,Community water system,414,EMERADO,Grand Forks,3,3,16
ND3711683,SILVER PRAIRIE SALOON,Region 8,North Dakota,Transient non-community system,60,,Ransom,3,0,0
ND3110718,TRAYNOR PARK,Region 8,North Dakota,Transient non-community system,25,,Mountrail,6,5,22
ND2911356,LAKESHORE ESTATES,Region 8,North Dakota,Community water system,160,,Mercer,5,44,11
ND2711619,MBI INDUSTRIAL PARK-PHASE 3,Region 8,North Dakota,Transient non-community system,70,,McKenzie,2,0,1
ND2711688,VIRTUCON PROPERTIES LLC,Region 8,North Dakota,Non-Transient non-community system,27,,McKenzie,3,0,0
ND5111649,FOX RUN TRANSPORT,Region 8,North Dakota,Transient non-community system,60,,Ward,2,0,0
ND4000854,ST JOHN CITY OF,Region 8,North Dakota,Community water system,341,ST. JOHN,Rolette,7,7,15
ND1900731,NEW LEIPZIG CITY OF,Region 8,North Dakota,Community water system,221,NEW LEIPZIG,Grant,12,1,18
ND0410609,PEACEFUL VALLEY RANCH #2,Region 8,North Dakota,Transient non-community system,25,,Billings,4,0,23
ND2500266,DRAKE CITY OF,Region 8,North Dakota,Community water system,275,DRAKE,McHenry,7,1,19
ND0200882,SIBLEY CITY OF,Region 8,North Dakota,Community water system,30,SIBLEY,Barnes,6,15,10
ND3600231,DEVILS LAKE CITY OF,Region 8,North Dakota,Community water system,7141,DEVILS LAKE,Ramsey,13,6,22
ND3611265,GRAHAMS ISLAND,Region 8,North Dakota,Transient non-community system,75,,Ramsey,2,0,20
ND5111498,PRAIRIE ACRES RV PARK,Region 8,North Dakota,Transient non-community system,100,,Williams,2,8,4
ND0600119,BOWMAN CITY OF,Region 8,North Dakota,Community water system,1650,BOWMAN,Bowman,19,1,15
ND4700637,MEDINA CITY OF,Region 8,North Dakota,Community water system,308,MEDINA,Stutsman,11,3,17
ND2310414,LAMOURE COUNTY MEMORIAL PARK,Region 8,North Dakota,Transient non-community system,25,,LaMoure,7,37,12
ND0901449,COUNTRY ACRES WATER CO,Region 8,North Dakota,Community water system,50,,Cass,3,8,5
ND3200636,MCVILLE CITY OF,Region 8,North Dakota,Community water system,349,MCVILLE,Nelson,7,0,17
ND3611675,CAMP GILBERT C GRAFTON,Region 8,North Dakota,Non-Transient non-community system,200,,Ramsey,6,0,0
ND1901556,WOLLMAN RANCH,Region 8,North Dakota,Community water system,33,,Grant,5,6,1
ND2810954,COAL CREEK STATION,Region 8,North Dakota,Non-Transient non-community system,532,,McLean,6,8,18
ND3900973,WAHPETON CITY OF,Region 8,North Dakota,Community water system,7766,WAHPETON,Richland,8,2,20
ND2301467,WILLOWBANK COLONY,Region 8,North Dakota,Community water system,95,,LaMoure,4,76,4
ND5311634,WESTERN PETROLEUM RV PARK,Region 8,North Dakota,Transient non-community system,100,,Williams,6,0,0
ND0410678,COTTONWOOD CAMPGROUND 6,Region 8,North Dakota,Transient non-community system,90,,Billings,4,0,23
ND0200747,NOME CITY OF,Region 8,North Dakota,Community water system,62,NOME,Barnes,6,3,13
ND0200858,SANBORN CITY OF,Region 8,North Dakota,Community water system,192,SANBORN,Barnes,4,17,13
ND2711603,COYOTE CHARLIES RV PARK,Region 8,North Dakota,Transient non-community system,200,,McKenzie,2,0,1
