PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
MA2034020,"BOLTON COUNTRY CUPBOARD, INC.",Region 1,Massachusetts,Transient non-community system,100,BOLTON,Worcester,4,9,3
MA1341012,1896 HOUSE BROOKSIDE,Region 1,Massachusetts,Transient non-community system,34,WILLIAMSTOWN,Berkshire,3,3,4
MA3051004,CARLISLE PUBLIC SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,850,CARLISLE,Middlesex,6,19,13
MA3014000,ASHLAND WATER AND SEWER DEPT.,Region 1,Massachusetts,Community water system,16593,ASHLAND,Middlesex,15,14,24
MA1191004,SUNSETVIEW FARM CAMPING AREA,Region 1,Massachusetts,Transient non-community system,250,MONSON,Hampden,5,1,2
MA4055005,PLEASANT BAY VILLAGE MOTEL,Region 1,Massachusetts,Transient non-community system,130,CHATHAM,Barnstable,5,3,2
MA4104003,AQUINNAH RESTAURANT,Region 1,Massachusetts,Transient non-community system,200,GAY HEAD,Dukes,3,28,3
MA4318051,WINSLOW TAVERN,Region 1,Massachusetts,Transient non-community system,175,WELLFLEET,Barnstable,2,6,0
MA1225044,PAPAS HEALTHY FOOD AND FUEL,Region 1,Massachusetts,Transient non-community system,125,OTIS,Berkshire,1,0,1
MA1349003,BERKSHIRE PARK CAMPING AREA,Region 1,Massachusetts,Transient non-community system,30,WORTHINGTON,Hampshire,3,5,1
MA4052018,TREMONT PLACE,Region 1,Massachusetts,Transient non-community system,25,CARVER,Plymouth,2,5,7
MA2290001,MANCHAUG WATER DISTRICT OF SUTTON,Region 1,Massachusetts,Community water system,433,SUTTON,Worcester,8,76,12
MA4285002,PRISTINE SPRING (STOUGHTON) VEND,Region 1,Massachusetts,Transient non-community system,100,STOUGHTON,Norfolk,1,1,1
MA1225034,OTIS POULTRY FARM INC,Region 1,Massachusetts,Transient non-community system,150,OTIS,Berkshire,5,5,2
MA1267001,BERKSHIRE SCHOOL,Region 1,Massachusetts,Community water system,475,SHEFFIELD,Berkshire,10,3,9
MA1053015,BERKSHIRE EAST SKI AREA,Region 1,Massachusetts,Transient non-community system,800,CHARLEMONT,Franklin,5,10,2
MA1113027,THORNEWOOD INN,Region 1,Massachusetts,Transient non-community system,38,GREAT BARRINGTON,Berkshire,1,2,2
MA1120011,GREEN MEADOWS SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,334,HAMPDEN,Hampden,3,3,7
MA1113001,"MADDEN OPEN HEART CLUB, INC.",Region 1,Massachusetts,Transient non-community system,100,GREAT BARRINGTON,Berkshire,2,2,3
MA1058002,PINE VALLEY MOBILE HOME PARK,Region 1,Massachusetts,Community water system,180,CHESHIRE,Berkshire,4,1,10
MA1225014,MOUNTAIN VIEW CAMPGROUND INC.,Region 1,Massachusetts,Transient non-community system,50,OTIS,Berkshire,4,2,4
MA2028006,BERLIN COUNTRY CLUB,Region 1,Massachusetts,Transient non-community system,75,BERLIN,Worcester,2,13,3
MA4095006,ROCKY MOUNTAIN SPRING WATER VENDING,Region 1,Massachusetts,Transient non-community system,25,FALL RIVER,Bristol,4,0,1
MA4145001,SACRED HEART HIGH SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,660,KINGSTON,Plymouth,14,3,10
MA2215003,DOE REY ME PRESCHOOL,Region 1,Massachusetts,Transient non-community system,39,NORTHBOROUGH,Worcester,5,0,1
MA2002005,SOMERSET HILLS CONDOMINIUMS,Region 1,Massachusetts,Community water system,70,ACTON,Middlesex,3,44,9
MA2147002,YMCA CAMP LOWE,Region 1,Massachusetts,Transient non-community system,200,LANCASTER,Worcester,1,7,1
MA1268002,GOULDS SUGAR HOUSE,Region 1,Massachusetts,Transient non-community system,25,SHELBURNE,Franklin,2,0,2
MA4086036,VILLAGE GREEN SHOPPING CENTER,Region 1,Massachusetts,Transient non-community system,28,EASTHAM,Barnstable,2,8,3
MA2303003,RIVERSIDE COMMUNITY CARE,Region 1,Massachusetts,Non-Transient non-community system,25,UPTON,Worcester,2,9,0
MA2077000,DOUGLAS WATER DEPARTMENT,Region 1,Massachusetts,Community water system,3170,DOUGLAS,Worcester,14,42,9
MA2299000,TOWNSEND WATER DEPARTMENT,Region 1,Massachusetts,Community water system,6444,TOWNSEND,Middlesex,17,74,13
MA4285000,STOUGHTON WATER DEPARTMENT,Region 1,Massachusetts,Community water system,26962,STOUGHTON,Norfolk,34,5,12
MA1191011,ASYLUM FITNESS,Region 1,Massachusetts,Transient non-community system,50,MONSON,Hampden,1,1,1
