State,County,Population for whom poverty status is determined,Under 18 years (in poverty),18 to 64 years (in poverty),65 years and over (in poverty),White alone (in poverty),Black or African American alone (in poverty),American Indian and Alaska Native alone (in poverty),Asian alone (in poverty),Native Hawaiian and Other Pacific Islander alone (in poverty),Some other race alone (in poverty),Two or more races (in poverty),Hispanic or Latino origin (in poverty),White alone (not Hispanic or Latino) (in poverty),Less than high school graduate (in poverty),High school graduate (in poverty),Some college or Associate's degree (in poverty),Bachelor's degree or higher (in poverty),Employed (in poverty),Unemployed (in poverty),Income below 50% poverty level,Income below 125% poverty level,Income below 150% poverty level,Income below 185% poverty level,Income below 200% poverty level,"FID"
Virginia,Hanover,"97,516",25.15,61.57,13.28,86.95,8.9,0.27,1.28,0.03,0.93,1.63,2.11,85.61,5.34,19.23,20.1,23.38,51.96,2.72,1.83,6.74,9.48,13.3,15.06,2909
Virginia,Henrico,"303,681",24.08,63.94,11.98,60.24,29.18,0.36,6.55,0.04,1.35,2.28,4.85,57.16,6.82,15.25,18.69,26.98,51.76,4.31,4.95,13.88,17.66,22.5,24.54,2915
Virginia,Henry,"53,377",20.48,59.96,19.56,75.01,21.67,0.03,0.51,0.0,1.15,1.62,4.83,71.56,17.53,25.34,21.15,8.13,41.01,5.86,6.93,24.72,32.06,41.62,45.58,2918
Virginia,Highland,"2,313",12.62,58.41,28.97,99.05,0.0,0.0,0.0,0.0,0.22,0.73,0.22,99.05,16.69,29.27,17.64,19.71,47.95,0.82,6.05,13.92,18.24,23.56,28.45,2920
Virginia,Isle of Wight,"35,045",22.53,63.0,14.47,71.77,24.86,0.16,0.98,0.0,0.65,1.58,1.95,70.83,10.18,20.14,21.83,18.27,48.38,4.05,4.56,12.97,16.85,22.92,25.11,2925
Virginia,James City,"66,110",21.59,57.88,20.53,81.39,13.11,0.31,2.82,0.12,0.65,1.6,4.61,77.98,4.72,15.22,18.82,32.77,45.86,2.81,4.4,10.69,12.98,16.69,18.19,2930
Virginia,King and Queen,"6,968",20.09,62.03,17.88,68.25,30.83,0.27,0.17,0.0,0.11,0.36,2.83,65.76,13.73,30.48,19.14,9.13,49.05,2.99,3.62,13.72,18.04,25.92,32.08,2936
Virginia,King George,"23,295",27.95,62.04,10.01,77.12,19.05,0.21,0.94,0.03,0.34,2.31,3.59,74.63,5.64,19.88,19.19,19.97,47.37,3.38,1.37,7.23,9.32,14.01,16.28,2938
Virginia,King William,"15,778",24.64,63.03,12.33,77.58,18.79,1.38,0.15,0.0,0.49,1.62,2.03,76.08,7.77,27.34,19.27,13.4,49.14,3.31,3.16,9.98,15.23,19.56,21.8,2943
Virginia,Lancaster,"11,017",15.34,54.1,30.56,70.15,28.12,0.0,0.99,0.0,0.05,0.7,0.95,69.59,12.08,23.14,23.47,20.61,45.58,3.99,2.91,15.12,20.13,24.93,29.58,2948
Virginia,Lee,"23,942",20.7,62.33,16.97,98.23,0.77,0.31,0.21,0.03,0.05,0.39,0.43,97.87,18.77,22.49,21.12,9.07,35.82,3.57,7.27,29.39,36.4,44.77,48.29,2950
Virginia,Loudoun,"313,393",30.14,63.24,6.62,70.18,7.38,0.2,14.78,0.03,3.74,3.68,12.22,62.45,4.18,8.87,13.79,36.96,53.6,2.44,1.5,4.47,6.33,8.36,9.55,2952
Virginia,Louisa,"32,934",21.96,63.4,14.64,78.75,18.0,0.36,0.56,0.0,0.59,1.74,2.28,77.3,12.14,28.29,17.55,13.15,48.48,3.19,5.63,14.81,20.25,24.96,27.3,2953
Virginia,Lunenburg,"11,327",21.39,59.22,19.39,64.63,32.54,0.0,0.02,0.11,0.93,1.77,3.83,62.47,19.26,25.14,17.5,8.4,40.21,4.35,5.81,27.4,33.68,45.37,48.76,2954
Virginia,Madison,"13,015",22.04,59.78,18.18,85.41,11.28,0.0,0.67,0.1,0.52,2.02,0.6,85.11,14.05,24.96,19.17,13.2,47.78,3.97,4.09,16.5,21.59,27.94,33.58,2955
Virginia,Mathews,"8,851",18.75,55.26,25.99,87.33,9.76,0.37,0.34,0.0,0.8,1.39,1.18,86.46,9.46,25.22,21.61,19.64,43.0,2.19,3.17,13.82,17.92,23.62,28.01,2962
Virginia,Mecklenburg,"30,858",20.04,58.66,21.3,60.3,35.93,0.15,0.77,0.05,1.64,1.17,2.41,59.8,16.85,25.44,20.63,10.51,39.64,4.06,9.13,27.1,33.16,42.42,45.63,2964
Virginia,Middlesex,"10,534",16.43,57.37,26.2,80.36,19.08,0.27,0.0,0.0,0.11,0.18,1.53,79.05,8.72,23.48,22.67,22.72,43.69,2.5,3.71,12.01,16.47,20.72,24.62,2965
Virginia,Montgomery,"83,615",17.63,71.6,10.77,87.99,3.65,0.23,5.38,0.02,0.97,1.77,2.6,86.12,6.29,13.92,14.45,24.18,52.17,2.82,15.25,29.2,32.96,38.29,40.81,2966
Virginia,Nelson,"14,767",18.4,62.82,18.78,82.57,16.0,0.2,0.14,0.0,0.05,1.05,1.08,81.61,14.84,25.37,16.61,17.91,46.45,3.36,4.74,16.96,23.55,27.92,33.1,2968
Virginia,New Kent,"17,905",22.78,64.71,12.5,82.66,14.64,0.85,0.52,0.0,0.4,0.92,0.87,81.79,8.73,22.75,22.93,16.87,52.9,5.03,2.75,9.1,10.39,16.22,17.4,2971
Virginia,Northampton,"12,134",20.35,57.47,22.19,60.31,38.29,0.0,0.44,0.0,0.5,0.46,7.01,54.26,16.29,26.27,15.99,14.55,43.04,4.13,10.3,28.75,33.8,43.56,45.67,2982
Virginia,Northumberland,"12,359",16.39,53.25,30.36,70.97,28.96,0.0,0.0,0.0,0.0,0.07,0.74,70.22,11.82,24.51,24.18,17.27,43.4,4.62,3.3,12.96,19.65,27.98,30.8,2983
Virginia,Nottoway,"14,943",19.74,63.15,17.11,59.45,38.1,0.27,0.25,0.0,1.23,0.7,4.13,56.66,18.0,26.82,17.4,8.06,42.45,6.27,7.5,22.82,27.49,38.75,40.25,2984
Virginia,Orange,"33,039",22.81,59.43,17.77,83.34,12.77,0.17,0.54,0.0,0.91,2.27,3.52,80.95,10.44,23.9,20.12,16.04,44.25,4.82,3.22,15.1,18.54,23.84,26.35,2985
Virginia,Page,"23,783",21.36,60.81,17.84,96.27,1.34,0.21,0.51,0.0,0.1,1.57,1.63,95.21,18.42,29.67,14.69,8.24,44.65,4.98,5.47,20.72,27.15,36.57,38.09,2986
Virginia,Patrick,"18,285",19.17,59.74,21.09,92.55,6.71,0.29,0.01,0.0,0.05,0.39,2.46,90.14,18.04,25.76,23.12,6.93,39.96,5.19,4.01,22.16,29.3,36.45,43.51,2987
Virginia,Pittsylvania,"62,214",21.16,61.23,17.61,75.72,21.3,0.06,0.26,0.02,0.98,1.65,2.1,74.74,15.57,24.91,21.2,10.09,45.47,4.37,6.11,19.94,25.49,32.38,35.95,2988
Virginia,Powhatan,"24,220",23.57,62.23,14.2,92.56,5.92,0.09,0.59,0.0,0.0,0.85,1.54,91.06,7.99,19.66,22.35,20.44,51.47,2.56,2.1,6.29,8.08,11.94,14.73,2989
Virginia,Prince Edward,"18,197",21.39,61.55,17.05,57.95,39.84,0.12,0.81,0.0,0.76,0.51,2.06,56.82,13.01,26.95,14.6,14.65,43.37,4.56,11.76,23.45,32.65,39.84,42.42,2990
Virginia,Prince George,"30,960",26.15,61.79,12.05,65.66,28.99,0.61,1.85,0.37,1.18,1.33,5.13,62.24,8.41,23.96,21.5,13.4,41.03,4.47,2.48,9.04,13.11,18.28,23.81,2991
Virginia,Prince William,"398,313",28.69,64.41,6.91,59.97,19.97,0.32,7.57,0.08,7.27,4.82,20.27,48.56,6.95,13.5,18.68,23.9,51.96,3.14,2.93,8.54,11.08,15.45,17.05,2992
Virginia,Pulaski,"33,783",19.27,62.79,17.94,92.99,4.98,0.06,0.52,0.0,0.16,1.29,1.28,91.87,14.44,22.94,24.47,11.6,44.23,4.72,6.52,20.61,25.63,33.26,36.52,2993
Virginia,Rappahannock,"7,374",19.18,60.71,20.11,92.53,4.8,0.45,0.12,0.0,0.34,1.76,2.79,90.07,13.38,20.06,15.68,25.66,47.94,2.18,4.0,14.7,17.59,23.68,26.27,2994
Virginia,Richmond County,"7,496",21.58,57.96,20.45,72.21,24.0,0.95,0.17,0.0,0.88,1.79,5.79,67.37,17.94,24.92,19.76,9.16,45.7,3.14,4.91,19.12,22.33,30.58,33.47,2995
Virginia,Roanoke County,"90,416",21.89,61.29,16.81,90.42,5.04,0.18,2.67,0.0,0.35,1.34,2.18,88.73,6.49,18.74,22.46,23.59,51.69,2.53,2.46,9.5,12.1,17.33,18.91,2996
Virginia,Rockbridge,"22,121",19.4,59.78,20.82,95.05,2.54,0.15,0.69,0.14,0.02,1.41,1.36,94.14,12.16,26.88,17.56,16.49,44.53,2.05,4.21,17.4,22.62,31.37,34.47,2997
Virginia,Rockingham,"74,730",23.66,60.38,15.96,95.91,1.24,0.42,0.76,0.0,0.73,0.95,5.42,91.53,13.29,25.25,13.99,16.06,49.35,2.86,4.8,14.64,19.52,27.93,30.66,2998
Virginia,Russell,"28,514",19.91,63.61,16.48,97.6,1.07,0.09,0.25,0.0,0.41,0.57,0.41,97.56,19.35,26.12,19.78,7.07,38.48,3.43,7.0,26.98,32.55,41.34,44.32,2999
Virginia,Scott,"22,692",19.59,60.96,19.44,98.52,0.63,0.0,0.23,0.0,0.02,0.6,1.05,97.5,18.63,28.3,17.95,8.23,39.97,3.72,6.15,24.57,30.86,38.48,40.91,2585
Virginia,Shenandoah,"41,551",21.76,60.03,18.21,95.31,1.92,0.1,0.56,0.03,0.81,1.27,5.98,90.62,11.21,28.63,17.94,13.09,47.8,2.54,5.16,17.22,22.29,28.4,31.32,2594
Virginia,Smyth,"31,423",20.86,61.31,17.83,97.0,1.58,0.31,0.29,0.0,0.02,0.8,1.64,95.51,15.31,27.37,18.18,10.34,41.2,3.34,8.12,27.2,33.33,41.54,44.28,2600
Virginia,Southampton,"17,188",22.24,62.24,15.52,62.19,35.66,0.22,0.1,0.0,0.09,1.75,0.84,61.48,16.16,23.56,20.89,9.06,46.85,3.85,6.04,21.5,25.91,31.35,36.28,2608
Virginia,Spotsylvania,"122,080",27.42,62.79,9.79,75.05,15.87,0.3,2.42,0.16,4.16,2.03,7.66,71.98,7.0,19.83,18.66,18.64,48.6,3.72,3.65,10.69,13.41,18.07,20.33,2619
Virginia,Stafford,"125,826",29.18,63.23,7.59,71.43,17.18,0.57,2.65,0.13,4.71,3.32,9.07,67.94,4.66,15.99,19.46,22.27,48.01,3.44,2.08,6.28,8.34,12.17,13.93,2629
Virginia,Surry,"6,988",21.37,62.22,16.41,51.09,47.32,0.06,0.67,0.0,0.39,0.47,1.26,50.7,13.95,24.67,20.41,10.96,47.54,4.99,3.03,17.22,22.78,30.45,31.48,2636
Virginia,Sussex,"9,541",20.52,61.8,17.68,44.05,55.44,0.1,0.06,0.0,0.18,0.16,1.23,43.05,21.51,26.5,14.04,7.82,43.1,5.07,4.15,21.1,28.28,37.73,40.78,2647
Virginia,Tazewell,"43,622",20.36,62.13,17.51,95.85,1.99,0.16,0.32,0.0,0.28,1.41,0.63,95.36,16.57,24.25,21.79,9.83,39.12,3.1,5.84,24.79,30.89,40.01,44.2,2656
Virginia,Warren,"36,824",24.27,63.01,12.72,91.92,3.78,0.33,0.7,0.11,0.49,2.67,3.53,88.92,10.38,26.16,17.63,14.16,50.75,4.04,4.69,11.89,18.23,23.84,26.93,2662
Virginia,Washington,"53,157",19.46,62.23,18.32,97.5,1.08,0.15,0.28,0.0,0.21,0.77,1.3,96.65,12.53,23.85,21.4,16.12,45.89,3.14,4.93,18.34,23.64,30.55,34.11,2667
Virginia,Westmoreland,"17,355",19.59,59.31,21.1,68.78,29.42,0.02,0.24,0.0,0.31,1.24,5.8,63.72,16.31,27.88,17.82,10.49,42.85,5.59,4.64,21.79,29.25,34.21,35.9,2684
Virginia,Wise,"38,478",21.6,63.53,14.87,96.64,1.93,0.05,0.34,0.0,0.16,0.88,0.93,95.96,18.57,22.38,19.21,9.38,37.49,4.16,8.8,30.17,35.72,43.61,46.96,2695
Virginia,Wythe,"28,533",20.14,62.72,17.14,95.38,3.78,0.0,0.59,0.0,0.06,0.19,0.55,94.87,13.45,24.82,23.43,10.52,45.69,4.68,4.18,21.28,27.53,34.63,38.73,2699
Virginia,York,"64,159",26.04,61.63,12.33,77.41,13.97,0.22,4.77,0.18,0.4,3.05,4.45,74.1,3.49,14.03,21.59,27.45,46.07,2.2,2.74,7.23,9.33,14.12,15.8,2709
Virginia,Alexandria,"138,832",17.19,73.78,9.03,63.75,21.61,0.39,6.06,0.1,4.27,3.83,16.01,53.77,6.15,9.49,14.03,46.22,61.95,3.3,3.31,11.63,14.08,18.42,19.66,2712
Virginia,Bedford City,"5,865",20.84,60.24,18.93,75.64,21.99,0.0,0.44,0.0,0.17,1.76,1.71,74.1,9.43,23.9,21.98,15.91,48.68,3.26,12.04,24.3,28.54,35.69,44.5,2713
Virginia,Bristol,"17,263",20.97,59.71,19.32,91.26,5.65,0.52,0.74,0.0,0.41,1.41,0.83,90.77,14.4,21.96,21.28,13.8,39.45,5.9,8.38,28.3,38.23,45.27,50.24,2716
Virginia,Buena Vista,"6,266",21.82,60.85,17.33,91.91,7.21,0.24,0.0,0.0,0.14,0.49,0.94,90.97,17.3,25.41,14.55,10.21,48.9,3.53,5.81,23.33,29.75,43.39,48.07,2720
Virginia,Charlottesville,"40,126",15.97,74.36,9.66,69.79,20.57,0.46,5.37,0.07,1.23,2.5,4.92,66.94,8.19,12.57,10.81,29.31,50.96,3.17,19.78,31.53,36.09,41.83,45.21,2722
Virginia,Chesapeake,"217,332",25.88,63.51,10.61,63.08,29.37,0.39,3.18,0.06,1.37,2.56,4.39,60.66,6.46,16.71,23.1,18.91,49.04,3.48,3.78,11.26,14.0,18.9,20.55,2724
Virginia,Colonial Heights,"17,193",22.0,59.26,18.74,81.95,13.13,0.24,3.22,0.0,0.47,0.98,4.05,80.04,7.54,27.03,20.58,13.24,47.89,3.88,3.65,9.87,11.59,20.35,25.7,2727
Virginia,Covington,"5,839",21.22,59.87,18.91,84.81,11.58,0.26,0.48,0.0,0.51,2.36,1.76,83.56,15.14,24.27,24.08,5.77,41.5,2.28,11.34,25.31,31.19,39.41,43.55,2729
Virginia,Danville,"41,701",22.06,59.67,18.27,47.31,48.86,0.04,0.98,0.02,1.31,1.47,2.91,45.87,15.09,20.1,21.92,11.62,40.09,7.32,10.55,33.37,41.28,49.46,52.35,2732
Virginia,Emporia,"5,582",22.47,62.04,15.5,30.28,65.53,0.23,0.36,0.0,2.56,1.04,3.53,29.31,18.65,23.4,15.87,9.12,37.24,8.65,13.87,43.34,48.23,59.08,59.94,2736
Virginia,Fairfax City,"22,183",20.36,66.71,12.93,71.84,4.71,0.62,16.07,0.14,3.43,3.19,15.76,60.64,5.07,9.21,18.18,37.65,53.93,3.01,3.56,7.99,9.82,12.46,14.33,2737
Virginia,Falls Church,"12,284",24.58,65.12,10.3,77.49,5.15,0.07,9.87,0.0,4.9,2.52,8.91,73.75,2.47,7.2,8.76,49.38,55.21,3.34,2.65,5.58,8.57,9.08,11.68,2740
Virginia,Franklin City,"8,394",24.22,59.69,16.09,39.22,57.97,0.0,0.86,0.0,0.18,1.78,0.68,38.67,13.72,18.14,20.06,13.81,38.49,6.14,12.2,27.73,38.36,43.9,47.81,2744
Virginia,Fredericksburg,"22,435",21.74,67.26,11.0,62.9,25.53,0.45,2.31,0.01,5.78,3.01,10.86,57.95,6.92,19.12,16.51,21.38,49.26,5.87,11.21,20.96,24.48,33.03,35.91,2745
Virginia,Galax,"6,702",20.2,56.73,23.07,93.29,3.88,0.57,0.15,0.0,0.0,2.12,14.56,80.39,17.23,23.53,22.61,11.71,41.72,3.15,9.49,36.06,45.9,51.33,53.98,2747
Virginia,Hampton,"132,490",23.01,64.51,12.47,44.04,49.82,0.47,2.42,0.05,0.95,2.24,4.59,41.85,7.21,18.35,25.64,15.0,45.57,4.87,6.43,18.48,23.39,29.85,31.67,2751
Virginia,Harrisonburg,"41,302",17.75,73.73,8.52,83.79,7.86,0.12,4.25,0.18,1.67,2.13,18.32,69.15,9.38,12.32,10.28,18.41,47.28,2.99,24.49,40.16,46.32,53.08,55.56,2755
Virginia,Hopewell,"21,834",24.38,60.85,14.77,57.52,38.62,0.14,0.24,0.0,0.9,2.57,6.46,53.28,15.74,26.21,18.12,6.53,37.24,8.13,10.2,26.66,33.31,42.73,44.49,2756
Virginia,Lexington,"3,623",19.57,58.79,21.64,76.29,13.5,0.0,1.9,0.0,4.53,3.78,6.82,74.91,10.27,13.3,12.42,33.2,41.37,1.52,13.08,31.99,34.67,37.76,39.3,2760
Virginia,Lynchburg,"67,005",21.65,63.82,14.53,63.25,30.62,0.13,2.48,0.0,0.86,2.66,2.99,61.41,8.85,17.09,17.51,19.71,46.05,5.06,12.92,29.6,34.22,41.14,43.29,2762
Virginia,Manassas,"37,790",28.32,64.48,7.19,72.51,14.25,0.05,3.95,0.0,4.89,4.35,31.48,47.58,10.82,16.48,16.86,17.18,51.14,4.12,6.88,15.54,18.18,25.27,27.55,2765
Virginia,Manassas Park,"14,409",28.52,65.65,5.82,61.41,13.02,0.65,7.62,0.0,10.96,6.34,33.44,42.14,12.4,17.86,17.73,13.55,53.9,2.44,1.89,8.43,11.14,16.43,20.94,2768
Virginia,Martinsville,"13,360",21.44,60.37,18.19,48.9,44.36,0.64,1.09,0.0,2.63,2.38,4.08,48.52,13.65,20.43,23.44,13.23,38.32,7.13,13.05,35.24,44.14,49.16,51.89,2771
Virginia,Newport News,"173,092",25.04,64.16,10.8,49.87,41.3,0.39,2.85,0.17,1.66,3.75,7.38,45.3,6.44,18.61,23.31,15.38,47.89,4.79,6.63,18.76,23.68,30.64,33.28,2775
Virginia,Norfolk,"221,827",22.79,67.19,10.02,47.64,43.46,0.39,3.41,0.25,1.64,3.22,6.44,44.16,9.11,17.11,20.2,16.19,45.5,5.94,8.43,24.27,30.23,38.1,40.64,2778
Virginia,Norton,"3,927",24.24,63.87,11.89,89.97,7.36,0.0,0.0,0.0,1.4,1.27,1.4,89.97,12.91,14.54,24.6,13.39,46.19,2.72,5.37,26.71,34.86,39.24,42.25,2780
Virginia,Petersburg,"31,539",21.26,64.62,14.12,17.8,80.11,0.15,0.74,0.02,0.2,0.98,3.67,14.62,19.24,22.62,15.46,9.76,37.68,7.5,10.39,31.21,37.29,44.81,47.42,2782
Virginia,Poquoson,"12,019",23.69,60.94,15.38,95.47,0.16,0.0,3.28,0.0,0.26,0.84,1.84,94.13,5.25,17.62,22.01,24.43,49.02,2.3,2.16,5.05,9.35,12.46,12.96,2791
Virginia,Portsmouth,"91,472",24.49,61.87,13.64,41.6,53.17,0.18,1.1,0.0,0.9,3.06,2.91,40.19,11.35,19.35,22.67,12.9,44.95,4.9,6.42,21.87,26.78,34.4,36.9,2795
Virginia,Radford,"13,388",16.72,72.95,10.32,88.15,6.59,0.0,1.56,0.0,1.31,2.39,2.06,87.39,6.36,11.86,16.96,14.72,45.78,3.81,21.26,42.19,47.92,53.81,55.68,2799
Virginia,Richmond City,"195,465",19.66,68.99,11.34,42.68,50.63,0.34,1.96,0.01,1.3,3.09,6.08,38.67,12.73,15.15,15.73,22.47,49.04,5.81,14.53,31.84,37.41,44.5,47.25,2802
Virginia,Roanoke City,"94,783",21.66,64.55,13.79,65.69,27.83,0.22,1.85,0.01,1.16,3.24,5.39,62.14,12.16,20.71,20.67,16.08,47.52,3.97,9.17,26.71,33.5,40.71,44.3,2805
Virginia,Salem,"22,992",20.64,62.41,16.95,88.6,7.09,0.13,1.65,0.0,1.44,1.09,2.17,87.66,7.82,20.41,20.05,21.38,48.01,3.92,4.51,16.9,21.73,27.92,30.54,2809
Virginia,Staunton,"22,499",19.96,60.65,19.39,85.22,11.35,0.06,0.26,0.0,0.47,2.64,1.73,84.38,10.15,22.19,17.91,22.04,48.28,3.03,5.89,19.97,26.02,32.01,34.37,2812
Virginia,Suffolk,"83,167",26.07,62.49,11.44,52.58,41.88,0.09,1.56,0.01,0.52,3.35,2.94,51.06,8.89,18.77,20.89,17.09,46.0,3.64,5.73,15.39,18.75,23.69,25.31,2815
Virginia,Virginia Beach,"428,179",24.28,64.98,10.75,68.81,19.05,0.25,6.36,0.12,1.07,4.34,6.51,64.71,4.48,15.2,24.79,21.5,48.74,3.25,3.45,10.24,13.28,19.32,21.62,2826
Virginia,Waynesboro,"20,809",23.2,60.09,16.71,81.81,11.7,0.92,0.99,0.0,1.85,2.73,6.46,79.33,12.12,25.37,15.76,15.34,44.63,3.85,6.34,23.31,27.54,32.49,35.01,2831
Virginia,Williamsburg,"9,410",14.2,66.54,19.27,76.77,17.27,0.0,1.46,0.0,2.55,1.96,6.77,72.91,5.18,12.85,16.41,33.67,48.33,2.52,12.4,21.47,22.56,29.77,32.66,2835
Virginia,Winchester,"25,303",22.14,63.99,13.87,81.61,10.94,0.18,2.54,0.11,2.12,2.5,14.91,69.82,12.11,19.4,15.85,19.97,49.17,4.25,9.38,25.64,30.04,37.98,40.3,2837
Washington,Adams,"18,304",34.66,55.67,9.66,62.45,0.1,0.91,0.67,0.1,32.2,3.58,59.69,38.46,18.25,14.54,15.75,6.73,40.67,5.69,9.0,31.73,39.19,47.07,54.1,2840
Washington,Asotin,"21,277",21.61,59.31,19.09,94.11,0.2,1.05,0.51,0.18,1.02,2.95,2.98,92.58,7.42,24.67,26.58,11.67,43.16,3.21,3.88,20.22,25.03,34.93,38.01,2845
Washington,Benton,"173,254",26.8,61.38,11.82,82.13,1.33,1.02,2.71,0.11,9.66,3.04,18.43,74.69,7.02,15.42,23.19,18.43,46.51,3.34,4.91,17.07,21.55,27.64,29.47,2847
Washington,Chelan,"71,482",24.46,60.19,15.35,88.8,0.29,1.23,0.71,0.06,6.62,2.29,25.74,70.84,10.96,19.28,20.53,16.19,45.66,4.13,6.09,17.38,22.79,33.09,35.57,2852
Washington,Clallam,"69,886",18.15,57.59,24.26,88.65,0.52,5.01,1.35,0.06,0.64,3.78,4.89,85.34,6.24,20.45,29.64,18.65,38.58,4.27,5.43,18.5,23.35,31.57,33.94,2861
Washington,Clark,"422,871",26.09,62.32,11.59,86.19,1.96,0.6,4.07,0.63,2.39,4.15,7.54,81.86,5.8,16.83,25.82,17.1,45.25,5.52,4.95,15.44,20.23,26.29,29.47,2865
Washington,Columbia,"3,930",20.0,56.34,23.66,93.72,0.0,1.45,0.41,0.0,1.96,2.47,6.21,90.03,8.73,20.87,31.2,14.27,42.16,3.33,4.5,21.15,23.44,37.33,37.94,2869
Washington,Cowlitz,"100,661",23.91,60.69,15.41,90.48,0.43,1.72,1.34,0.16,1.66,4.21,7.79,85.69,8.92,20.45,28.12,10.5,39.94,5.95,7.56,23.74,28.55,35.89,39.55,2871
Washington,Douglas,"38,067",26.94,59.31,13.75,75.09,0.25,1.03,0.76,0.13,20.04,2.7,28.42,67.97,12.29,18.27,22.72,11.29,45.74,4.27,4.01,20.5,27.31,36.8,39.56,2877
Washington,Ferry,"7,480",19.77,61.34,18.89,76.24,0.48,17.29,0.45,0.29,1.62,3.62,3.22,75.16,7.94,25.98,26.36,9.89,31.16,4.96,10.45,24.99,38.62,46.42,48.96,2880
Washington,Franklin,"77,065",34.54,58.15,7.31,58.38,1.66,0.69,1.98,0.03,34.33,2.93,51.63,43.1,17.04,13.78,16.07,8.36,42.65,3.93,8.88,26.5,34.3,42.99,45.53,2884
Washington,Garfield,"2,198",17.38,58.23,24.39,94.95,0.0,0.0,1.27,0.0,0.0,3.78,2.5,92.99,4.05,22.02,32.8,19.15,44.81,3.55,3.5,17.33,23.07,26.43,30.48,2886
Washington,Grant,"87,715",30.56,57.55,11.89,69.4,1.05,1.14,1.07,0.04,24.31,2.99,38.28,57.54,14.53,16.63,19.69,8.79,41.85,5.7,6.79,26.71,33.14,41.88,45.0,2889
Washington,Grays Harbor,"69,175",22.31,60.85,16.84,87.26,0.64,4.07,1.26,0.23,2.74,3.79,8.62,82.14,10.27,21.38,27.44,10.34,39.66,7.02,7.69,24.35,29.86,35.69,38.79,2894
Washington,Island,"77,001",20.8,60.45,18.75,85.94,1.7,0.63,4.39,0.62,1.53,5.2,5.67,82.51,3.66,17.61,28.17,22.08,40.78,4.08,4.41,12.33,16.04,22.24,24.4,2898
Washington,Jefferson,"29,049",14.96,57.99,27.04,91.4,0.4,1.76,1.5,0.04,0.36,4.53,2.79,89.97,4.64,18.48,28.25,28.88,40.58,4.52,5.2,17.28,21.3,29.57,32.95,2905
Washington,King,"1,912,058",21.3,67.82,10.88,70.01,6.1,0.75,14.55,0.75,2.85,4.99,8.83,64.9,5.54,11.86,20.32,32.34,53.34,4.18,5.12,13.9,17.04,21.34,23.24,2913
Washington,Kitsap,"244,277",22.45,64.19,13.37,82.73,2.53,1.5,4.7,0.88,1.58,6.09,6.2,79.2,4.47,16.07,27.78,19.79,43.68,4.65,4.6,13.61,16.97,23.09,25.04,2927
Washington,Kittitas,"38,642",19.1,67.65,13.26,90.15,0.6,0.86,2.42,0.01,3.63,2.33,7.61,86.3,5.5,17.97,18.63,19.71,47.18,4.51,11.47,27.63,31.57,38.51,40.68,2932
Washington,Klickitat,"20,243",21.74,60.09,18.16,91.96,0.48,2.8,0.67,0.26,2.17,1.66,10.6,83.86,8.79,24.12,25.4,13.7,38.64,3.45,7.55,26.25,31.06,39.81,44.68,2935
Washington,Lewis,"74,192",22.55,60.2,17.24,92.15,0.5,0.83,0.79,0.01,1.91,3.82,8.51,86.28,9.77,22.07,26.89,10.37,39.99,5.77,4.91,18.6,25.35,33.29,36.68,2940
Washington,Lincoln,"10,415",22.41,56.71,20.88,94.15,0.27,1.67,0.39,0.03,0.87,2.61,2.34,93.34,4.88,23.99,28.91,13.82,43.68,2.34,4.67,20.2,24.41,31.58,34.55,2942
Washington,Mason,"58,570",19.99,61.15,18.86,86.8,1.02,3.32,1.49,0.07,2.75,4.55,7.76,83.4,8.32,22.03,28.73,13.57,37.93,6.15,7.71,21.38,25.97,32.33,35.21,2946
Washington,Okanogan,"40,297",23.32,59.67,17.01,75.8,0.3,10.17,0.75,0.48,8.67,3.83,17.68,68.29,11.7,22.32,22.97,12.31,40.71,4.94,8.04,26.59,33.59,42.09,45.98,2947
Washington,Pacific,"20,679",17.8,57.17,25.03,87.82,0.39,1.61,2.02,0.03,4.12,4.02,8.02,84.61,10.43,24.69,28.31,12.75,38.27,3.82,7.72,23.0,28.58,35.66,39.41,2949
Washington,Pend Oreille,"12,840",21.32,59.4,19.28,90.92,0.11,3.69,0.22,0.0,0.86,4.21,3.08,89.95,7.41,24.6,28.75,12.42,33.54,4.15,10.69,29.02,35.51,45.31,48.45,2951
Washington,Pierce,"778,518",24.95,63.91,11.15,75.83,6.69,1.12,5.99,1.31,2.5,6.55,9.08,70.4,6.16,19.06,24.76,15.71,45.17,5.16,5.55,15.89,20.29,26.42,28.73,2956
Washington,San Juan,"15,569",15.45,61.24,23.3,93.99,0.69,0.79,1.49,0.12,1.34,1.58,5.41,90.39,4.39,14.18,25.79,35.96,49.49,2.8,5.18,15.16,19.42,25.54,27.98,2957
Washington,Skagit,"115,797",23.44,60.38,16.18,87.6,0.57,1.66,1.75,0.2,4.5,3.71,16.69,76.98,7.95,17.16,27.04,16.21,43.85,4.23,6.31,17.82,22.38,29.24,32.08,2958
Washington,Skamania,"10,957",21.79,63.91,14.29,93.23,0.04,1.99,1.05,0.37,1.85,1.47,5.15,89.3,6.56,22.27,26.09,16.04,44.12,3.92,4.78,17.75,20.55,25.05,26.6,2959
Washington,Snohomish,"704,503",24.21,65.38,10.41,80.31,2.21,1.19,9.06,0.39,2.31,4.53,8.83,74.52,5.93,16.5,25.2,19.47,49.88,4.72,4.52,12.59,16.26,21.15,23.23,2960
