state,declarationDate,incidentType,designatedArea,FID
CA,2018-07-23T22:55:00.000Z,Fire,Trinity,500
WA,2018-07-28T03:17:00.000Z,Fire,Douglas,2877
CA,2018-07-28T22:49:00.000Z,Fire,Mendocino,190
WA,2018-08-11T00:10:00.000Z,Fire,Yakima,2974
CA,2018-07-25T21:27:00.000Z,Fire,Riverside,281
CA,2018-07-28T22:49:00.000Z,Fire,Lake,100
ID,2018-07-29T05:25:00.000Z,Fire,Clark,464
OR,2018-08-02T18:22:00.000Z,Fire,Wasco,2267
TX,2018-07-29T23:26:00.000Z,Fire,Burnet,2312
WA,2018-08-04T17:07:00.000Z,Fire,Lincoln,2942
CA,2018-08-09T16:24:00.000Z,Fire,Riverside,281
WA,2018-08-11T15:51:00.000Z,Fire,Chelan,2852
WA,2018-08-12T03:34:00.000Z,Fire,Douglas,2877
WA,2018-08-12T03:34:00.000Z,Fire,Grant,2889
UT,2018-08-06T22:49:00.000Z,Fire,Sanpete,2697
WA,2018-08-13T18:16:00.000Z,Fire,Ferry,2880
SD,2018-08-12T16:00:00.000Z,Fire,Fall River,2919
CA,2018-11-09T05:50:00.000Z,Fire,Los Angeles,139
OR,2018-08-24T15:48:00.000Z,Fire,Jackson,2139
OR,2018-09-03T15:35:00.000Z,Fire,Josephine,2152
WY,2018-09-18T21:40:00.000Z,Fire,Sublette,3049
UT,2018-09-21T23:30:00.000Z,Fire,Utah,2555
NV,2019-07-13T21:24:00.000Z,Fire,Washoe,1423
CA,2018-11-08T21:40:00.000Z,Fire,Ventura,521
CA,2018-11-08T14:38:00.000Z,Fire,Butte,486
CA,2018-11-09T05:50:00.000Z,Fire,Ventura,521
NM,2019-03-08T00:15:00.000Z,Fire,Valencia,1670
AK,2019-06-28T20:38:00.000Z,Fire,Fairbanks North Star,454
OR,2019-07-27T23:43:00.000Z,Fire,Douglas,2115
MT,2019-07-28T04:21:00.000Z,Fire,Lewis and Clark,1211
AZ,2019-07-22T21:22:00.000Z,Fire,Coconino,771
TX,2019-08-18T21:44:00.000Z,Fire,Hardeman,2137
AK,2019-08-20T00:42:00.000Z,Fire,Matanuska-Susitna,556
NV,2019-08-21T22:37:00.000Z,Fire,Douglas,1400
CA,2019-10-11T05:57:00.000Z,Fire,Ventura,521
AK,2019-08-22T00:06:00.000Z,Fire,Matanuska-Susitna,556
CA,2019-10-11T05:57:00.000Z,Fire,Los Angeles,139
NV,2019-08-24T22:56:00.000Z,Fire,Washoe,1423
CA,2019-10-24T11:49:00.000Z,Fire,Sonoma,463
CA,2019-10-24T20:29:00.000Z,Fire,Los Angeles,139
CA,2019-10-30T12:15:00.000Z,Fire,Ventura,521
HI,2019-10-23T02:17:00.000Z,Fire,Maui,323
UT,2019-08-30T15:00:00.000Z,Fire,Davis,2671
CA,2019-11-01T14:51:00.000Z,Fire,Ventura,521
CA,2019-10-31T08:41:00.000Z,Fire,San Bernardino,302
CA,2019-10-31T07:41:00.000Z,Fire,Riverside,281
CA,2019-10-28T09:46:00.000Z,Fire,Los Angeles,139
CA,2019-10-30T16:50:00.000Z,Fire,Riverside,281
CA,2019-11-26T03:38:00.000Z,Fire,Santa Barbara,391
OK,2019-11-26T20:34:00.000Z,Fire,Ellis,2165
OK,2019-11-26T20:12:00.000Z,Fire,Woodward,2035
OR,2020-09-10T22:45:00.000Z,Fire,Clackamas,2058
OR,2020-09-10T22:45:00.000Z,Fire,Douglas,2115
OR,2020-09-10T22:45:00.000Z,Fire,Jackson,2139
OR,2020-09-10T22:45:00.000Z,Fire,Klamath,2155
OR,2020-09-10T22:45:00.000Z,Fire,Lane,2170
OR,2020-09-10T22:45:00.000Z,Fire,Lincoln,2174
OR,2020-09-10T22:45:00.000Z,Fire,Marion,2200
OR,2020-09-10T22:45:00.000Z,Fire,Linn,2181
OR,2020-09-10T22:45:00.000Z,Fire,Tillamook,2242
OR,2020-09-10T22:45:00.000Z,Fire,Jefferson,2143
OR,2020-09-10T22:45:00.000Z,Fire,Washington,2272
CA,2020-08-22T16:00:00.000Z,Fire,Nevada,243
CA,2020-08-22T16:00:00.000Z,Fire,Plumas,275
CA,2020-08-22T16:00:00.000Z,Fire,Sierra,439
CA,2020-08-22T16:00:00.000Z,Fire,Tuolumne,513
CA,2020-08-22T16:00:00.000Z,Fire,Yuba,541
CA,2020-08-22T16:00:00.000Z,Fire,Lake,100
CA,2020-08-22T16:00:00.000Z,Fire,Monterey,228
CA,2020-08-22T16:00:00.000Z,Fire,Napa,236
CA,2020-08-22T16:00:00.000Z,Fire,Santa Clara,406
CA,2020-08-22T16:00:00.000Z,Fire,Santa Cruz,415
CA,2020-08-22T16:00:00.000Z,Fire,Mendocino,190
CA,2020-08-22T16:00:00.000Z,Fire,Lassen,104
CA,2020-08-22T16:00:00.000Z,Fire,Sonoma,463
CA,2020-08-22T16:00:00.000Z,Fire,Stanislaus,473
CA,2020-08-22T16:00:00.000Z,Fire,Trinity,500
