PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
MO4010136,CAPE GIRARDEAU PWS,Region 7,Missouri,Community water system,39628,CAPE GIRARDEAU,Cape Girardeau,53,33,48
MO3260916,CROSSCREEK RV PARK,Region 7,Missouri,Transient non-community system,50,,Miller,5,12,5
MO3241751,LAZY RIVER RESORT,Region 7,Missouri,Transient non-community system,50,,Miller,5,5,6
MO5010665,PURCELL PWS,Region 7,Missouri,Community water system,408,PURCELL,Jasper,10,44,19
MO5191022,COOPER CREEK RESORT,Region 7,Missouri,Transient non-community system,200,,Taney,5,13,12
MO1010193,CREIGHTON PWS,Region 7,Missouri,Community water system,305,CREIGHTON,Cass,9,42,16
MO4010626,PARMA PWS,Region 7,Missouri,Community water system,713,PARMA,New Madrid,11,26,38
MO4010777,SUMMERSVILLE PWS,Region 7,Missouri,Community water system,502,SUMMERSVILLE,Texas,10,8,13
MO5282827,VIKINGS OFFICE BAR POST 129,Region 7,Missouri,Transient non-community system,25,STOCKTON,Cedar,4,13,3
MO1010511,MAYVIEW PWS,Region 7,Missouri,Community water system,208,MAYVIEW,Lafayette,6,4,11
MO4010370,HOLCOMB PWS,Region 7,Missouri,Community water system,635,HOLCOMB,Dunklin,5,8,16
MO5273216,SAGMOUNT BAPTIST YOUTH CAMP,Region 7,Missouri,Transient non-community system,250,JOPLIN,Newton,6,5,5
MO1024078,CALDWELL COUNTY PWSD 1,Region 7,Missouri,Community water system,335,COWGILL,Caldwell,8,32,12
MO5282611,SIGN FAB INC,Region 7,Missouri,Non-Transient non-community system,93,,Laclede,8,36,4
MO5036048,CEDARIDGE ESTATES,Region 7,Missouri,Community water system,197,REEDS SPRING,Stone,9,6,16
MO3280530,LAKE REGIONAL HEALTH SYSTEM,Region 7,Missouri,Non-Transient non-community system,600,,Camden,9,4,7
MO3010535,MOKANE PWS,Region 7,Missouri,Community water system,208,MOKANE,Callaway,5,43,16
MO5036094,GREENE HILLS COUNTRY CLUB,Region 7,Missouri,Transient non-community system,100,,Greene,10,31,12
MO6283007,CASTLEWOOD TREATMENT CENTER,Region 7,Missouri,Transient non-community system,40,,St. Louis,6,0,2
MO5232120,OSCEOLA CHEESE COMPANY,Region 7,Missouri,Transient non-community system,500,,St. Clair,6,9,11
MO5233218,EAGLE ROCK MARINA,Region 7,Missouri,Transient non-community system,25,,Barry,5,3,4
MO6048142,CRYSTAL COVE MHP,Region 7,Missouri,Community water system,40,,Jefferson,6,47,12
MO3238028,WESTON POINT CONDOS,Region 7,Missouri,Transient non-community system,200,,Camden,5,12,6
MO5212635,GATEWAY FAMILY DINER,Region 7,Missouri,Transient non-community system,25,,Newton,5,10,3
MO6036142,INNSBROOK,Region 7,Missouri,Community water system,810,,Warren,11,4,9
MO4171148,OAK HILL ELEMENTARY SCHOOL,Region 7,Missouri,Non-Transient non-community system,143,,Dent,4,21,10
MO3238183,LAKEPOINTE CONDOMINIUMS,Region 7,Missouri,Transient non-community system,35,,Camden,6,6,7
MO1010205,DEEPWATER PWS,Region 7,Missouri,Community water system,433,DEEPWATER,Henry,4,7,10
MO4292490,21 EXPRESS,Region 7,Missouri,Transient non-community system,75,,Iron,6,8,6
MO3010039,AUXVASSE PWS,Region 7,Missouri,Community water system,983,AUXVASSE,Callaway,13,5,17
MO3201440,THE OLD OAR HOUSE INN,Region 7,Missouri,Transient non-community system,30,,Benton,10,43,8
MO5010641,PIERCE CITY PWS,Region 7,Missouri,Community water system,1200,PIERCE CITY,Lawrence,11,54,25
MO5191535,ROCK VIEW RESORT,Region 7,Missouri,Transient non-community system,35,,Taney,6,4,12
MO4110115,USACE WAPPAPELLO RES CHAONIA CAMP,Region 7,Missouri,Transient non-community system,150,,Wayne,7,1,11
MO6048401,SYCAMORE SPRINGS,Region 7,Missouri,Community water system,188,,Jefferson,11,4,8
MO3192316,BEAUTY VIEW RESORT,Region 7,Missouri,Transient non-community system,25,,Morgan,5,10,5
MO4010137,CARDWELL PWS,Region 7,Missouri,Community water system,713,,Dunklin,7,46,12
MO3036216,SIOUX TRAILS,Region 7,Missouri,Transient non-community system,72,OSAGE BEACH,Camden,8,1,5
MO5272301,BYKOTA CHURCH,Region 7,Missouri,Transient non-community system,200,,Jasper,5,13,9
MO1192722,UNCLE GABBYS MOTEL,Region 7,Missouri,Transient non-community system,25,CLINTON,Benton,6,2,3
MO5240069,TROPHY RUN ESTATES,Region 7,Missouri,Transient non-community system,25,,Taney,6,7,9
MO3190813,PORT ARROWHEAD,Region 7,Missouri,Transient non-community system,250,,Miller,14,15,10
MO5250538,SHAWNEE WOODS SUBD,Region 7,Missouri,Transient non-community system,26,,Barry,9,5,10
MO4024585,STODDARD COUNTY PWSD 5,Region 7,Missouri,Community water system,750,BLOOMFIELD,Stoddard,10,4,22
MO5036350,SCHOONER BAY LANDING SUBDIVISION,Region 7,Missouri,Community water system,100,,Stone,8,7,15
