PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
VA4133980,"OMEGA PROTEIN, INCORPORATED",Region 3,Virginia,Non-Transient non-community system,250,,Northumberland,14,6,15
VA6099290,CIRCLE SHOPPING CENTER,Region 3,Virginia,Transient non-community system,150,,King George,5,6,10
VA6107200,"HILLSBORO, TOWN OF",Region 3,Virginia,Community water system,88,,Loudoun,12,434,22
VA3053700,"MCKENNEY, TOWN OF",Region 3,Virginia,Community water system,482,,Dinwiddie,16,5,19
VA3131122,EASTERN SHORE NATIONAL WILDLIFE REFUGE,Region 3,Virginia,Transient non-community system,25,,Northampton,5,14,14
VA3181102,THE EDGE CHRISTIAN CAMP,Region 3,Virginia,Transient non-community system,100,,Surry,7,7,8
VA3181785,SURRY  SCHOOLS,Region 3,Virginia,Non-Transient non-community system,1153,,Surry,7,3,12
VA3181565,GRAYS CREEK MARINA,Region 3,Virginia,Transient non-community system,204,,Surry,6,4,3
VA3001198,DOLLAR GENERAL - MAPPSVILLE,Region 3,Virginia,Transient non-community system,107,,Accomack,3,0,2
VA2187415,FRONT ROYAL COUNTRY CLUB,Region 3,Virginia,Transient non-community system,150,,Warren,4,26,12
VA4119581,REGATTA POINT YACHT CLUB,Region 3,Virginia,Transient non-community system,25,,Middlesex,8,1,12
VA5067840,"ROCKY MOUNT, TOWN OF",Region 3,Virginia,Community water system,5689,,Franklin,14,5,46
VA1071576,NEW RIVER PARK,Region 3,Virginia,Transient non-community system,60,,Giles,6,8,14
VA5143365,CASCADE MOBILE ESTATES,Region 3,Virginia,Community water system,100,,Pittsylvania,11,16,30
VA3001140,TRAILS END,Region 3,Virginia,Community water system,400,,Accomack,11,4,18
VA3131124,CAPE MOTEL,Region 3,Virginia,Transient non-community system,36,,Northampton,5,5,7
VA4145070,FINE CREEK BREWING COMPANY,Region 3,Virginia,Transient non-community system,32,,Powhatan,5,0,1
VA3183590,NORTHEAST REGIONAL WATER SYSTEMS,Region 3,Virginia,Community water system,3214,,Sussex,9,4,15
VA3131350,CURTIS H JONES & SON INC MLC,Region 3,Virginia,Transient non-community system,40,,Northampton,4,5,8
VA3131359,KUZZENS (P C KELLAM MLC),Region 3,Virginia,Transient non-community system,52,,Northampton,4,2,8
VA3131855,KUZZENS (KMC),Region 3,Virginia,Transient non-community system,363,,Northampton,9,3,12
VA3670800,VIRGINIA-AMERICAN WATER CO.,Region 3,Virginia,Community water system,28000,HOPEWELL,,9,29,38
VA2015385,INN AT MEADOWCROFT,Region 3,Virginia,Transient non-community system,100,,Augusta,5,0,1
VA6157395,HEADMASTER`S PUB,Region 3,Virginia,Transient non-community system,120,,Rappahannock,7,8,6
VA5019052,BEDFORD REGIONAL WATER AUTHORITY (BRWA),Region 3,Virginia,Community water system,30133,,Bedford,30,3,4
VA6061145,MARSHALL/COLEMAN SCHOOLS,Region 3,Virginia,Non-Transient non-community system,1001,,Fauquier,9,20,16
VA6061320,CLAUDE THOMPSON ELEMENTARY SCHOOL,Region 3,Virginia,Non-Transient non-community system,318,,Fauquier,9,6,16
VA6061407,PEARSON ELEMENTARY SCHOOL,Region 3,Virginia,Non-Transient non-community system,441,,Fauquier,7,33,17
VA6061429,SOUTHEASTERN ELEMENTARY,Region 3,Virginia,Non-Transient non-community system,80,,Fauquier,5,6,17
VA6061315,MARY WALTER ELEM SCHOOL,Region 3,Virginia,Non-Transient non-community system,495,,Fauquier,7,4,15
