PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
MN5271204,Camp Teko,Region 5,Minnesota,Transient non-community system,100,,Hennepin,6,0,1
MN5340283,Epitopix,Region 5,Minnesota,Non-Transient non-community system,35,,Kandiyohi,4,0,1
MN5691177,Waters of Life Church,Region 5,Minnesota,Non-Transient non-community system,50,,St. Louis,3,0,4
MN5691178,Tom's Logging Camp,Region 5,Minnesota,Transient non-community system,70,,St. Louis,2,0,4
MN5691185,"North Woods School, ISD No. 2142",Region 5,Minnesota,Non-Transient non-community system,650,,St. Louis,3,2,3
MN5691173,Vermilion River Cottages and Outfitters,Region 5,Minnesota,Transient non-community system,30,,St. Louis,3,1,5
MN5850047,"Technical Die-Casting, Inc.",Region 5,Minnesota,Non-Transient non-community system,120,,Winona,5,0,10
MN5850058,Crystal Springs Hatchery,Region 5,Minnesota,Transient non-community system,40,,Winona,5,0,10
MN5850070,Minnesota City Boat Club,Region 5,Minnesota,Transient non-community system,39,,Winona,4,0,6
MN5850075,Truck Station-Dresbach MNDOT,Region 5,Minnesota,Transient non-community system,25,,Winona,4,4,8
MN5691194,Wolfridge Golf Course,Region 5,Minnesota,Transient non-community system,25,,St. Louis,3,0,2
MN1020043,Columbus,Region 5,Minnesota,Community water system,150,Columbus,Anoka,6,0,1
MN5030551,Blue's Valley Campground,Region 5,Minnesota,Transient non-community system,25,,Becker,3,0,0
MN5130119,Goose Creek Rest Area MNDOT,Region 5,Minnesota,Transient non-community system,1345,,Chisago,5,7,10
MN5820267,St. Croix Travel Information Cntr. MNDOT,Region 5,Minnesota,Transient non-community system,1604,,Washington,3,12,8
