PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
NE3121283,INLAND SEAS MOBILE HOME PARK,Region 7,Nebraska,Transient non-community system,30,KEYSTONE,Keith,3,2,4
NE3107303,BULLHEAD POINT,Region 7,Nebraska,Community water system,25,ELWOOD,Gosper,3,7,19
NE3113102,"TALMAGE, VILLAGE OF",Region 7,Nebraska,Community water system,266,TALMAGE,Otoe,6,3,8
NE3113303,"BURCHARD, VILLAGE OF",Region 7,Nebraska,Community water system,82,BURCHARD,Pawnee,3,8,5
NE3121101,SANDY BEACH PARADISE,Region 7,Nebraska,Transient non-community system,25,LEMOYNE,Keith,5,4,7
NE3150128,CENTENNIAL PARK INC,Region 7,Nebraska,Transient non-community system,202,LEIGH,Colfax,3,8,10
NE3115511,"VALPARAISO, VILLAGE OF",Region 7,Nebraska,Community water system,563,VALPARAISO,Saunders,9,3,12
NE3120348,WEST KNOX RWD,Region 7,Nebraska,Community water system,500,WINNETOON,Knox,14,5,30
NE3103302,"POTTER, VILLAGE OF",Region 7,Nebraska,Community water system,337,POTTER,Cheyenne,9,7,21
NE3120900,SAND HILLS GOLF CLUB,Region 7,Nebraska,Transient non-community system,34,MULLEN,Hooker,11,1,9
NE3115105,"WILBER, CITY OF",Region 7,Nebraska,Community water system,1855,WILBER,Saline,13,5,11
NE3110504,"BUSHNELL, VILLAGE OF",Region 7,Nebraska,Community water system,124,BUSHNELL,Kimball,6,27,21
NE3110926,"LINCOLN, CITY OF",Region 7,Nebraska,Community water system,280369,LINCOLN,Lancaster,125,2,22
NE3116303,"LOUP CITY, CITY OF",Region 7,Nebraska,Community water system,1029,LOUP CITY,Sherman,6,12,29
NE3109702,"CRAB ORCHARD, VILLAGE OF",Region 7,Nebraska,Community water system,56,CRAB ORCHARD,Johnson,3,12,5
NE3120216,PINE GROVE RV PARK,Region 7,Nebraska,Transient non-community system,25,GREENWOOD,Cass,6,4,5
NE3120697,CODY GO KARTS,Region 7,Nebraska,Transient non-community system,30,NORTH PLATTE,Lincoln,4,1,4
NE3121365,SPARKS,Region 7,Nebraska,Transient non-community system,25,SPARKS,Cherry,3,1,5
NE3121435,BAYARD GROCERY,Region 7,Nebraska,Transient non-community system,25,BAYARD,Morrill,2,0,2
NE3121436,FRESH FOODS,Region 7,Nebraska,Transient non-community system,25,GERING,Scotts Bluff,2,0,2
NE3121323,PANHANDLE CO-OP,Region 7,Nebraska,Transient non-community system,26,SCOTTSBLUFF,Scotts Bluff,5,1,7
NE3121432,SONNY'S SUPER FOODS,Region 7,Nebraska,Transient non-community system,25,BRIDGEPORT,Morrill,4,0,1
NE3120837,SUPER 8 MOTEL - LEXINGTON,Region 7,Nebraska,Transient non-community system,48,LEXINGTON,Dawson,4,0,4
NE3120024,OTTER CREEK LODGE,Region 7,Nebraska,Transient non-community system,101,LEWELLEN,Keith,7,14,7
