state,declarationDate,incidentType,designatedArea,FID
FL,2020-03-13T16:00:00.000Z,Biological,Brevard,686
FL,2020-03-13T16:00:00.000Z,Biological,Broward,695
FL,2020-03-13T16:00:00.000Z,Biological,Calhoun,699
FL,2020-03-13T16:00:00.000Z,Biological,Charlotte,743
FL,2020-03-13T16:00:00.000Z,Biological,Clay,852
FL,2020-03-13T16:00:00.000Z,Biological,Collier,894
FL,2020-03-13T16:00:00.000Z,Biological,Citrus,843
FL,2020-03-13T16:00:00.000Z,Biological,DeSoto,906
FL,2020-03-13T16:00:00.000Z,Biological,Columbia,903
FL,2020-03-13T16:00:00.000Z,Biological,Dixie,918
FL,2020-03-13T16:00:00.000Z,Biological,Duval,924
FL,2020-03-13T16:00:00.000Z,Biological,Escambia,931
FL,2020-03-13T16:00:00.000Z,Biological,Flagler,935
FL,2020-03-13T16:00:00.000Z,Biological,Franklin,937
FL,2020-03-13T16:00:00.000Z,Biological,Gadsden,938
FL,2020-03-13T16:00:00.000Z,Biological,Gilchrist,939
FL,2020-03-13T16:00:00.000Z,Biological,Glades,940
FL,2020-03-13T16:00:00.000Z,Biological,Gulf,941
FL,2020-03-13T16:00:00.000Z,Biological,Hamilton,942
FL,2020-03-13T16:00:00.000Z,Biological,Hardee,943
FL,2020-03-13T16:00:00.000Z,Biological,Hendry,944
FL,2020-03-13T16:00:00.000Z,Biological,Hernando,945
FL,2020-03-13T16:00:00.000Z,Biological,Highlands,946
FL,2020-03-13T16:00:00.000Z,Biological,Holmes,948
FL,2020-03-13T16:00:00.000Z,Biological,Indian River,949
FL,2020-03-13T16:00:00.000Z,Biological,Hillsborough,947
FL,2020-03-13T16:00:00.000Z,Biological,Jefferson,951
FL,2020-03-13T16:00:00.000Z,Biological,Lafayette,952
FL,2020-03-13T16:00:00.000Z,Biological,Lake,953
FL,2020-03-13T16:00:00.000Z,Biological,Lee,954
FL,2020-03-13T16:00:00.000Z,Biological,Leon,955
FL,2020-03-13T16:00:00.000Z,Biological,Jackson,950
FL,2020-03-13T16:00:00.000Z,Biological,Liberty,957
FL,2020-03-13T16:00:00.000Z,Biological,Madison,958
FL,2020-03-13T16:00:00.000Z,Biological,Manatee,959
FL,2020-03-13T16:00:00.000Z,Biological,Marion,960
FL,2020-03-13T16:00:00.000Z,Biological,Martin,961
FL,2020-03-13T16:00:00.000Z,Biological,Levy,956
FL,2020-03-13T16:00:00.000Z,Biological,Monroe,963
FL,2020-03-13T16:00:00.000Z,Biological,Nassau,964
FL,2020-03-13T16:00:00.000Z,Biological,Okaloosa,965
FL,2020-03-13T16:00:00.000Z,Biological,Okeechobee,966
FL,2020-03-13T16:00:00.000Z,Biological,Miami-Dade,962
FL,2020-03-13T16:00:00.000Z,Biological,Osceola,968
FL,2020-03-13T16:00:00.000Z,Biological,Palm Beach,969
FL,2020-03-13T16:00:00.000Z,Biological,Pasco,970
FL,2020-03-13T16:00:00.000Z,Biological,Pinellas,971
FL,2020-03-13T16:00:00.000Z,Biological,Orange,967
FL,2020-03-13T16:00:00.000Z,Biological,Putnam,973
FL,2020-03-13T16:00:00.000Z,Biological,St. Johns,974
FL,2020-03-13T16:00:00.000Z,Biological,St. Lucie,975
FL,2020-03-13T16:00:00.000Z,Biological,Santa Rosa,976
FL,2020-03-13T16:00:00.000Z,Biological,Polk,972
FL,2020-03-13T16:00:00.000Z,Biological,Sarasota,977
FL,2020-03-13T16:00:00.000Z,Biological,Seminole,978
FL,2020-03-13T16:00:00.000Z,Biological,Sumter,979
FL,2020-03-13T16:00:00.000Z,Biological,Taylor,981
FL,2020-03-13T16:00:00.000Z,Biological,Suwannee,980
FL,2020-03-13T16:00:00.000Z,Biological,Union,982
FL,2020-03-13T16:00:00.000Z,Biological,Volusia,983
FL,2020-03-13T16:00:00.000Z,Biological,Wakulla,984
FL,2020-03-13T16:00:00.000Z,Biological,Walton,985
FL,2020-03-13T16:00:00.000Z,Biological,Washington,986
NY,2020-03-13T16:00:00.000Z,Biological,Albany,1673
NY,2020-03-13T16:00:00.000Z,Biological,Cayuga,1689
NY,2020-03-13T16:00:00.000Z,Biological,Broome,1683
NY,2020-03-13T16:00:00.000Z,Biological,Cattaraugus,1687
NY,2020-03-13T16:00:00.000Z,Biological,Chautauqua,1694
NY,2020-03-13T16:00:00.000Z,Biological,Chenango,1699
NY,2020-03-13T16:00:00.000Z,Biological,Clinton,1702
NY,2020-03-13T16:00:00.000Z,Biological,Chemung,1696
NY,2020-03-13T16:00:00.000Z,Biological,Bronx,1681
NY,2020-03-13T16:00:00.000Z,Biological,Allegany,1674
NY,2020-03-13T16:00:00.000Z,Biological,Delaware,1707
NY,2020-03-13T16:00:00.000Z,Biological,Dutchess,1711
NY,2020-03-13T16:00:00.000Z,Biological,Erie,1723
NY,2020-03-13T16:00:00.000Z,Biological,Essex,1728
NY,2020-03-13T16:00:00.000Z,Biological,Columbia,1704
NY,2020-03-13T16:00:00.000Z,Biological,Cortland,1706
NY,2020-03-13T16:00:00.000Z,Biological,Franklin,1731
NY,2020-03-13T16:00:00.000Z,Biological,Fulton,1734
NY,2020-03-13T16:00:00.000Z,Biological,Genesee,1736
NY,2020-03-13T16:00:00.000Z,Biological,Greene,1739
NY,2020-03-13T16:00:00.000Z,Biological,Hamilton,1742
NY,2020-03-13T16:00:00.000Z,Biological,Herkimer,1745
NY,2020-03-13T16:00:00.000Z,Biological,Jefferson,1782
NY,2020-03-13T16:00:00.000Z,Biological,Kings,1788
NY,2020-03-13T16:00:00.000Z,Biological,Lewis,1790
NY,2020-03-13T16:00:00.000Z,Biological,Livingston,1791
NY,2020-03-13T16:00:00.000Z,Biological,Madison,1796
NY,2020-03-13T16:00:00.000Z,Biological,Monroe,1804
NY,2020-03-13T16:00:00.000Z,Biological,Montgomery,1807
NY,2020-03-13T16:00:00.000Z,Biological,Nassau,1839
NY,2020-03-13T16:00:00.000Z,Biological,New York,1847
NY,2020-03-13T16:00:00.000Z,Biological,Niagara,1850
NY,2020-03-13T16:00:00.000Z,Biological,Oneida,1852
NY,2020-03-13T16:00:00.000Z,Biological,Onondaga,1853
NY,2020-03-13T16:00:00.000Z,Biological,Ontario,1856
NY,2020-03-13T16:00:00.000Z,Biological,Orange,1859
NY,2020-03-13T16:00:00.000Z,Biological,Orleans,1862
NY,2020-03-13T16:00:00.000Z,Biological,Oswego,1864
NY,2020-03-13T16:00:00.000Z,Biological,Otsego,1868
NY,2020-03-13T16:00:00.000Z,Biological,Putnam,1870
NY,2020-03-13T16:00:00.000Z,Biological,Queens,1872
NY,2020-03-13T16:00:00.000Z,Biological,Rensselaer,1874
NY,2020-03-13T16:00:00.000Z,Biological,Richmond,1876
NY,2020-03-13T16:00:00.000Z,Biological,Rockland,1879
NY,2020-03-13T16:00:00.000Z,Biological,Saratoga,1885
NY,2020-03-13T16:00:00.000Z,Biological,St. Lawrence,1883
NY,2020-03-13T16:00:00.000Z,Biological,Schenectady,1887
NY,2020-03-13T16:00:00.000Z,Biological,Schoharie,1888
NY,2020-03-13T16:00:00.000Z,Biological,Schuyler,1889
NY,2020-03-13T16:00:00.000Z,Biological,Seneca,1890
NY,2020-03-13T16:00:00.000Z,Biological,Steuben,1891
NY,2020-03-13T16:00:00.000Z,Biological,Suffolk,1924
