State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,FID
Virginia,Rockbridge,2020,284,284,0,0,0,0,0,49,42,30,0,0,235,49,0,2997
Virginia,Rockingham,2020,363,356,7,0,0,0,0,74,44,32,0,100,226,37,0,2998
Virginia,Salem,2020,110,106,4,0,0,0,0,66,42,23,0,0,0,110,0,2809
Virginia,Stafford,2020,362,357,5,0,0,0,0,84,44,32,0,0,360,0,2,2629
Virginia,Suffolk,2020,244,241,3,0,0,0,0,67,44,36,0,0,244,0,0,2815
Virginia,Virginia Beach,2020,109,103,6,0,0,0,0,71,45,23,0,0,0,109,0,2826
Virginia,Winchester,2020,58,58,0,0,0,0,0,18,12,6,0,0,0,0,58,2837
Virginia,Wythe,2020,235,233,2,0,0,0,0,61,45,34,0,0,235,0,0,2699
Washington,Adams,2020,364,354,2,0,6,2,0,241,33,13,0,0,0,364,0,2840
Washington,Asotin,2020,350,263,78,2,5,2,0,289,62,29,0,0,0,350,0,2845
Washington,Benton,2020,365,317,36,3,3,1,5,908,54,33,0,0,114,179,72,2847
Washington,Chelan,2020,366,311,43,1,7,2,2,489,54,21,0,0,0,366,0,2852
Washington,Clallam,2020,366,335,24,1,1,4,1,309,47,33,0,0,229,137,0,2861
Washington,Clark,2020,366,312,45,1,1,2,5,509,58,27,0,0,66,300,0,2865
Washington,Columbia,2020,365,349,8,0,6,2,0,233,41,18,0,0,27,338,0,2869
Washington,Cowlitz,2020,366,348,9,1,5,3,0,257,38,16,0,0,0,366,0,2871
Washington,Franklin,2020,336,321,7,0,5,3,0,260,34,14,0,0,0,336,0,2884
Washington,Garfield,2020,335,316,10,2,5,2,0,228,36,15,0,0,0,335,0,2886
Washington,Grant,2020,366,346,10,2,4,4,0,283,39,16,0,0,0,366,0,2889
Washington,Grays Harbor,2020,366,346,12,1,2,5,0,218,38,20,0,0,0,366,0,2894
Washington,Jefferson,2020,340,329,3,2,5,1,0,208,33,18,0,0,0,340,0,2905
Washington,King,2020,366,297,57,3,4,5,0,275,62,36,0,53,152,161,0,2913
Washington,Kitsap,2020,361,340,12,3,3,3,0,221,38,18,0,0,0,361,0,2927
Washington,Kittitas,2020,365,320,34,2,3,3,3,459,54,18,0,0,0,365,0,2932
Washington,Klickitat,2020,318,302,7,0,2,1,6,669,39,17,0,0,0,318,0,2935
Washington,Lewis,2020,335,324,10,0,0,1,0,233,34,19,0,0,0,335,0,2940
Washington,Mason,2020,357,330,18,2,2,4,1,324,41,18,0,0,0,357,0,2946
Washington,Okanogan,2020,366,240,113,1,6,4,2,423,71,35,0,0,0,366,0,2947
Washington,Pend Oreille,2020,20,18,2,0,0,0,0,59,53,35,0,0,0,20,0,2951
Washington,Pierce,2020,366,294,61,4,3,4,0,231,62,40,0,11,249,106,0,2956
Washington,Skagit,2020,272,269,3,0,0,0,0,52,31,16,0,0,17,255,0,2958
Washington,Snohomish,2020,366,292,64,3,6,1,0,225,64,30,0,0,0,366,0,2960
Washington,Spokane,2020,366,323,36,0,2,1,4,479,52,33,0,0,119,215,32,2961
Washington,Stevens,2020,366,269,88,1,4,0,4,536,63,32,0,0,0,329,37,2963
Washington,Thurston,2020,366,340,19,0,4,3,0,217,44,25,0,0,126,240,0,2967
Washington,Walla Walla,2020,366,330,27,0,2,1,6,819,50,22,0,0,0,143,223,2970
Washington,Whatcom,2020,366,353,4,2,6,1,0,212,39,21,0,0,128,238,0,2972
Washington,Whitman,2020,366,352,6,1,6,1,0,212,35,15,0,0,0,366,0,2973
Washington,Yakima,2020,366,248,103,6,2,3,4,465,76,35,0,0,0,365,1,2974
West Virginia,Berkeley,2020,278,261,17,0,0,0,0,95,48,36,0,0,227,51,0,2976
West Virginia,Brooke,2020,366,342,24,0,0,0,0,75,40,17,0,0,0,121,245,2979
West Virginia,Cabell,2020,284,270,14,0,0,0,0,100,47,36,0,0,225,59,0,2980
West Virginia,Gilmer,2020,363,363,0,0,0,0,0,49,41,29,0,0,363,0,0,3008
West Virginia,Greenbrier,2020,234,232,2,0,0,0,0,54,44,34,0,0,234,0,0,3013
West Virginia,Hancock,2020,307,276,30,1,0,0,0,133,51,36,0,0,213,49,45,3017
West Virginia,Harrison,2020,118,110,8,0,0,0,0,78,43,26,0,0,0,118,0,3021
West Virginia,Kanawha,2020,366,342,24,0,0,0,0,84,48,37,0,0,246,120,0,3027
West Virginia,Marion,2020,74,69,5,0,0,0,0,67,47,26,0,0,0,74,0,3039
West Virginia,Marshall,2020,118,106,12,0,0,0,0,68,51,31,0,0,0,118,0,3041
West Virginia,Monongalia,2020,274,260,14,0,0,0,0,90,47,37,0,0,225,49,0,3050
West Virginia,Ohio,2020,274,244,29,1,0,0,0,101,51,38,0,0,223,51,0,3059
West Virginia,Tucker,2020,359,357,2,0,0,0,0,51,44,33,0,0,353,6,0,3084
West Virginia,Wood,2020,283,264,19,0,0,0,0,80,47,35,0,0,227,56,0,3097
Wisconsin,Ashland,2020,366,354,12,0,0,0,0,71,43,32,0,0,295,71,0,3104
Wisconsin,Brown,2020,366,312,53,1,0,0,0,119,55,35,0,0,168,198,0,3111
Wisconsin,Columbia,2020,203,187,12,4,0,0,0,115,48,38,0,0,203,0,0,3120
Wisconsin,Dane,2020,366,286,78,2,0,0,0,112,59,39,0,0,147,219,0,3124
Wisconsin,Dodge,2020,366,297,67,2,0,0,0,136,56,38,0,0,231,133,2,3126
Wisconsin,Door,2020,205,184,17,4,0,0,0,150,51,36,0,0,205,0,0,3131
Wisconsin,Eau Claire,2020,366,312,54,0,0,0,0,93,54,37,0,0,171,194,1,3137
Wisconsin,Fond du Lac,2020,205,194,9,2,0,0,0,115,46,36,0,0,205,0,0,3140
Wisconsin,Forest,2020,366,338,28,0,0,0,0,93,47,35,0,0,280,86,0,3141
Wisconsin,Grant,2020,361,305,56,0,0,0,0,82,55,30,0,0,0,361,0,3143
Wisconsin,Jefferson,2020,210,189,17,4,0,0,0,136,51,38,0,0,210,0,0,3154
Wisconsin,Kenosha,2020,361,279,71,10,1,0,0,197,67,40,0,0,214,147,0,3158
Wisconsin,Kewaunee,2020,207,195,12,0,0,0,0,97,47,34,0,0,207,0,0,3160
Wisconsin,La Crosse,2020,364,304,60,0,0,0,0,93,54,37,0,0,168,196,0,3161
Wisconsin,Manitowoc,2020,192,169,19,4,0,0,0,136,58,36,0,0,192,0,0,3169
Wisconsin,Marathon,2020,199,193,6,0,0,0,0,74,45,31,0,0,199,0,0,3170
Wisconsin,Milwaukee,2020,366,268,93,4,1,0,0,169,67,40,0,17,191,157,1,3177
Wisconsin,Outagamie,2020,366,307,57,2,0,0,0,126,56,36,0,0,174,192,0,3185
Wisconsin,Ozaukee,2020,365,303,57,4,1,0,0,164,59,35,0,0,192,173,0,3186
Wisconsin,Racine,2020,199,162,29,7,1,0,0,172,67,38,0,0,199,0,0,3195
Wisconsin,Rock,2020,210,192,15,3,0,0,0,105,49,38,0,0,210,0,0,3198
Wisconsin,Sauk,2020,366,314,51,1,0,0,0,112,54,36,0,0,164,201,1,3202
Wisconsin,Sheboygan,2020,207,170,31,4,2,0,0,159,74,39,0,0,207,0,0,3207
Wisconsin,Taylor,2020,366,336,30,0,0,0,0,78,49,35,0,0,272,94,0,3208
Wisconsin,Vilas,2020,366,351,15,0,0,0,0,84,46,30,0,0,188,178,0,3001
Wisconsin,Walworth,2020,198,180,14,4,0,0,0,136,50,39,0,0,198,0,0,3003
Wisconsin,Waukesha,2020,359,274,83,2,0,0,0,129,60,39,0,0,144,214,1,3007
Wyoming,Albany,2020,366,253,104,7,2,0,0,177,71,46,0,0,288,9,69,3015
Wyoming,Big Horn,2020,359,349,8,2,0,0,0,126,46,38,0,0,359,0,0,3018
Wyoming,Campbell,2020,366,247,116,3,0,0,0,124,68,44,0,1,198,1,166,3020
Wyoming,Carbon,2020,304,304,0,0,0,0,0,31,21,8,0,304,0,0,0,3022
Wyoming,Converse,2020,366,304,58,4,0,0,0,129,60,42,0,0,271,14,81,3024
Wyoming,Fremont,2020,366,296,64,5,1,0,0,158,58,45,0,0,332,30,4,3028
Wyoming,Johnson,2020,364,337,27,0,0,0,0,93,50,40,0,2,355,0,7,3033
Wyoming,Laramie,2020,366,322,39,3,2,0,0,157,54,39,0,4,297,38,27,3035
Wyoming,Lincoln,2020,366,357,9,0,0,0,0,71,34,15,0,0,0,0,366,3036
Wyoming,Natrona,2020,366,321,41,4,0,0,0,124,52,41,0,5,346,15,0,3038
Wyoming,Park,2020,122,115,5,2,0,0,0,113,30,11,0,0,0,106,16,3043
Wyoming,Platte,2020,224,202,20,1,0,1,0,283,50,19,0,0,0,0,224,3045
Wyoming,Sheridan,2020,366,344,22,0,0,0,0,100,47,39,0,0,342,22,2,3047
Wyoming,Sublette,2020,366,297,64,4,1,0,0,151,61,44,0,0,355,11,0,3049
Wyoming,Sweetwater,2020,366,238,116,7,4,0,1,1250,76,46,0,5,253,7,101,3051
Wyoming,Teton,2020,366,318,36,7,5,0,0,161,54,42,0,0,329,37,0,3053
Wyoming,Uinta,2020,366,323,41,2,0,0,0,122,51,40,0,2,225,0,139,3055
Wyoming,Weston,2020,353,323,29,1,0,0,0,119,49,40,0,0,353,0,0,3058
