State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,FID
New Mexico,Santa Fe,2000,366,365,1,0,0,0,0,54,25,13,143,0,0,141,82,1654
New Mexico,Socorro,2000,70,70,0,0,0,0,0,45,29,17,0,0,0,70,0,1659
New Mexico,Taos,2000,218,217,1,0,0,0,0,54,36,23,0,0,0,172,46,1662
New Mexico,Valencia,2000,362,238,120,4,0,0,0,112,77,45,0,0,362,0,0,1670
New York,Albany,2000,362,299,60,2,1,0,0,159,65,33,14,0,262,86,0,1673
New York,Bronx,2000,366,139,207,18,2,0,0,195,88,55,0,142,18,206,0,1681
New York,Broome,2000,101,62,39,0,0,0,0,91,71,40,0,0,0,101,0,1683
New York,Chautauqua,2000,366,266,81,15,3,1,0,204,87,39,0,0,325,41,0,1694
New York,Chemung,2000,346,307,33,5,1,0,0,161,54,33,0,0,346,0,0,1696
New York,Columbia,2000,51,51,0,0,0,0,0,34,23,10,0,0,0,0,51,1704
New York,Dutchess,2000,365,296,55,12,2,0,0,182,67,35,0,0,302,63,0,1711
New York,Erie,2000,366,238,118,7,3,0,0,187,77,44,0,159,120,87,0,1723
New York,Essex,2000,362,266,77,18,1,0,0,195,77,42,0,0,328,34,0,1728
New York,Franklin,2000,44,44,0,0,0,0,0,14,11,6,0,0,0,0,44,1731
New York,Hamilton,2000,360,329,27,3,1,0,0,185,49,35,0,0,360,0,0,1742
New York,Herkimer,2000,351,335,14,1,1,0,0,166,46,34,0,0,351,0,0,1745
New York,Jefferson,2000,257,229,22,5,1,0,0,179,51,33,0,0,257,0,0,1782
New York,Kings,2000,365,288,73,3,1,0,0,161,66,25,245,0,0,120,0,1788
New York,Madison,2000,346,310,31,4,1,0,0,166,51,35,0,0,346,0,0,1796
New York,Monroe,2000,366,296,66,3,1,0,0,166,61,31,25,0,269,72,0,1804
New York,Nassau,2000,358,279,76,3,0,0,0,114,63,39,8,267,0,83,0,1839
New York,New York,2000,366,107,221,31,6,1,0,208,101,59,1,114,53,198,0,1847
New York,Niagara,2000,366,285,72,7,2,0,0,156,65,36,6,0,282,78,0,1850
New York,Oneida,2000,364,299,62,2,1,0,0,179,61,34,0,0,299,65,0,1852
New York,Onondaga,2000,366,291,66,8,1,0,0,179,64,33,28,0,265,73,0,1853
New York,Orange,2000,239,167,62,9,1,0,0,177,80,40,0,0,174,65,0,1859
New York,Putnam,2000,213,175,25,12,1,0,0,187,74,36,0,0,213,0,0,1870
New York,Queens,2000,366,211,141,11,2,1,0,213,77,47,0,246,60,60,0,1872
New York,Richmond,2000,264,154,85,15,9,1,0,214,100,44,0,0,177,86,1,1876
New York,Saratoga,2000,348,319,24,4,1,0,0,179,48,33,0,0,348,0,0,1885
New York,Schenectady,2000,366,319,43,3,1,0,0,159,57,31,25,0,277,64,0,1887
New York,St. Lawrence,2000,107,92,15,0,0,0,0,74,53,26,0,0,0,107,0,1883
New York,Steuben,2000,305,228,77,0,0,0,0,99,63,32,0,0,0,305,0,1891
New York,Suffolk,2000,366,266,82,13,3,2,0,216,80,39,1,88,229,48,0,1924
New York,Tompkins,2000,348,297,40,11,0,0,0,150,67,38,0,0,348,0,0,1933
New York,Ulster,2000,360,312,38,9,1,0,0,164,58,35,0,0,360,0,0,1935
New York,Wayne,2000,333,305,25,2,1,0,0,166,49,32,0,0,333,0,0,1952
New York,Westchester,2000,355,287,56,10,1,1,0,205,64,32,0,0,293,62,0,1960
North Carolina,Alamance,2000,104,37,66,1,0,0,0,104,76,56,0,0,0,104,0,1967
North Carolina,Alexander,2000,211,94,64,48,5,0,0,182,126,58,0,0,211,0,0,1968
North Carolina,Avery,2000,365,211,117,34,3,0,0,172,101,47,0,0,353,12,0,1977
North Carolina,Buncombe,2000,260,129,110,15,6,0,0,179,93,51,0,0,176,84,0,1422
North Carolina,Cabarrus,2000,115,36,78,1,0,0,0,118,86,56,0,0,0,114,1,1426
North Carolina,Caldwell,2000,203,97,72,31,3,0,0,164,115,51,0,0,203,0,0,1429
North Carolina,Camden,2000,210,157,49,4,0,0,0,147,74,42,0,0,210,0,0,1433
North Carolina,Carteret,2000,362,278,72,12,0,0,0,147,77,39,0,0,362,0,0,1447
North Carolina,Caswell,2000,262,125,95,33,9,0,0,192,115,52,0,0,185,77,0,1449
North Carolina,Catawba,2000,118,35,79,4,0,0,0,148,89,59,0,0,0,115,3,1450
North Carolina,Chatham,2000,256,141,101,14,0,0,0,147,90,47,0,0,167,89,0,1451
North Carolina,Cumberland,2000,366,200,129,32,5,0,0,182,101,47,106,0,183,76,1,1464
North Carolina,Davidson,2000,114,30,81,3,0,0,0,129,84,61,0,0,0,109,5,1489
North Carolina,Davie,2000,213,92,53,52,16,0,0,179,140,61,0,0,213,0,0,1490
North Carolina,Duplin,2000,261,136,109,15,1,0,0,164,90,49,0,0,195,66,0,1492
North Carolina,Durham,2000,364,126,201,31,6,0,0,182,103,59,6,0,105,253,0,1494
North Carolina,Edgecombe,2000,262,122,108,29,3,0,0,174,105,53,0,0,184,75,3,1495
North Carolina,Forsyth,2000,366,110,203,42,11,0,0,172,112,58,0,15,109,242,0,1496
North Carolina,Franklin,2000,213,117,71,21,4,0,0,179,105,48,0,0,213,0,0,1498
North Carolina,Gaston,2000,121,39,81,1,0,0,0,104,82,58,0,0,0,120,1,1499
North Carolina,Granville,2000,214,126,52,28,8,0,0,169,112,47,1,0,213,0,0,1503
North Carolina,Guilford,2000,366,116,214,28,8,0,0,185,100,59,14,0,106,246,0,1506
North Carolina,Harnett,2000,60,60,0,0,0,0,0,48,40,23,0,0,0,0,60,1509
North Carolina,Haywood,2000,299,110,137,45,7,0,0,174,115,59,0,0,232,65,2,1512
North Carolina,Henderson,2000,55,54,1,0,0,0,0,51,31,20,0,0,0,0,55,1514
North Carolina,Hyde,2000,53,41,12,0,0,0,0,69,57,34,0,0,0,53,0,1521
North Carolina,Jackson,2000,223,76,108,36,3,0,0,174,112,64,0,0,191,32,0,1528
North Carolina,Johnston,2000,213,118,69,24,2,0,0,197,101,50,0,0,213,0,0,1530
North Carolina,Lenoir,2000,263,134,108,19,2,0,0,182,93,50,0,0,189,74,0,1542
North Carolina,Lincoln,2000,212,100,62,37,13,0,0,197,129,54,0,0,212,0,0,1545
North Carolina,Macon,2000,359,271,77,9,2,0,0,156,71,42,0,0,359,0,0,1556
North Carolina,Martin,2000,211,118,64,28,1,0,0,159,112,49,0,0,211,0,0,1563
North Carolina,McDowell,2000,120,43,73,3,1,0,0,166,86,57,0,0,0,116,4,1554
North Carolina,Mecklenburg,2000,366,90,213,43,17,3,0,222,122,63,1,20,116,229,0,1565
North Carolina,Mitchell,2000,120,45,70,4,1,0,0,153,87,56,0,0,0,116,4,1568
North Carolina,Montgomery,2000,354,202,129,22,1,0,0,159,93,46,0,0,302,52,0,1573
North Carolina,New Hanover,2000,366,249,94,21,2,0,0,182,90,40,107,0,200,59,0,1602
North Carolina,Northampton,2000,212,124,75,12,1,0,0,151,90,45,0,0,212,0,0,1606
North Carolina,Onslow,2000,120,61,59,0,0,0,0,98,66,50,0,0,0,117,3,1625
North Carolina,Orange,2000,179,111,68,0,0,0,0,89,69,40,65,0,0,114,0,1630
North Carolina,Pasquotank,2000,114,66,47,1,0,0,0,105,67,45,0,0,0,104,10,1714
North Carolina,Person,2000,214,114,73,26,1,0,0,154,105,49,0,0,214,0,0,1729
North Carolina,Pitt,2000,259,119,109,28,2,1,0,204,108,53,0,0,182,77,0,1733
North Carolina,Robeson,2000,41,15,26,0,0,0,0,81,69,55,0,0,0,41,0,1747
North Carolina,Rockingham,2000,213,132,59,20,2,0,0,182,101,45,0,0,213,0,0,1751
North Carolina,Rowan,2000,214,96,65,40,13,0,0,200,133,58,0,0,214,0,0,1754
North Carolina,Swain,2000,261,150,106,5,0,0,0,119,74,48,0,0,173,82,6,1784
North Carolina,Union,2000,198,130,51,14,3,0,0,154,90,44,0,0,198,0,0,1798
North Carolina,Wake,2000,366,125,176,51,13,1,0,209,119,60,8,0,153,201,4,1805
North Carolina,Wayne,2000,117,40,75,2,0,0,0,111,78,58,0,0,0,114,3,1814
North Carolina,Yancey,2000,185,68,88,25,4,0,0,179,115,64,0,0,185,0,0,1823
North Dakota,Billings,2000,366,349,17,0,0,0,0,74,48,36,0,0,355,11,0,1833
North Dakota,Burke,2000,365,357,8,0,0,0,0,70,29,9,0,234,0,120,11,1841
North Dakota,Burleigh,2000,124,117,7,0,0,0,0,70,47,27,0,0,0,124,0,1844
North Dakota,Cass,2000,366,334,31,1,0,0,0,101,49,33,0,39,284,43,0,1848
North Dakota,Dunn,2000,366,366,0,0,0,0,0,50,43,30,0,85,281,0,0,2013
North Dakota,Grand Forks,2000,113,91,22,0,0,0,0,84,59,26,0,0,0,113,0,2043
North Dakota,McKenzie,2000,61,61,0,0,0,0,0,16,9,6,0,0,0,0,61,2097
North Dakota,McLean,2000,61,61,0,0,0,0,0,21,14,6,0,0,0,0,61,2103
North Dakota,Mercer,2000,366,362,4,0,0,0,0,94,44,31,0,23,322,21,0,2107
North Dakota,Oliver,2000,365,359,6,0,0,0,0,54,45,32,0,2,363,0,0,2127
North Dakota,Stark,2000,59,58,1,0,0,0,0,51,37,21,0,0,0,59,0,2182
North Dakota,Steele,2000,366,351,14,1,0,0,0,106,44,31,0,0,349,17,0,2186
Ohio,Allen,2000,235,183,45,4,3,0,0,177,74,42,0,0,210,0,25,2250
Ohio,Ashtabula,2000,212,138,53,18,2,1,0,201,100,44,0,0,212,0,0,2259
Ohio,Athens,2000,98,53,45,0,0,0,0,93,73,45,0,0,0,82,16,2266
Ohio,Belmont,2000,59,54,5,0,0,0,0,59,49,24,0,0,0,0,59,2278
Ohio,Butler,2000,366,118,219,25,4,0,0,195,97,60,0,0,156,206,4,2286
Ohio,Clark,2000,234,115,103,12,3,1,0,209,93,51,0,0,194,40,0,2300
Ohio,Clermont,2000,206,122,62,15,7,0,0,187,101,48,0,0,206,0,0,2306
Ohio,Clinton,2000,214,112,80,14,7,1,0,205,105,50,0,0,214,0,0,2310
Ohio,Columbiana,2000,47,38,9,0,0,0,0,88,73,31,0,0,0,0,47,2315
Ohio,Crawford,2000,347,282,56,8,1,0,0,195,74,36,0,0,347,0,0,2323
Ohio,Cuyahoga,2000,366,91,234,35,6,0,0,174,102,67,4,27,36,282,17,2332
Ohio,Delaware,2000,214,148,55,10,1,0,0,177,84,45,0,0,214,0,0,2352
Ohio,Fayette,2000,358,264,73,17,3,1,0,201,87,39,0,0,358,0,0,2368
Ohio,Franklin,2000,366,98,241,26,1,0,0,179,93,62,0,0,81,275,10,2375
Ohio,Geauga,2000,213,145,52,13,3,0,0,190,97,45,0,0,213,0,0,2390
Ohio,Greene,2000,233,169,54,8,1,1,0,201,77,43,0,0,209,0,24,2393
Ohio,Hamilton,2000,366,62,270,31,3,0,0,187,100,65,0,28,60,278,0,2411
Ohio,Hancock,2000,50,50,0,0,0,0,0,44,35,25,0,0,0,0,50,2427
Ohio,Jefferson,2000,366,112,232,18,4,0,0,177,91,59,36,0,80,247,3,2476
Ohio,Knox,2000,214,138,60,10,5,1,0,207,93,45,0,0,214,0,0,2479
Ohio,Lake,2000,366,266,81,16,3,0,0,187,84,38,102,0,185,76,3,2493
Ohio,Lawrence,2000,259,120,120,17,2,0,0,164,100,53,0,0,175,78,6,2499
Ohio,Licking,2000,224,148,61,11,3,1,0,201,90,45,0,0,213,0,11,2504
Ohio,Lorain,2000,252,179,67,4,2,0,0,182,78,36,0,0,73,81,98,2516
Ohio,Lucas,2000,365,175,172,17,1,0,0,156,90,52,0,0,115,188,62,2520
Ohio,Madison,2000,213,124,69,16,2,2,0,203,100,48,0,0,213,0,0,2529
Ohio,Mahoning,2000,350,125,206,18,1,0,0,185,88,56,0,0,62,281,7,2534
Ohio,Medina,2000,213,156,48,7,2,0,0,182,80,43,0,0,213,0,0,2545
Ohio,Miami,2000,214,137,64,10,3,0,0,192,87,46,0,0,214,0,0,2558
Ohio,Monroe,2000,59,59,0,0,0,0,0,50,37,21,0,0,0,0,59,2565
Ohio,Montgomery,2000,366,98,243,23,2,0,0,192,95,62,9,0,74,281,2,2573
Ohio,Noble,2000,353,252,80,19,2,0,0,172,93,40,0,0,353,0,0,2012
Ohio,Ottawa,2000,60,60,0,0,0,0,0,44,36,22,0,0,0,0,60,2019
Ohio,Portage,2000,255,138,96,18,3,0,0,182,90,48,0,0,166,89,0,2038
Ohio,Preble,2000,233,131,92,9,1,0,0,164,84,48,0,0,180,53,0,2039
Ohio,Richland,2000,159,159,0,0,0,0,0,50,34,19,0,0,0,0,159,2042
Ohio,Sandusky,2000,61,60,1,0,0,0,0,51,37,22,0,0,0,0,61,2047
Ohio,Scioto,2000,274,217,53,3,1,0,0,151,71,21,0,0,0,65,209,2048
Ohio,Seneca,2000,181,177,4,0,0,0,0,77,31,18,0,0,0,0,181,2049
Ohio,Stark,2000,365,214,126,20,5,0,0,190,88,45,49,0,170,92,54,2054
Ohio,Summit,2000,366,109,231,23,3,0,0,185,90,59,3,0,82,274,7,2057
Ohio,Trumbull,2000,351,137,193,19,2,0,0,190,92,55,0,0,109,241,1,2061
Ohio,Warren,2000,213,142,57,10,4,0,0,200,87,45,0,0,213,0,0,2076
Ohio,Washington,2000,285,201,66,15,3,0,0,179,87,42,0,0,204,0,81,2080
Ohio,Wood,2000,211,158,45,7,1,0,0,151,74,41,0,0,211,0,0,2091
Ohio,Wyandot,2000,169,165,4,0,0,0,0,64,39,19,0,0,0,0,169,2093
Oklahoma,Caddo,2000,40,28,12,0,0,0,0,71,64,38,0,0,0,40,0,2118
Oklahoma,Canadian,2000,56,36,20,0,0,0,0,85,70,38,0,0,0,56,0,2123
Oklahoma,Carter,2000,111,76,35,0,0,0,0,81,61,38,0,0,0,111,0,2126
Oklahoma,Cherokee,2000,366,250,85,26,5,0,0,185,93,40,0,52,215,34,65,2129
Oklahoma,Cleveland,2000,363,271,71,19,2,0,0,154,84,39,3,90,270,0,0,2140
Oklahoma,Comanche,2000,366,243,94,26,3,0,0,169,97,44,1,0,329,36,0,2145
Oklahoma,Custer,2000,62,46,16,0,0,0,0,99,61,36,0,0,0,50,12,2153
Oklahoma,Garfield,2000,354,310,41,3,0,0,0,115,53,19,0,258,0,96,0,2167
Oklahoma,Jefferson,2000,274,165,83,19,7,0,0,166,100,46,0,0,274,0,0,2206
Oklahoma,Kay,2000,366,229,107,27,3,0,0,161,94,43,0,53,210,53,50,2215
Oklahoma,Latimer,2000,342,323,18,1,0,0,0,101,47,27,0,2,340,0,0,2226
Oklahoma,Lincoln,2000,50,31,19,0,0,0,0,72,67,40,0,0,0,50,0,2234
Oklahoma,Love,2000,275,156,79,28,11,1,0,205,108,47,0,0,275,0,0,2238
Oklahoma,Marshall,2000,271,168,72,26,5,0,0,192,105,46,0,0,271,0,0,2265
Oklahoma,Mayes,2000,335,295,40,0,0,0,0,93,54,21,0,236,0,99,0,2270
Oklahoma,McClain,2000,298,201,70,25,2,0,0,161,100,44,0,0,298,0,0,2245
Oklahoma,Muskogee,2000,359,315,44,0,0,0,0,96,56,21,0,263,0,77,19,2281
Oklahoma,Oklahoma,2000,366,183,154,24,5,0,0,154,94,51,8,44,164,149,1,2303
Oklahoma,Ottawa,2000,55,29,25,1,0,0,0,110,73,48,0,0,0,55,0,2325
Oklahoma,Pawnee,2000,40,26,14,0,0,0,0,74,64,40,0,0,0,40,0,2329
Oklahoma,Payne,2000,54,36,18,0,0,0,0,71,63,44,0,0,0,54,0,2340
Oklahoma,Pittsburg,2000,115,76,39,0,0,0,0,92,62,38,0,0,0,102,13,2344
Oklahoma,Pottawatomie,2000,51,34,17,0,0,0,0,77,64,45,0,0,0,51,0,2356
Oklahoma,Seminole,2000,49,26,23,0,0,0,0,74,67,44,0,0,0,49,0,2384
Oklahoma,Tulsa,2000,366,148,177,32,7,2,0,219,105,55,1,41,166,158,0,2008
Oregon,Benton,2000,120,98,21,1,0,0,0,107,65,23,0,0,0,120,0,2053
Oregon,Clackamas,2000,198,186,11,1,0,0,0,101,45,28,0,0,154,43,1,2058
Oregon,Columbia,2000,217,199,18,0,0,0,0,87,47,28,0,0,138,79,0,2070
Oregon,Deschutes,2000,356,302,52,2,0,0,0,111,57,26,42,0,0,273,41,2109
Oregon,Harney,2000,46,33,11,2,0,0,0,106,67,27,0,0,0,46,0,2134
Oregon,Jackson,2000,366,220,124,21,1,0,0,151,87,46,30,0,137,194,5,2139
Oregon,Josephine,2000,272,242,30,0,0,0,0,99,53,27,131,0,0,138,3,2152
Oregon,Klamath,2000,355,271,75,8,1,0,0,155,71,25,20,0,0,327,8,2155
Oregon,Lake,2000,336,294,35,7,0,0,0,138,55,20,0,0,0,311,25,2159
Oregon,Lane,2000,366,224,111,25,6,0,0,161,95,44,14,0,109,240,3,2170
Oregon,Linn,2000,115,93,20,2,0,0,0,122,72,26,0,0,0,115,0,2181
Oregon,Marion,2000,345,299,46,0,0,0,0,95,55,31,127,0,145,73,0,2200
Oregon,Multnomah,2000,366,249,112,3,2,0,0,176,70,38,34,29,0,302,1,2218
Oregon,Umatilla,2000,341,264,71,6,0,0,0,117,65,27,0,0,0,323,18,2251
Oregon,Union,2000,346,304,41,1,0,0,0,111,53,21,0,0,0,315,31,2257
Oregon,Wallowa,2000,34,34,0,0,0,0,0,44,26,13,0,0,0,34,0,2263
Oregon,Wasco,2000,60,46,13,1,0,0,0,103,67,33,0,0,0,60,0,2267
Oregon,Washington,2000,123,86,35,2,0,0,0,117,73,30,0,0,0,123,0,2272
Pennsylvania,Adams,2000,366,192,143,28,3,0,0,179,93,48,0,0,212,154,0,2292
Pennsylvania,Allegheny,2000,366,84,225,45,12,0,0,195,119,67,0,25,85,249,7,2302
Pennsylvania,Armstrong,2000,210,162,35,11,2,0,0,182,80,39,0,0,210,0,0,2309
Pennsylvania,Beaver,2000,366,233,111,19,3,0,0,187,80,44,1,125,166,71,3,2321
Pennsylvania,Berks,2000,366,245,104,14,3,0,0,197,80,42,2,156,125,83,0,2326
Pennsylvania,Blair,2000,366,319,36,9,2,0,0,177,58,35,9,169,184,0,4,2328
Pennsylvania,Bucks,2000,365,248,89,15,11,2,0,227,90,39,1,165,136,55,8,2336
Pennsylvania,Cambria,2000,366,256,89,17,4,0,0,182,80,39,2,144,141,77,2,2341
Pennsylvania,Centre,2000,366,278,69,16,3,0,0,197,74,40,0,0,339,27,0,2354
Pennsylvania,Chester,2000,120,88,27,4,1,0,0,154,84,38,0,0,120,0,0,2360
Pennsylvania,Clearfield,2000,214,161,39,12,2,0,0,197,87,44,0,0,214,0,0,2372
Pennsylvania,Cumberland,2000,289,135,146,8,0,0,0,148,79,52,0,0,0,289,0,2397
Pennsylvania,Dauphin,2000,366,185,153,21,7,0,0,190,97,50,1,58,107,199,1,2403
Pennsylvania,Delaware,2000,364,238,106,14,5,1,0,206,80,43,0,173,108,82,1,2414
Pennsylvania,Elk,2000,353,292,48,12,1,0,0,169,64,38,0,0,353,0,0,2420
Pennsylvania,Erie,2000,366,286,70,8,2,0,0,177,67,38,35,121,162,47,1,2425
Pennsylvania,Franklin,2000,207,119,60,25,3,0,0,179,108,47,0,0,207,0,0,2439
Pennsylvania,Greene,2000,215,104,81,24,5,1,0,202,115,51,12,0,203,0,0,2447
Pennsylvania,Lackawanna,2000,366,218,134,13,1,0,0,200,80,45,1,59,117,189,0,2471
Pennsylvania,Lancaster,2000,366,244,98,19,4,1,0,201,87,39,1,135,148,79,3,2482
Pennsylvania,Lawrence,2000,366,324,39,3,0,0,0,115,52,37,1,194,127,0,44,2488
Pennsylvania,Lehigh,2000,366,181,155,24,5,1,0,207,91,51,3,35,110,213,5,2496
Pennsylvania,Luzerne,2000,366,208,144,13,0,1,0,201,79,46,1,42,109,214,0,2501
Pennsylvania,Lycoming,2000,223,191,27,4,1,0,0,179,61,36,0,0,213,0,10,2505
Pennsylvania,Mercer,2000,366,288,62,14,2,0,0,200,84,37,0,0,338,28,0,2513
Pennsylvania,Montgomery,2000,363,230,103,19,9,2,0,228,90,42,2,162,132,66,1,2528
Pennsylvania,Northampton,2000,366,189,150,22,3,2,0,212,93,49,1,62,118,166,19,2537
Pennsylvania,Perry,2000,365,285,72,6,2,0,0,169,67,35,0,123,161,81,0,2554
Pennsylvania,Philadelphia,2000,366,137,200,23,5,1,0,212,93,57,1,104,70,188,3,2563
Pennsylvania,Schuylkill,2000,366,366,0,0,0,0,0,17,11,3,366,0,0,0,0,2581
Pennsylvania,Somerset,2000,331,309,22,0,0,0,0,90,48,31,0,0,331,0,0,2589
Pennsylvania,Tioga,2000,214,161,39,12,2,0,0,174,84,44,0,0,214,0,0,2305
Pennsylvania,Washington,2000,366,155,191,17,3,0,0,200,86,54,0,38,93,231,4,2346
Pennsylvania,Westmoreland,2000,366,263,91,10,2,0,0,174,75,38,1,138,147,77,3,2394
Pennsylvania,York,2000,366,226,113,22,4,1,0,201,88,44,3,147,136,79,1,2419
Puerto Rico,Barceloneta,2000,46,43,3,0,0,0,0,69,43,18,0,0,0,0,46,3074
Puerto Rico,Bayamon,2000,112,104,8,0,0,0,0,86,44,25,0,0,0,97,15,3078
Puerto Rico,Carolina,2000,52,48,4,0,0,0,0,70,37,19,0,0,0,0,52,3090
Puerto Rico,Catano,2000,350,244,90,16,0,0,0,106,84,33,0,152,97,0,101,3092
Puerto Rico,Fajardo,2000,330,318,12,0,0,0,0,76,39,19,0,0,0,150,180,3110
Puerto Rico,Guayama,2000,117,107,10,0,0,0,0,78,47,25,0,0,0,64,53,3118
Puerto Rico,Guayanilla,2000,96,90,6,0,0,0,0,84,42,24,0,0,0,96,0,3121
Puerto Rico,Guaynabo,2000,340,274,66,0,0,0,0,77,56,37,0,0,0,198,142,3123
Puerto Rico,Humacao,2000,93,88,5,0,0,0,0,72,38,19,0,0,0,77,16,3129
Puerto Rico,Lares,2000,92,87,5,0,0,0,0,73,35,22,0,0,0,92,0,3142
Puerto Rico,Manati,2000,54,51,3,0,0,0,0,69,37,19,0,0,0,0,54,3152
Puerto Rico,Mayaguez,3159
Puerto Rico,Ponce,2000,114,100,13,1,0,0,0,105,53,31,0,0,0,80,34,3178
Puerto Rico,Rio Grande,2000,47,44,3,0,0,0,0,71,44,16,0,0,0,0,47,3184
Puerto Rico,San Juan,2000,366,269,97,0,0,0,0,87,58,42,197,0,0,126,43,3197
Puerto Rico,Vieques,2000,28,27,1,0,0,0,0,52,46,32,0,0,0,0,28,3217
Rhode Island,Kent,2000,232,174,43,10,5,0,0,182,74,38,0,6,145,78,3,2444
Rhode Island,Providence,2000,366,216,138,10,1,1,0,207,74,46,3,80,66,215,2,2475
Rhode Island,Washington,2000,238,175,53,8,1,1,0,222,77,40,0,0,159,79,0,2484
South Carolina,Abbeville,2000,219,98,89,29,3,0,0,159,105,54,0,0,219,0,0,2489
South Carolina,Aiken,2000,322,202,75,36,9,0,0,197,112,41,0,57,250,0,15,2503
South Carolina,Anderson,2000,308,164,89,52,3,0,0,192,119,48,0,0,308,0,0,2559
South Carolina,Barnwell,2000,343,228,84,25,6,0,0,185,97,41,0,38,296,0,9,2605
South Carolina,Beaufort,2000,113,60,53,0,0,0,0,94,69,48,0,0,0,113,0,2626
South Carolina,Berkeley,2000,344,259,70,12,3,0,0,174,80,38,0,0,344,0,0,2631
South Carolina,Charleston,2000,366,151,202,11,2,0,0,174,87,54,0,6,124,236,0,2691
South Carolina,Cherokee,2000,254,139,74,37,4,0,0,195,115,47,0,0,254,0,0,2700
South Carolina,Chester,2000,210,112,73,25,0,0,0,150,105,50,0,0,210,0,0,2704
South Carolina,Chesterfield,2000,103,52,51,0,0,0,0,90,73,50,0,0,0,103,0,2708
South Carolina,Colleton,2000,231,131,77,22,1,0,0,179,100,48,0,0,216,15,0,2718
South Carolina,Darlington,2000,336,223,89,20,4,0,0,187,93,42,0,0,336,0,0,2721
South Carolina,Edgefield,2000,358,210,128,19,1,0,0,154,87,47,0,0,282,76,0,2735
South Carolina,Fairfield,2000,59,58,1,0,0,0,0,57,35,21,0,0,0,0,59,2738
South Carolina,Florence,2000,114,48,65,1,0,0,0,130,76,53,0,0,0,114,0,2742
South Carolina,Georgetown,2000,365,273,90,2,0,0,0,104,65,33,0,0,0,110,255,2752
South Carolina,Greenville,2000,366,125,211,29,1,0,0,197,93,58,0,43,55,265,3,2759
South Carolina,Greenwood,2000,117,45,72,0,0,0,0,98,81,55,0,0,0,117,0,2764
South Carolina,Horry,2000,5,4,1,0,0,0,0,51,51,40,0,0,0,5,0,2774
South Carolina,Lexington,2000,352,187,162,3,0,0,0,146,73,48,0,0,0,105,247,2803
South Carolina,Oconee,2000,316,195,99,21,1,0,0,151,91,44,0,0,263,53,0,2822
South Carolina,Pickens,2000,219,88,91,38,2,0,0,174,115,61,0,0,219,0,0,2834
South Carolina,Richland,2000,366,163,146,50,7,0,0,192,115,54,1,37,222,69,37,2843
South Carolina,Spartanburg,2000,366,137,184,36,9,0,0,187,108,57,0,0,143,223,0,2851
South Carolina,Union,2000,353,243,92,17,1,0,0,154,90,41,0,0,353,0,0,2860
South Carolina,Williamsburg,2000,223,145,70,8,0,0,0,140,84,45,0,0,223,0,0,2864
South Carolina,York,2000,272,140,109,22,1,0,0,156,95,50,0,0,185,87,0,2867
South Dakota,Brookings,2000,133,111,22,0,0,0,0,91,58,28,0,0,0,88,45,2882
South Dakota,Brown,2000,103,84,19,0,0,0,0,77,54,30,0,0,0,84,19,2885
South Dakota,Custer,2000,94,90,4,0,0,0,0,55,27,11,0,0,0,94,0,2908
South Dakota,Jackson,2000,128,123,5,0,0,0,0,65,40,15,0,0,0,119,9,2939
South Dakota,Minnehaha,2000,346,297,48,1,0,0,0,101,61,32,0,0,282,59,5,2467
South Dakota,Pennington,2000,366,266,99,0,0,1,0,247,64,39,0,0,88,57,221,2497
Tennessee,Anderson,2000,222,118,67,30,7,0,0,182,126,50,0,0,222,0,0,2584
Tennessee,Blount,2000,365,143,157,54,11,0,0,185,119,58,0,0,295,70,0,2622
Tennessee,Bradley,2000,352,338,13,1,0,0,0,110,39,25,0,317,0,0,35,2627
Tennessee,Claiborne,2000,362,248,79,29,6,0,0,197,100,44,0,0,362,0,0,2670
Tennessee,Davidson,2000,366,82,245,38,1,0,0,177,101,61,3,5,85,273,0,2698
Tennessee,DeKalb,2000,350,248,78,23,1,0,0,164,90,42,0,0,350,0,0,2710
Tennessee,Dickson,2000,81,71,9,1,0,0,0,105,54,32,0,8,73,0,0,2717
Tennessee,Dyer,2000,106,45,61,0,0,0,0,93,73,53,0,0,0,106,0,2723
Tennessee,Greene,2000,55,49,6,0,0,0,0,61,52,27,0,0,0,0,55,2750
Tennessee,Hamilton,2000,289,117,121,40,9,2,0,205,122,56,0,0,194,94,1,2761
Tennessee,Haywood,2000,222,110,66,38,8,0,0,187,119,51,0,0,222,0,0,2781
Tennessee,Jefferson,2000,242,142,64,25,11,0,0,187,112,47,0,0,242,0,0,2804
Tennessee,Knox,2000,366,83,223,44,14,2,0,218,122,66,4,4,123,235,0,2814
Tennessee,Lawrence,2000,281,126,119,35,1,0,0,156,105,54,0,0,207,74,0,2823
Tennessee,Madison,2000,116,49,67,0,0,0,0,96,75,53,0,0,0,109,7,2841
Tennessee,Maury,2000,110,41,66,3,0,0,0,110,77,56,0,0,0,110,0,2850
Tennessee,McMinn,2000,363,276,82,5,0,0,0,138,66,29,0,259,0,91,13,2833
Tennessee,Meigs,2000,229,98,87,28,16,0,0,197,126,58,0,0,229,0,0,2854
Tennessee,Montgomery,2000,300,150,114,31,5,0,0,174,108,51,0,17,208,74,1,2859
