State,County,Males,Females,Under 6 Years,6 to 18 years,19 to 25 years,26 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 to 74 years,75 years and older,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,Hispanic or Latino (of any race),White alone (not hispanic or Latino),Under $25K,$25K to $49K,$50K to $74K,$75K to $99K,$100K and over,Employed,Unemployed,Not in labor force,Insured,Uninsured,CensusObjectID
Virginia,James City,47.37,52.63,5.77,15.57,7.07,7.91,11.28,12.53,14.39,14.35,11.14,79.21,12.43,0.03,2.89,0.02,0.9,4.52,5.89,75.05,7.88,10.47,14.4,14.67,52.28,40.83,1.69,10.66,94.56,5.44,2930
Virginia,King and Queen,51.08,48.92,6.63,13.31,6.56,6.23,12.27,15.29,16.19,14.73,8.79,66.81,28.3,0.1,0.0,0.0,1.77,3.02,3.35,66.01,13.94,16.92,13.86,20.94,34.35,43.56,1.85,11.13,94.88,5.12,2936
Virginia,King George,49.79,50.21,7.5,18.85,8.65,10.16,14.32,14.22,13.14,7.98,5.18,76.59,16.69,0.14,1.03,0.0,0.69,4.86,5.41,72.66,5.5,13.34,14.57,13.56,53.01,47.02,1.84,11.62,95.26,4.74,2938
Virginia,King William,49.2,50.8,7.61,17.31,6.47,12.07,13.07,13.33,14.22,10.24,5.69,78.74,15.05,0.72,1.4,0.0,0.09,3.99,2.71,77.1,6.55,17.17,19.73,19.7,36.85,46.55,1.64,10.96,94.81,5.19,2943
Virginia,Lancaster,44.98,55.02,4.2,12.44,3.93,8.82,6.39,11.25,17.23,18.65,17.09,67.41,28.18,0.0,1.05,0.0,0.25,3.11,0.89,67.09,20.17,21.04,15.13,13.06,30.42,31.14,3.17,13.31,90.47,9.53,2948
Virginia,Lee,49.58,50.42,5.45,14.89,6.5,9.99,11.13,13.64,15.72,13.34,9.34,97.97,0.56,0.17,0.27,0.0,0.06,0.97,0.36,97.9,29.62,25.53,19.57,12.87,12.41,30.03,3.43,23.53,87.62,12.38,2950
Virginia,Loudoun,49.5,50.5,8.61,21.08,6.89,10.85,17.02,15.76,10.45,5.62,3.72,62.43,7.62,0.28,19.3,0.13,3.78,6.46,13.6,55.11,2.74,5.96,7.39,8.56,75.08,50.67,1.8,8.5,94.46,5.54,2952
Virginia,Louisa,49.08,50.92,6.82,14.59,6.75,10.11,11.6,13.78,16.62,12.53,7.2,79.68,14.13,0.13,0.54,0.0,1.06,4.47,3.06,78.15,10.32,19.96,18.35,17.02,34.29,42.44,2.28,14.15,91.19,8.81,2953
Virginia,Lunenburg,47.2,52.8,7.58,15.16,6.85,8.73,11.46,11.04,15.76,14.15,9.28,62.97,31.94,0.02,0.54,0.0,2.76,1.77,4.99,61.02,18.63,27.14,22.31,14.63,17.18,36.17,1.5,16.15,92.13,7.87,2954
Virginia,Madison,48.29,51.71,6.01,15.33,6.5,10.32,9.96,13.23,16.05,13.68,8.93,86.47,9.02,0.0,0.99,0.0,0.83,2.69,2.98,84.78,13.46,17.13,22.93,13.78,32.16,43.66,1.51,10.88,92.58,7.42,2955
Virginia,Mathews,49.94,50.06,4.34,12.1,6.61,5.8,9.74,13.13,18.4,16.86,13.02,88.27,8.07,0.0,0.49,0.0,0.0,3.18,2.76,85.76,10.38,13.42,22.24,16.61,36.73,37.4,1.24,15.03,89.07,10.93,2962
Virginia,Mecklenburg,48.37,51.63,5.76,14.46,6.81,9.84,9.52,12.16,16.29,14.89,10.28,63.21,33.45,0.53,0.97,0.01,0.48,1.35,2.99,60.94,19.72,20.36,20.02,16.08,23.54,37.6,1.33,15.69,91.63,8.37,2964
Virginia,Middlesex,49.2,50.8,4.72,12.94,6.13,7.4,7.38,11.86,17.72,17.14,14.7,78.87,14.79,0.36,0.7,0.17,2.45,2.66,1.57,78.14,12.48,18.96,20.83,19.83,27.41,37.81,2.22,10.47,91.76,8.24,2965
Virginia,Montgomery,51.6,48.4,4.86,16.24,23.63,11.89,10.27,10.54,10.06,7.37,5.13,85.26,4.05,0.43,6.67,0.06,1.09,2.43,3.36,83.42,20.43,14.33,15.74,11.49,28.65,41.62,1.48,23.29,94.05,5.95,2966
Virginia,Nelson,50.2,49.8,5.4,13.11,6.9,8.74,9.47,12.35,17.13,17.38,9.52,84.7,13.08,0.0,0.3,0.0,1.06,0.85,4.37,81.19,11.82,15.46,19.62,16.88,35.83,39.29,1.33,13.96,91.85,8.15,2968
Virginia,New Kent,49.63,50.37,6.18,15.17,6.85,9.87,13.2,14.71,16.17,11.8,6.05,81.83,11.99,1.05,1.18,0.0,0.77,3.17,3.39,79.51,6.63,7.95,13.91,16.19,55.22,49.03,1.6,10.16,94.41,5.59,2971
Virginia,Northampton,47.14,52.86,6.24,14.41,6.64,9.1,9.42,10.48,17.36,15.52,10.82,61.8,32.89,0.02,1.15,0.0,0.69,3.46,8.97,54.83,17.77,26.01,17.09,15.12,23.57,37.42,1.46,14.13,90.07,9.93,2982
Virginia,Northumberland,48.56,51.44,4.44,11.2,5.14,5.97,7.76,10.86,16.12,19.82,18.7,70.72,26.4,0.0,0.14,0.0,0.0,2.74,1.41,69.31,16.06,20.37,19.76,15.65,28.16,29.85,1.56,14.44,90.17,9.83,2983
Virginia,Nottoway,49.44,50.56,7.4,15.17,8.32,11.17,11.02,12.82,14.51,11.43,8.16,58.61,39.18,0.0,0.29,0.0,1.25,0.67,4.05,56.07,15.78,22.16,18.69,20.25,19.44,37.79,1.74,18.32,86.34,13.66,2984
Virginia,Orange,49.03,50.97,6.79,16.16,6.92,9.55,12.25,13.33,15.24,11.88,7.88,79.94,12.82,0.25,1.49,0.0,1.19,4.31,5.29,77.8,10.31,16.08,16.15,18.73,38.6,43.2,1.73,12.36,92.06,7.94,2985
Virginia,Page,49.21,50.79,6.16,14.82,7.25,10.01,11.39,14.32,15.12,12.26,8.67,94.96,0.87,0.13,0.55,0.0,0.45,3.04,2.09,93.74,14.71,24.03,20.76,18.48,21.99,42.28,2.42,13.38,87.68,12.32,2986
Virginia,Patrick,49.65,50.35,6.01,12.17,6.83,7.47,9.56,15.45,16.41,15.11,10.98,91.79,5.27,0.16,0.44,0.0,1.21,1.14,3.07,89.97,18.45,21.61,22.99,15.56,21.31,40.65,1.55,13.53,91.38,8.62,2987
Virginia,Pittsylvania,48.18,51.82,5.04,15.22,6.97,9.11,10.47,14.04,16.27,13.4,9.48,75.74,19.67,0.04,0.44,0.0,1.03,3.07,2.58,74.52,17.93,24.47,20.64,15.93,20.87,40.1,2.32,14.45,92.18,7.82,2988
Virginia,Powhatan,47.7,52.3,5.09,15.0,6.63,8.99,12.39,15.66,16.67,12.58,6.98,90.54,5.81,0.03,0.04,0.07,0.45,3.05,1.83,89.31,5.5,9.65,12.88,17.08,54.7,46.23,0.62,13.49,94.71,5.29,2989
Virginia,Prince Edward,48.29,51.71,5.82,16.94,21.63,8.64,8.13,9.76,12.28,9.85,6.96,64.1,31.1,0.32,0.39,0.0,0.35,3.74,1.3,63.33,16.79,20.23,17.16,11.46,15.88,35.32,1.6,23.51,91.27,8.73,2990
Virginia,Prince George,47.77,52.23,8.1,19.54,7.42,12.44,11.97,11.63,12.89,9.67,6.32,60.37,30.02,0.3,1.59,0.28,1.65,5.8,7.98,56.72,8.44,13.54,18.82,16.74,42.42,41.44,2.76,12.17,94.78,5.22,2991
Virginia,Prince William,49.39,50.61,8.88,19.96,8.85,11.59,14.96,14.42,11.36,6.42,3.55,54.58,20.91,0.36,9.57,0.07,7.64,6.88,24.09,41.49,4.5,9.62,11.85,13.89,60.08,48.88,2.46,9.85,89.27,10.73,2992
Virginia,Pulaski,49.65,50.35,5.8,13.88,7.04,9.63,10.08,14.99,15.76,13.76,9.08,92.53,4.01,0.02,0.77,0.24,0.47,1.96,1.82,91.13,16.24,19.16,26.04,14.75,23.81,41.93,2.04,13.51,93.57,6.43,2993
Virginia,Rappahannock,49.35,50.65,6.14,13.97,6.88,8.56,9.8,11.67,17.05,15.79,10.15,88.85,4.54,0.52,0.24,0.0,2.6,3.26,3.93,88.27,8.76,13.82,13.82,12.83,50.64,41.06,1.64,11.25,86.54,13.46,2994
Virginia,Richmond County,48.31,51.69,5.04,16.72,6.12,11.22,9.58,13.16,13.68,11.88,12.61,69.1,21.3,0.19,0.06,0.0,4.07,5.27,7.28,66.16,20.15,21.1,22.05,11.42,25.12,38.22,1.1,14.44,93.72,6.28,2995
Virginia,Roanoke County,48.12,51.88,5.88,16.11,7.39,10.27,11.7,13.23,14.05,12.32,9.05,87.51,5.64,0.2,3.48,0.04,0.74,2.4,3.21,85.64,9.47,14.17,19.65,14.74,41.29,44.16,1.48,11.01,94.93,5.07,2996
Virginia,Rockbridge,49.7,50.3,6.31,12.54,7.25,8.38,10.87,12.41,16.4,14.04,11.8,93.32,2.7,0.39,1.06,0.0,0.33,2.2,2.03,92.1,16.72,22.86,20.84,12.0,27.44,39.85,1.89,13.57,93.0,7.0,2997
Virginia,Rockingham,48.9,51.1,6.87,16.91,8.76,10.37,11.58,12.62,14.14,10.38,8.36,92.81,2.74,0.08,0.71,0.08,0.9,2.66,7.22,88.18,9.19,18.51,20.92,17.2,32.45,44.82,1.36,11.3,89.92,10.08,2998
Virginia,Russell,49.02,50.98,5.87,14.6,7.21,9.23,11.49,13.83,16.41,12.46,8.89,97.47,0.61,0.24,0.0,0.0,0.0,1.68,0.73,96.84,24.22,28.09,20.23,12.39,14.14,31.15,2.21,24.81,91.92,8.08,2999
Virginia,Scott,49.78,50.22,5.58,13.93,7.19,9.02,10.59,13.68,15.68,13.61,10.71,98.36,0.26,0.25,0.08,0.0,0.0,1.05,1.38,96.97,19.84,27.6,16.95,15.62,19.85,35.27,1.41,19.49,91.08,8.92,2585
Virginia,Shenandoah,49.38,50.62,6.56,16.09,7.2,9.72,11.18,13.5,14.72,12.15,8.9,92.63,1.64,0.12,0.96,0.0,0.93,3.73,7.42,87.15,13.37,22.51,20.51,14.6,28.81,42.44,1.8,12.06,92.58,7.42,2594
Virginia,Smyth,49.17,50.83,5.67,14.65,8.06,10.35,11.32,13.96,14.3,12.26,9.43,96.1,1.87,0.35,0.61,0.15,0.19,0.73,2.02,94.51,21.98,29.12,19.86,13.09,15.59,36.94,1.99,19.06,91.05,8.95,2600
Virginia,Southampton,49.37,50.63,6.08,16.03,6.49,9.18,10.3,15.31,16.33,11.83,8.44,63.63,32.37,0.18,0.32,0.0,0.26,3.23,1.82,62.04,12.14,18.96,19.43,19.62,29.75,43.65,1.73,12.23,94.03,5.97,2608
Virginia,Spotsylvania,49.06,50.94,7.61,18.79,8.21,11.2,12.78,14.23,13.14,8.8,5.24,70.94,16.35,0.4,2.6,0.07,4.41,5.24,10.13,67.27,6.05,12.84,14.2,14.76,52.08,45.62,2.54,11.39,92.38,7.62,2619
Virginia,Stafford,48.96,51.04,7.94,20.33,8.73,11.37,13.8,14.92,12.2,6.95,3.76,64.88,17.81,0.27,3.51,0.06,5.86,7.62,13.46,59.72,3.65,9.99,11.35,11.24,63.72,47.55,1.74,11.74,92.17,7.83,2629
Virginia,Surry,48.13,51.87,5.65,12.94,6.92,9.25,9.47,14.0,19.39,13.62,8.76,54.93,43.33,0.05,0.0,0.0,0.0,1.7,2.3,52.94,19.11,17.2,16.78,15.61,31.29,42.92,2.01,14.11,90.64,9.36,2636
Virginia,Sussex,53.08,46.92,5.57,14.01,11.22,10.76,9.92,13.93,14.37,12.03,8.19,43.28,53.8,0.0,0.64,0.0,0.38,1.9,2.9,41.13,15.43,19.9,21.91,14.03,27.93,43.07,3.04,14.1,91.09,8.91,2647
Virginia,Tazewell,48.34,51.66,6.13,14.91,7.2,9.43,11.68,13.11,15.13,13.33,9.09,94.71,3.02,0.16,0.69,0.06,0.33,1.02,1.0,94.6,19.39,29.38,18.02,11.37,21.19,33.72,2.61,20.22,91.69,8.31,2656
Virginia,Warren,49.91,50.09,7.42,16.39,8.32,11.24,11.43,14.4,15.32,9.54,5.94,88.21,4.04,0.24,1.16,0.0,2.02,4.33,4.9,86.33,10.74,15.14,18.31,14.76,39.89,44.18,2.73,13.81,89.7,10.3,2662
Virginia,Washington,48.9,51.1,5.51,14.34,7.06,9.49,11.37,13.43,15.68,13.35,9.76,96.2,1.13,0.15,0.56,0.01,0.21,1.75,1.52,95.43,15.02,24.58,18.46,14.97,25.14,39.43,1.62,15.98,91.18,8.82,2667
Virginia,Westmoreland,48.98,51.02,5.7,13.88,7.61,10.23,8.77,12.35,16.19,14.86,10.42,67.0,25.17,0.28,0.71,0.0,3.24,3.6,6.52,63.52,17.0,19.19,16.51,17.71,29.26,34.42,5.85,14.88,87.69,12.31,2684
Virginia,Wise,49.57,50.43,5.93,15.51,9.19,10.71,11.77,12.99,15.31,11.55,7.05,95.35,2.58,0.14,0.49,0.04,0.22,1.18,0.98,95.0,25.33,23.4,21.86,13.99,13.28,33.73,3.29,22.95,89.13,10.87,2695
Virginia,Wythe,48.87,51.13,5.56,15.25,7.18,9.32,11.6,15.13,15.04,12.31,8.6,94.93,1.98,0.15,0.99,0.0,0.13,1.81,1.28,93.81,16.11,22.59,20.05,21.45,19.62,42.7,1.75,13.83,92.04,7.96,2699
Virginia,York,46.39,53.61,7.15,19.6,6.79,9.13,12.64,13.1,14.41,10.04,7.15,73.35,12.89,0.2,6.08,0.3,1.19,5.99,6.02,70.38,5.24,11.03,14.42,16.27,53.04,42.59,2.09,11.38,96.47,3.53,2709
Virginia,Alexandria,47.57,52.43,8.17,11.41,7.12,19.08,18.17,13.32,11.05,7.36,4.32,59.35,22.01,0.33,6.77,0.06,5.52,5.96,16.63,51.17,8.35,12.02,12.35,11.91,55.04,58.36,1.86,8.51,90.39,9.61,2712
Virginia,Bristol,47.3,52.7,6.4,16.58,7.16,11.33,11.67,11.97,13.19,11.84,9.86,87.84,6.98,0.0,0.19,0.03,0.78,4.18,0.44,87.66,21.65,29.76,19.83,6.34,21.53,37.35,2.92,15.05,88.7,11.3,2716
Virginia,Buena Vista,45.07,54.93,6.16,17.99,16.83,8.8,8.26,13.58,11.21,9.88,7.29,88.46,5.91,0.11,0.36,0.31,0.85,4.0,1.44,87.85,19.44,27.07,13.58,16.32,16.45,43.22,0.88,14.58,90.65,9.35,2720
Virginia,Charlottesville,47.82,52.18,5.95,10.44,22.16,17.06,12.41,10.24,10.27,7.29,4.19,70.03,18.51,0.31,7.06,0.01,0.65,3.43,5.48,65.65,19.71,16.87,13.74,11.48,32.8,49.61,2.09,20.43,91.91,8.09,2722
Virginia,Chesapeake,47.05,52.95,8.01,18.86,8.22,11.52,12.94,13.22,13.6,8.54,5.1,59.64,29.75,0.21,3.37,0.01,1.8,5.23,6.46,56.45,8.59,13.32,16.67,14.69,46.64,45.0,2.39,12.11,93.16,6.84,2724
Virginia,Colonial Heights,45.91,54.09,7.34,16.75,7.95,10.91,11.66,13.36,12.67,10.05,9.29,73.82,16.22,0.32,3.73,0.08,2.43,3.41,6.33,71.51,12.87,17.6,20.02,13.67,35.7,43.85,2.73,9.99,92.6,7.4,2727
Virginia,Covington,46.15,53.85,7.49,17.33,6.4,11.24,12.18,10.23,15.28,11.75,8.11,82.45,12.39,0.0,1.17,0.0,0.0,3.98,2.61,81.16,18.28,29.98,14.57,22.5,14.66,38.32,0.92,16.09,92.79,7.21,2729
Virginia,Danville,45.72,54.28,7.59,16.14,8.59,11.53,10.39,11.71,14.41,11.52,8.12,44.1,49.6,0.09,1.3,0.11,0.28,4.53,4.59,41.24,28.72,26.46,19.36,9.38,14.88,37.22,2.86,16.55,90.04,9.96,2732
Virginia,Emporia,43.88,56.12,8.78,23.56,6.68,13.28,11.82,11.84,10.53,6.81,6.72,28.73,59.95,0.06,0.0,0.0,0.08,11.18,6.31,26.06,34.01,25.17,13.05,6.62,20.69,36.91,6.56,10.66,88.11,11.89,2736
Virginia,Fairfax City,49.37,50.63,8.93,14.3,9.54,12.94,14.02,13.37,13.11,8.25,5.54,64.93,4.56,0.09,18.83,0.0,5.2,6.4,17.63,55.29,9.42,9.38,8.04,11.15,61.37,52.06,1.99,8.93,93.31,6.69,2737
Virginia,Falls Church,47.96,52.04,6.39,19.32,7.39,11.26,14.06,14.69,13.63,7.91,5.35,78.02,4.81,0.09,9.95,0.0,3.1,4.03,10.71,71.13,2.6,4.73,6.93,9.95,75.53,51.46,1.67,7.89,97.37,2.63,2740
Virginia,Franklin City,45.6,54.4,7.44,18.13,5.33,10.18,13.34,12.8,13.22,11.51,8.05,36.91,54.96,0.0,2.37,0.0,0.43,5.34,3.05,36.75,18.48,29.0,21.1,5.41,25.82,39.42,4.58,10.87,95.31,4.69,2744
Virginia,Fredericksburg,45.71,54.29,7.95,15.1,18.89,15.16,10.84,10.38,10.75,6.78,4.17,61.42,19.0,0.22,3.8,0.06,5.04,10.46,11.13,58.01,12.82,12.22,14.61,13.81,37.82,49.39,2.84,13.78,90.12,9.88,2745
Virginia,Galax,45.7,54.3,8.47,18.23,7.53,6.38,15.13,14.66,11.82,9.89,7.89,83.73,9.85,0.0,0.36,0.8,0.29,4.97,19.71,72.01,28.2,30.19,16.23,7.19,16.17,39.38,3.81,12.32,79.58,20.42,2747
Virginia,Hampton,46.78,53.22,7.48,16.3,10.26,13.28,11.27,11.49,14.12,9.25,6.54,39.34,51.09,0.46,2.31,0.11,1.62,5.07,5.66,36.9,15.39,20.0,18.83,14.94,28.93,44.29,2.79,13.34,92.47,7.53,2751
Virginia,Harrisonburg,48.31,51.69,5.9,17.47,27.31,12.48,10.53,9.34,8.18,4.92,3.88,77.17,7.67,0.1,3.51,0.0,3.09,8.46,20.19,65.12,19.51,22.25,15.49,9.49,20.56,44.93,2.06,20.84,88.65,11.35,2755
Virginia,Hopewell,45.26,54.74,8.66,18.62,9.05,13.12,10.55,12.4,12.73,8.64,6.23,50.38,42.75,0.12,1.37,0.0,1.99,3.39,8.57,45.48,25.87,26.5,15.12,12.71,19.78,40.22,3.56,14.06,91.46,8.54,2756
Virginia,Lexington,58.67,41.33,3.71,12.23,45.15,5.54,5.47,5.86,8.32,9.21,4.52,81.9,6.49,0.15,5.06,0.0,2.46,3.93,5.61,79.25,15.33,9.47,7.62,8.53,17.94,32.37,1.33,36.64,95.23,4.77,2760
Virginia,Lynchburg,46.82,53.18,6.8,15.99,23.72,12.28,8.84,8.92,9.95,7.41,6.09,64.14,28.45,0.25,2.48,0.06,1.62,3.01,4.36,62.18,14.67,22.61,16.63,15.29,19.59,42.68,2.78,18.25,91.52,8.48,2762
Virginia,Manassas,50.39,49.61,9.19,18.75,8.73,13.79,15.23,12.33,11.59,6.66,3.73,62.23,13.04,0.34,5.61,0.1,8.34,10.35,37.16,39.58,6.36,13.8,14.71,14.81,50.11,50.25,1.65,9.78,83.34,16.66,2765
Virginia,Manassas Park,51.77,48.23,8.5,18.81,9.74,12.5,17.67,14.59,9.53,5.5,3.16,58.36,16.95,0.04,11.31,0.02,6.02,7.29,40.01,32.54,2.47,15.29,23.12,12.03,47.09,54.61,1.57,7.86,82.84,17.16,2768
Virginia,Martinsville,44.58,55.42,9.79,16.14,8.86,9.04,10.8,13.62,14.28,10.69,6.79,47.04,46.14,0.33,1.19,0.11,1.17,4.02,6.33,43.31,31.54,28.66,18.01,5.9,15.65,39.9,1.44,15.26,89.88,10.12,2771
Virginia,Newport News,46.15,53.85,9.07,17.0,10.27,14.25,12.0,11.47,12.53,7.97,5.45,45.61,41.94,0.25,3.21,0.14,2.19,6.67,9.06,41.36,15.65,21.9,19.82,14.68,26.09,45.11,2.47,12.94,89.27,10.73,2775
Virginia,Norfolk,48.07,51.93,8.97,15.23,13.13,15.39,11.64,10.88,12.21,7.63,4.92,43.95,43.29,0.27,3.8,0.06,3.09,5.53,7.54,41.17,18.24,20.42,19.04,12.68,25.77,45.08,3.88,14.29,88.59,11.41,2778
Virginia,Norton,45.1,54.9,3.12,13.1,10.92,11.05,13.46,10.69,16.83,11.95,8.88,93.63,4.99,0.0,0.0,0.0,0.0,1.38,0.0,93.63,32.34,21.03,17.6,11.82,17.22,39.52,3.91,19.52,92.45,7.55,2780
Virginia,Petersburg,45.21,54.79,8.19,14.52,9.99,13.72,10.83,12.3,14.02,9.93,6.5,15.69,78.29,0.45,0.87,0.03,2.51,2.17,4.71,14.07,24.26,26.75,21.31,13.62,13.25,40.29,5.68,14.89,87.7,12.3,2782
Virginia,Poquoson,48.96,51.04,5.89,17.83,6.95,8.1,12.55,14.06,14.29,10.88,9.46,93.51,1.36,0.1,2.28,0.0,0.28,2.48,2.97,90.82,5.62,10.81,9.7,15.15,58.51,45.69,0.89,9.36,96.78,3.22,2791
Virginia,Portsmouth,46.37,53.63,9.15,16.55,8.07,14.12,11.87,11.75,13.13,9.08,6.28,38.63,53.32,0.3,1.41,0.35,1.97,4.01,4.29,36.9,18.0,23.2,19.91,15.68,22.95,42.64,2.54,13.77,90.6,9.4,2795
Virginia,Radford,46.33,53.67,3.52,13.57,38.57,9.7,7.68,8.73,9.76,4.75,3.71,84.97,9.79,0.16,1.57,0.05,0.7,2.75,2.95,83.13,32.57,15.53,9.43,8.64,18.04,42.86,2.7,28.88,93.13,6.87,2799
Virginia,Richmond City,47.03,52.97,6.81,12.65,13.48,18.58,12.02,10.99,12.43,8.06,4.97,45.21,46.09,0.16,2.1,0.01,2.29,4.14,7.11,41.15,20.05,19.93,18.68,11.0,26.52,49.29,3.18,15.04,88.5,11.5,2802
Virginia,Roanoke City,47.3,52.7,8.55,14.86,8.19,13.81,12.8,12.66,13.26,9.69,6.19,61.29,29.47,0.23,3.39,0.05,0.79,4.78,6.46,57.84,21.09,23.62,20.71,13.0,20.83,44.54,3.09,13.08,88.86,11.14,2805
Virginia,Salem,47.23,52.77,5.09,16.67,11.43,11.24,10.8,13.08,14.06,9.94,7.68,87.08,6.22,0.05,1.88,0.11,1.54,3.12,3.51,84.74,9.16,15.16,18.65,17.43,32.52,45.34,2.36,12.91,93.96,6.04,2809
Virginia,Staunton,45.54,54.46,7.1,13.98,8.34,12.48,12.59,11.66,13.25,12.12,8.48,82.99,10.87,0.44,1.47,0.11,0.55,3.57,3.29,80.69,14.19,22.13,17.7,14.21,28.59,45.1,1.7,11.52,90.59,9.41,2812
Virginia,Suffolk,47.6,52.4,7.95,18.39,7.71,11.52,12.44,13.77,13.63,8.93,5.66,50.03,41.98,0.17,2.19,0.01,1.03,4.59,4.42,48.35,10.61,13.98,14.7,15.51,45.07,45.01,2.54,11.52,93.33,6.67,2815
Virginia,Virginia Beach,47.23,52.77,7.84,16.53,8.79,13.51,12.84,12.72,12.96,8.81,5.99,64.66,18.96,0.27,7.33,0.09,2.1,6.59,8.1,60.85,7.74,14.25,17.67,15.97,43.98,47.73,2.07,11.03,92.61,7.39,2826
Virginia,Waynesboro,48.57,51.43,7.48,16.37,6.99,12.96,13.05,12.78,13.16,8.87,8.35,80.16,12.54,0.82,1.71,0.43,0.94,3.39,8.61,74.42,19.06,25.07,15.33,12.89,27.41,44.79,2.18,11.97,89.95,10.05,2831
Virginia,Williamsburg,46.49,53.51,3.78,16.55,30.78,9.64,6.33,6.99,10.18,8.6,7.15,71.75,14.92,0.24,6.72,0.0,0.78,5.58,7.32,67.98,12.52,14.28,12.41,9.49,21.9,38.26,2.02,23.64,91.56,8.44,2835
Virginia,Winchester,48.91,51.09,7.83,18.15,9.4,11.69,12.16,12.87,11.44,9.78,6.67,77.63,9.97,0.19,2.14,0.03,1.96,8.08,17.8,64.89,10.16,22.09,22.45,13.09,29.05,44.67,2.56,10.34,89.37,10.63,2837
Vermont,Addison,49.78,50.22,5.01,13.75,12.82,9.13,10.97,13.08,15.6,12.36,7.28,93.48,1.25,0.32,2.02,0.05,0.43,2.45,2.41,92.32,8.03,14.65,15.92,15.81,37.67,47.7,1.74,12.16,94.59,5.41,2590
Vermont,Bennington,48.48,51.52,5.65,15.21,9.42,9.04,9.72,12.8,16.12,12.84,9.22,95.01,0.86,0.39,0.91,0.13,0.45,2.26,2.11,93.64,11.54,19.38,18.54,14.27,33.4,41.7,1.65,13.74,95.72,4.28,2591
Vermont,Caledonia,50.15,49.85,5.56,15.21,8.42,9.71,11.03,13.25,16.07,13.19,7.56,95.29,0.66,0.17,0.47,0.0,0.73,2.68,1.67,94.31,14.34,21.75,18.14,17.2,25.88,44.57,1.39,12.53,95.73,4.27,2596
Vermont,Chittenden,49.25,50.75,5.67,14.52,14.95,13.2,11.71,12.05,13.1,8.86,5.92,89.43,2.65,0.16,3.8,0.03,0.54,3.38,2.42,87.99,10.1,13.54,13.59,14.76,42.55,51.72,1.78,11.52,96.84,3.16,2599
Vermont,Essex,50.06,49.94,5.45,12.93,5.83,7.64,9.76,14.18,18.03,15.75,10.44,96.1,0.74,0.06,0.44,0.0,0.28,2.38,1.39,94.98,16.91,26.04,22.79,15.65,18.21,39.31,1.88,14.24,94.82,5.18,2604
Vermont,Franklin,49.47,50.53,7.21,16.4,7.58,11.4,12.77,14.0,14.72,9.98,5.94,94.51,0.36,0.65,0.74,0.0,0.63,3.1,1.66,93.76,10.05,15.67,20.17,18.37,35.56,47.01,2.18,11.27,96.56,3.44,2607
Vermont,Grand Isle,50.38,49.62,5.4,13.48,5.89,9.96,10.53,14.22,19.81,14.37,6.34,93.49,0.89,1.53,0.54,0.0,0.1,3.45,2.04,92.11,8.01,13.79,17.25,16.88,44.07,44.95,1.87,13.58,96.6,3.4,2609
Vermont,Lamoille,50.07,49.93,6.29,15.59,9.44,11.5,12.88,13.17,14.21,10.27,6.66,95.01,1.11,0.61,0.26,0.0,0.39,2.62,1.9,94.23,12.48,17.53,18.48,14.07,35.17,49.22,1.7,10.27,94.22,5.78,2611
Vermont,Orange,49.91,50.09,5.41,14.55,7.2,10.05,11.32,13.24,17.3,13.51,7.43,96.22,0.4,0.31,0.35,0.08,0.28,2.35,1.36,95.27,9.45,19.57,20.15,16.39,32.46,45.9,1.67,11.53,95.49,4.51,2612
Vermont,Orleans,49.48,50.52,6.31,14.88,7.25,9.66,11.1,13.18,15.34,14.11,8.16,96.09,0.62,0.51,0.2,0.03,0.26,2.29,1.46,94.91,14.15,22.34,20.6,14.13,28.09,43.63,1.84,11.07,96.8,3.2,2614
Vermont,Rutland,49.31,50.69,5.1,14.32,8.74,9.66,10.22,13.4,16.9,13.51,8.16,95.76,0.69,0.31,0.85,0.0,0.16,2.23,1.56,94.7,13.22,18.26,19.46,15.89,30.3,44.72,1.5,12.69,95.44,4.56,2615
Vermont,Washington,49.5,50.5,5.43,15.37,9.04,9.97,11.98,13.77,15.51,11.99,6.95,95.34,0.77,0.14,0.96,0.07,0.33,2.39,1.98,93.79,11.62,17.2,18.86,16.49,32.62,47.3,1.56,11.4,96.67,3.33,2617
Vermont,Windham,48.81,51.19,5.77,12.96,7.59,9.84,11.19,12.69,17.51,14.25,8.18,94.4,1.04,0.25,1.22,0.03,0.21,2.85,2.29,92.74,16.34,19.25,18.85,14.46,27.85,44.08,2.18,12.57,94.68,5.32,2620
Vermont,Windsor,48.72,51.28,5.17,14.07,6.38,9.99,11.08,13.06,17.16,14.06,9.02,95.66,0.64,0.17,0.99,0.0,0.44,2.1,1.76,94.56,11.96,17.79,19.78,16.98,33.22,44.7,1.69,11.29,95.42,4.58,2625
Washington,Adams,51.17,48.83,11.21,25.47,10.96,11.1,11.22,10.0,9.58,6.67,3.8,59.05,0.93,3.6,0.58,0.44,31.38,4.02,64.5,33.0,21.21,21.06,21.2,14.86,21.43,36.69,2.17,14.0,84.07,15.93,2840
Washington,Asotin,48.71,51.29,6.0,15.52,7.81,9.52,11.52,11.31,15.26,13.17,9.89,92.04,0.49,1.08,1.04,0.28,0.98,4.1,4.27,89.72,11.42,28.88,18.12,15.64,25.85,39.82,2.16,13.44,93.81,6.19,2845
