"GEO_ID","STATE","COUNTY","NAME","POPUNI","PRED0_E","PRED0_M","PRED0_PE","PRED0_PM","PRED12_E","PRED12_M","PRED12_PE","PRED12_PM","PRED3_E","PRED3_M","PRED3_PE","PRED3_PM"
0500000US36033,36,033,"Franklin County, New York",42317,14316,3640.8,33.83,8.6,17982,3784.3,42.49,8.94,10019,3198.7,23.68,7.56
0500000US36035,36,035,"Fulton County, New York",52682,21242,4644,40.32,8.82,19892,4672.3,37.76,8.87,11548,3854,21.92,7.32
0500000US36037,36,037,"Genesee County, New York",56715,22473,4754.2,39.62,8.38,23038,4793.2,40.62,8.45,11204,3916.2,19.75,6.91
0500000US36039,36,039,"Greene County, New York",46021,15341,4182.4,33.33,9.09,21024,4308.1,45.68,9.36,9656,3623.5,20.98,7.87
0500000US36041,36,041,"Hamilton County, New York",5117,1661,454.3,32.46,8.88,2307,482.2,45.09,9.42,1149,423.1,22.45,8.27
0500000US36043,36,043,"Herkimer County, New York",59304,20280,5060.1,34.2,8.53,26095,5123.2,44,8.64,12929,4292.9,21.8,7.24
0500000US36045,36,045,"Jefferson County, New York",114708,46567,9775.6,40.6,8.52,47933,9976.1,41.79,8.7,20208,7670.5,17.62,6.69
0500000US36047,36,047,"Kings County, New York",2633501,513161,228623,19.49,8.68,1240446,261152.3,47.1,9.92,879894,234995.1,33.41,8.92
0500000US36049,36,049,"Lewis County, New York",26548,9955,2094.9,37.5,7.89,10655,2125.2,40.13,8.01,5938,1731.7,22.37,6.52
0500000US36051,36,051,"Livingston County, New York",56579,21957,4704.1,38.81,8.31,23065,4787,40.77,8.46,11557,3919.3,20.43,6.93
0500000US36053,36,053,"Madison County, New York",63794,25909,5248.3,40.61,8.23,24924,5331.8,39.07,8.36,12961,4390.5,20.32,6.88
0500000US36055,36,055,"Monroe County, New York",738607,297893,63884.5,40.33,8.65,289770,65328.4,39.23,8.84,150944,52826.2,20.44,7.15
0500000US36057,36,057,"Montgomery County, New York",49468,17407,4102.2,35.19,8.29,20280,4181.2,41,8.45,11781,3481.4,23.82,7.04
0500000US36059,36,059,"Nassau County, New York",1381993,538018,104668.5,38.93,7.57,594093,116402.8,42.99,8.42,249882,103804,18.08,7.51
0500000US36061,36,061,"New York County, New York",1534463,261935,136238.1,17.07,8.88,755067,153784.5,49.21,10.02,517461,138017.4,33.72,8.99
0500000US36063,36,063,"Niagara County, New York",209870,82342,18788.9,39.23,8.95,82850,18791.7,39.48,8.95,44678,15036.8,21.29,7.16
0500000US36065,36,065,"Oneida County, New York",221409,80213,20870.4,36.23,9.43,94253,21189.1,42.57,9.57,46943,17440.6,21.2,7.88
0500000US36067,36,067,"Onondaga County, New York",461483,178627,40096.7,38.71,8.69,187655,40589.1,40.66,8.8,95201,32910.1,20.63,7.13
0500000US36069,36,069,"Ontario County, New York",110532,44229,9540.2,40.01,8.63,45088,9637.2,40.79,8.72,21215,7774,19.19,7.03
0500000US36071,36,071,"Orange County, New York",401524,162466,33812.5,40.46,8.42,161134,34024.5,40.13,8.47,77924,26148.4,19.41,6.51
0500000US36073,36,073,"Orleans County, New York",38330,13811,3364.5,36.03,8.78,15934,3427.5,41.57,8.94,8585,2811.1,22.4,7.33
0500000US36075,36,075,"Oswego County, New York",113897,43803,9991.5,38.46,8.77,44330,10044.5,38.92,8.82,25764,8065.5,22.62,7.08
0500000US36077,36,077,"Otsego County, New York",53934,18984,4415.8,35.2,8.19,23242,4483,43.09,8.31,11708,3680.3,21.71,6.82
0500000US36079,36,079,"Putnam County, New York",96801,42995,8192.6,44.42,8.46,40147,8033,41.47,8.3,13659,5903.5,14.11,6.1
0500000US36081,36,081,"Queens County, New York",2326599,463678,197491.9,19.93,8.49,1124715,233750.2,48.34,10.05,738206,216418.7,31.73,9.3
0500000US36083,36,083,"Rensselaer County, New York",156238,62985,13797.1,40.31,8.83,61657,13852.4,39.46,8.87,31596,11041.6,20.22,7.07
0500000US36085,36,085,"Richmond County, New York",491562,148439,43187.3,30.2,8.79,226088,47501.3,45.99,9.66,117035,41817.8,23.81,8.51
0500000US36087,36,087,"Rockland County, New York",337478,106458,28058.6,31.55,8.31,148918,29776.6,44.13,8.82,82102,25165,24.33,7.46
0500000US36089,36,089,"St. Lawrence County, New York",98734,33288,8066.4,33.71,8.17,42500,8188.5,43.04,8.29,22946,6726.6,23.24,6.81
0500000US36091,36,091,"Saratoga County, New York",235206,107228,20634.8,45.59,8.77,89934,20297.9,38.24,8.63,38044,15162.7,16.17,6.45
0500000US36093,36,093,"Schenectady County, New York",155821,63134,14242.2,40.52,9.14,61262,14407.6,39.32,9.25,31425,11736.5,20.17,7.53
0500000US36095,36,095,"Schoharie County, New York",28810,10398,2245,36.09,7.79,11796,2306.3,40.94,8.01,6616,1922,22.96,6.67
0500000US36097,36,097,"Schuyler County, New York",17720,6539,1431.1,36.9,8.08,7549,1458.5,42.6,8.23,3632,1207.3,20.5,6.81
0500000US36099,36,099,"Seneca County, New York",31539,11663,2497.7,36.98,7.92,11971,2551.6,37.96,8.09,7905,2124.9,25.06,6.74
0500000US36101,36,101,"Steuben County, New York",92610,34690,7158.2,37.46,7.73,38502,7257.9,41.57,7.84,19418,5966.2,20.97,6.44
0500000US36103,36,103,"Suffolk County, New York",1513143,605540,127342.2,40.02,8.42,651438,135191.8,43.05,8.93,256165,114529.7,16.93,7.57
0500000US36105,36,105,"Sullivan County, New York",78128,25958,7264,33.22,9.3,33823,7475.5,43.29,9.57,18347,6137.3,23.48,7.86
0500000US36107,36,107,"Tioga County, New York",47932,18513,3836.7,38.62,8,19931,3913.3,41.58,8.16,9488,3234.5,19.79,6.75
0500000US36109,36,109,"Tompkins County, New York",92508,36167,8233.5,39.1,8.9,39125,8329.4,42.29,9,17216,6709.9,18.61,7.25
0500000US36111,36,111,"Ulster County, New York",177191,69431,15354.9,39.18,8.67,74758,15499.3,42.19,8.75,33002,12517.6,18.63,7.06
0500000US36113,36,113,"Warren County, New York",65520,26502,5718.6,40.45,8.73,25891,5695.9,39.52,8.69,13127,4491.9,20.04,6.86
0500000US36115,36,115,"Washington County, New York",58526,21029,5198.3,35.93,8.88,25548,5234.7,43.65,8.94,11949,4262.1,20.42,7.28
0500000US36117,36,117,"Wayne County, New York",90813,36678,7411.2,40.39,8.16,36416,7479.9,40.1,8.24,17719,6022.1,19.51,6.63
0500000US36119,36,119,"Westchester County, New York",981890,350063,79994.1,35.65,8.15,415818,88696.2,42.35,9.03,216009,78474.9,22,7.99
0500000US36121,36,121,"Wyoming County, New York",37295,14938,2929.5,40.05,7.85,15232,2979.1,40.84,7.99,7125,2456.4,19.1,6.59
0500000US36123,36,123,"Yates County, New York",23605,7436,1935.5,31.5,8.2,8379,1982.4,35.5,8.4,7790,1667.9,33,7.07
0500000US37001,37,001,"Alamance County, North Carolina",169011,59827,13496.1,35.4,7.99,75388,13943.5,44.61,8.25,33796,11198.8,20,6.63
0500000US37003,37,003,"Alexander County, North Carolina",35489,9229,3026.6,26.01,8.53,17384,3225.7,48.98,9.09,8876,2760,25.01,7.78
0500000US37005,37,005,"Alleghany County, North Carolina",11042,3238,940.4,29.32,8.52,4238,1034.4,38.38,9.37,3566,919.3,32.29,8.33
0500000US37007,37,007,"Anson County, North Carolina",20926,5239,1848.6,25.04,8.83,8778,2066.5,41.95,9.88,6909,1905.5,33.02,9.11
0500000US37009,37,009,"Ashe County, North Carolina",26686,8231,2268.8,30.84,8.5,11340,2459.7,42.49,9.22,7115,2165.1,26.66,8.11
0500000US37011,37,011,"Avery County, North Carolina",15579,3956,1303.1,25.39,8.36,6940,1405.3,44.55,9.02,4683,1226.9,30.06,7.88
0500000US37013,37,013,"Beaufort County, North Carolina",44423,11081,3615.6,24.94,8.14,19823,4017.5,44.62,9.04,13519,3636.4,30.43,8.19
0500000US37015,37,015,"Bertie County, North Carolina",16267,4592,1298.3,28.23,7.98,6176,1495.8,37.97,9.2,5499,1427.5,33.8,8.78
0500000US37017,37,017,"Bladen County, North Carolina",29498,7880,2467.4,26.71,8.36,13059,2761.3,44.27,9.36,8559,2525.1,29.02,8.56
0500000US37019,37,019,"Brunswick County, North Carolina",144041,39099,11975.4,27.14,8.31,69304,13164.2,48.11,9.14,35638,11576.9,24.74,8.04
0500000US37021,37,021,"Buncombe County, North Carolina",267548,94970,23558.2,35.5,8.81,118097,24270.3,44.14,9.07,54481,19613.9,20.36,7.33
0500000US37023,37,023,"Burke County, North Carolina",86014,25360,6883.4,29.48,8,37659,7300.1,43.78,8.49,22995,6206.6,26.73,7.22
0500000US37025,37,025,"Cabarrus County, North Carolina",230549,98147,20609.5,42.57,8.94,97043,20896.8,42.09,9.06,35359,15835.2,15.34,6.87
0500000US37027,37,027,"Caldwell County, North Carolina",80084,25007,6625.3,31.23,8.27,35543,6925.1,44.38,8.65,19534,5719,24.39,7.14
0500000US37029,37,029,"Camden County, North Carolina",10835,5148,1049.1,47.51,9.68,3860,1102.2,35.63,10.17,1827,920.1,16.86,8.49
0500000US37031,37,031,"Carteret County, North Carolina",68166,21645,5657.8,31.75,8.3,30522,6126,44.78,8.99,15999,5365,23.47,7.87
0500000US37033,37,033,"Caswell County, North Carolina",21749,5725,1820.4,26.32,8.37,8769,1998.4,40.32,9.19,7255,1814.2,33.36,8.34
0500000US37035,37,035,"Catawba County, North Carolina",160422,54327,13088.3,33.87,8.16,70477,13505.2,43.93,8.42,35618,10862.1,22.2,6.77
0500000US37037,37,037,"Chatham County, North Carolina",77823,27227,6487.3,34.99,8.34,31682,6946.6,40.71,8.93,18914,5897.6,24.3,7.58
0500000US37039,37,039,"Cherokee County, North Carolina",29069,6948,2595.4,23.9,8.93,14379,2863.3,49.47,9.85,7742,2582,26.63,8.88
0500000US37041,37,041,"Chowan County, North Carolina",13697,3349,1308,24.45,9.55,5954,1467,43.47,10.71,4394,1357.6,32.08,9.91
0500000US37043,37,043,"Clay County, North Carolina",11307,2579,1067.9,22.81,9.44,5426,1182.6,47.99,10.46,3302,1067.3,29.2,9.44
0500000US37045,37,045,"Cleveland County, North Carolina",99040,29009,7952.9,29.29,8.03,45222,8359.4,45.66,8.44,24809,7021,25.05,7.09
0500000US37047,37,047,"Columbus County, North Carolina",48045,12667,3919.5,26.36,8.16,20858,4309.6,43.41,8.97,14520,3874.7,30.22,8.06
0500000US37049,37,049,"Craven County, North Carolina",99997,31440,8201.8,31.44,8.2,45066,8779.3,45.07,8.78,23491,7530.2,23.49,7.53
0500000US37051,37,051,"Cumberland County, North Carolina",332733,117424,27179.6,35.29,8.17,151168,28035.9,45.43,8.43,64141,22215.6,19.28,6.68
0500000US37053,37,053,"Currituck County, North Carolina",29637,10902,2700.7,36.79,9.11,13376,2837.7,45.13,9.57,5359,2354,18.08,7.94
0500000US37055,37,055,"Dare County, North Carolina",37788,12464,3157.2,32.98,8.36,18308,3390.7,48.45,8.97,7016,2919.6,18.57,7.73
0500000US37057,37,057,"Davidson County, North Carolina",170152,57985,14502.7,34.08,8.52,75201,14905.5,44.2,8.76,36966,11921.4,21.73,7.01
0500000US37059,37,059,"Davie County, North Carolina",43507,15133,3618.9,34.78,8.32,18761,3853.5,43.12,8.86,9613,3293.9,22.1,7.57
0500000US37061,37,061,"Duplin County, North Carolina",48515,13492,4036.5,27.81,8.32,20564,4542.2,42.39,9.36,14459,4099.9,29.8,8.45
0500000US37063,37,063,"Durham County, North Carolina",314384,119315,27747.4,37.95,8.83,131933,28787.4,41.97,9.16,63136,23015.1,20.08,7.32
0500000US37065,37,065,"Edgecombe County, North Carolina",48090,11120,3995.6,23.12,8.31,20969,4381.7,43.6,9.11,16001,3929.5,33.27,8.17
0500000US37067,37,067,"Forsyth County, North Carolina",377067,137389,32660.6,36.44,8.66,160504,33568.1,42.57,8.9,79174,26525.9,21,7.03
0500000US37069,37,069,"Franklin County, North Carolina",70811,25030,5986.1,35.35,8.45,30242,6274.5,42.71,8.86,15539,5148.4,21.94,7.27
0500000US37071,37,071,"Gaston County, North Carolina",229508,87524,20452.2,38.14,8.91,94337,20854.5,41.1,9.09,47647,16346.7,20.76,7.12
0500000US37073,37,073,"Gates County, North Carolina",10366,3366,945.8,32.47,9.12,4180,1027.2,40.32,9.91,2820,926.8,27.2,8.94
0500000US37075,37,075,"Graham County, North Carolina",8041,1664,753.6,20.69,9.37,4375,815.8,54.41,10.15,2002,712.9,24.9,8.87
0500000US37077,37,077,"Granville County, North Carolina",59440,18398,4813.3,30.95,8.1,25215,5229,42.42,8.8,15827,4577.5,26.63,7.7
0500000US37079,37,079,"Greene County, North Carolina",18188,3996,1420.1,21.97,7.81,7747,1588.7,42.59,8.73,6445,1444.8,35.44,7.94
0500000US37081,37,081,"Guilford County, North Carolina",526806,187963,45365.3,35.68,8.61,236196,47224.7,44.84,8.96,102647,38169.9,19.48,7.25
0500000US37083,37,083,"Halifax County, North Carolina",47456,11924,4017.3,25.13,8.47,19664,4346.8,41.44,9.16,15868,3798.5,33.44,8
0500000US37085,37,085,"Harnett County, North Carolina",133582,48756,10274,36.5,7.69,55095,10713.7,41.24,8.02,29731,8633.1,22.26,6.46
0500000US37087,37,087,"Haywood County, North Carolina",62446,17547,5346.2,28.1,8.56,29037,5735.5,46.5,9.18,15862,4982.2,25.4,7.98
0500000US37089,37,089,"Henderson County, North Carolina",116671,37548,9516.6,32.18,8.16,53860,10107.3,46.16,8.66,25263,8523.7,21.65,7.31
0500000US37091,37,091,"Hertford County, North Carolina",19357,5234,1379.6,27.04,7.13,7613,1585.4,39.33,8.19,6510,1498.9,33.63,7.74
0500000US37093,37,093,"Hoke County, North Carolina",52548,19884,4849.4,37.84,9.23,21423,5004.3,40.77,9.52,11241,3931,21.39,7.48
0500000US37095,37,095,"Hyde County, North Carolina",4073,1245,459.6,30.57,11.28,1799,509.5,44.17,12.51,1029,464.4,25.26,11.4
0500000US37097,37,097,"Iredell County, North Carolina",191620,77353,15615.3,40.37,8.15,82555,15881,43.08,8.29,31712,12318.5,16.55,6.43
0500000US37099,37,099,"Jackson County, North Carolina",39537,8950,3201.5,22.64,8.1,20195,3483.7,51.08,8.81,10392,3028.8,26.28,7.66
0500000US37101,37,101,"Johnston County, North Carolina",226059,81126,21416.9,35.89,9.47,101747,22026.9,45.01,9.74,43186,17138.7,19.1,7.58
0500000US37103,37,103,"Jones County, North Carolina",9233,2029,803.7,21.98,8.7,4207,885.6,45.56,9.59,2997,808.2,32.46,8.75
0500000US37105,37,105,"Lee County, North Carolina",63761,18741,5519.2,29.39,8.66,28404,5842,44.55,9.16,16616,4889.2,26.06,7.67
0500000US37107,37,107,"Lenoir County, North Carolina",54513,12860,4581.2,23.59,8.4,24683,5067.3,45.28,9.3,16970,4586.3,31.13,8.41
0500000US37109,37,109,"Lincoln County, North Carolina",89500,33215,7464.8,37.11,8.34,40383,7698,45.12,8.6,15902,6169.6,17.77,6.89
0500000US37111,37,111,"McDowell County, North Carolina",43902,13497,3684.3,30.74,8.39,19903,3931.1,45.34,8.95,10502,3369.3,23.92,7.67
0500000US37113,37,113,"Macon County, North Carolina",37552,10099,3212.4,26.89,8.55,17411,3535.4,46.37,9.41,10042,3135.5,26.74,8.35
0500000US37115,37,115,"Madison County, North Carolina",20836,7296,1811.3,35.02,8.69,8474,1925.3,40.67,9.24,5066,1655.6,24.31,7.95
0500000US37117,37,117,"Martin County, North Carolina",21744,5707,1835.7,26.25,8.44,9019,2061.5,41.48,9.48,7018,1906.2,32.28,8.77
0500000US37119,37,119,"Mecklenburg County, North Carolina",1111596,447809,97904,40.29,8.81,471018,101146.7,42.37,9.1,192769,79264.5,17.34,7.13
0500000US37121,37,121,"Mitchell County, North Carolina",14913,4083,1325.2,27.38,8.89,6892,1426.9,46.21,9.57,3938,1243.9,26.41,8.34
0500000US37123,37,123,"Montgomery County, North Carolina",25138,6118,2153,24.34,8.56,12491,2391.1,49.69,9.51,6529,2138.7,25.97,8.51
0500000US37125,37,125,"Moore County, North Carolina",102756,36470,8906.1,35.49,8.67,44687,9510.7,43.49,9.26,21599,8126.3,21.02,7.91
0500000US37127,37,127,"Nash County, North Carolina",93757,28952,7789.4,30.88,8.31,42002,8355.4,44.8,8.91,22803,7254.4,24.32,7.74
0500000US37129,37,129,"New Hanover County, North Carolina",223223,90088,20563.8,40.36,9.21,95156,20817.9,42.63,9.33,37979,16025.6,17.01,7.18
0500000US37131,37,131,"Northampton County, North Carolina",16969,3434,1441.9,20.24,8.5,6616,1674.7,38.99,9.87,6919,1608.4,40.77,9.48
0500000US37133,37,133,"Onslow County, North Carolina",205883,65307,17785.6,31.72,8.64,105111,18409.6,51.05,8.94,35465,14470.6,17.23,7.03
0500000US37135,37,135,"Orange County, North Carolina",139160,56438,12405.7,40.56,8.91,58206,12699.4,41.83,9.13,24516,9946.2,17.62,7.15
0500000US37137,37,137,"Pamlico County, North Carolina",11784,3414,958.5,28.97,8.13,5092,1072.4,43.21,9.1,3278,980.7,27.82,8.32
0500000US37139,37,139,"Pasquotank County, North Carolina",39062,12542,3392.4,32.11,8.68,16955,3664,43.41,9.38,9565,3212.1,24.49,8.22
0500000US37141,37,141,"Pender County, North Carolina",62240,21040,5521.8,33.8,8.87,28863,5798.5,46.37,9.32,12337,4830.3,19.82,7.76
0500000US37143,37,143,"Perquimans County, North Carolina",13121,2756,1136.3,21,8.66,6774,1258.9,51.63,9.59,3591,1143,27.37,8.71
0500000US37145,37,145,"Person County, North Carolina",39076,12707,3114.2,32.52,7.97,14770,3383.3,37.8,8.66,11599,2995.1,29.68,7.66
0500000US37147,37,147,"Pitt County, North Carolina",167218,56412,15025.9,33.74,8.99,72722,15760.7,43.49,9.43,38084,12988.6,22.78,7.77
0500000US37149,37,149,"Polk County, North Carolina",19651,5461,1679.7,27.79,8.55,8480,1862.1,43.15,9.48,5710,1672.7,29.06,8.51
0500000US37151,37,151,"Randolph County, North Carolina",144748,48276,12026.3,33.35,8.31,64395,12572.8,44.49,8.69,32077,10296.4,22.16,7.11
0500000US37153,37,153,"Richmond County, North Carolina",42246,10992,3580,26.02,8.47,17332,3919.9,41.03,9.28,13922,3480.5,32.95,8.24
0500000US37155,37,155,"Robeson County, North Carolina",113593,24305,8062.2,21.4,7.1,52946,9244.8,46.61,8.14,36342,8363.7,31.99,7.36
0500000US37157,37,157,"Rockingham County, North Carolina",91134,24362,7551.7,26.73,8.29,41426,8128.5,45.46,8.92,25346,7107.2,27.81,7.8
0500000US37159,37,159,"Rowan County, North Carolina",145402,50567,12182.1,34.78,8.38,61638,12568.6,42.39,8.64,33197,10119.1,22.83,6.96
0500000US37161,37,161,"Rutherford County, North Carolina",64264,19867,5503.1,30.91,8.56,24876,5911,38.71,9.2,19521,5135.6,30.38,7.99
0500000US37163,37,163,"Sampson County, North Carolina",58664,16305,4852,27.79,8.27,26363,5384.4,44.94,9.18,15996,4779.8,27.27,8.15
0500000US37165,37,165,"Scotland County, North Carolina",32056,7417,2280,23.14,7.11,14508,2573.9,45.26,8.03,10131,2358.3,31.6,7.36
0500000US37167,37,167,"Stanly County, North Carolina",62226,18612,4939.1,29.91,7.94,27980,5215.7,44.97,8.38,15634,4399.7,25.12,7.07
0500000US37169,37,169,"Stokes County, North Carolina",44500,13477,3964,30.29,8.91,20873,4214,46.91,9.47,10150,3621.5,22.81,8.14
0500000US37171,37,171,"Surry County, North Carolina",71034,22544,5685.7,31.74,8,30893,6123.2,43.49,8.62,17597,5283.4,24.77,7.44
0500000US37173,37,173,"Swain County, North Carolina",14116,3219,1278,22.8,9.05,6674,1426.2,47.28,10.1,4223,1264.3,29.92,8.96
0500000US37175,37,175,"Transylvania County, North Carolina",32615,8300,2855.9,25.45,8.76,15656,3166.4,48,9.71,8659,2838.3,26.55,8.7
0500000US37177,37,177,"Tyrrell County, North Carolina",2955,797,346.6,26.97,11.73,1025,386.3,34.69,13.07,1133,353.7,38.34,11.97
0500000US37179,37,179,"Union County, North Carolina",241732,107789,19096.2,44.59,7.9,99352,19375.1,41.1,8.02,34591,14669.6,14.31,6.07
0500000US37181,37,181,"Vance County, North Carolina",42106,10674,3690.8,25.35,8.77,19450,4077.8,46.19,9.68,11982,3674.4,28.46,8.73
0500000US37183,37,183,"Wake County, North Carolina",1133548,512593,99509.5,45.22,8.78,447541,101724.1,39.48,8.97,173414,77985.8,15.3,6.88
0500000US37185,37,185,"Warren County, North Carolina",18168,4394,1442.6,24.19,7.94,7739,1679.2,42.6,9.24,6035,1600.5,33.22,8.81
0500000US37187,37,187,"Washington County, North Carolina",10888,2350,998.8,21.58,9.17,4604,1154.1,42.29,10.6,3934,1096.5,36.13,10.07
0500000US37189,37,189,"Watauga County, North Carolina",49053,14368,4323.2,29.29,8.81,24082,4535.1,49.09,9.25,10603,3754.9,21.62,7.65
0500000US37191,37,191,"Wayne County, North Carolina",115628,36963,9491.5,31.97,8.21,49216,10259.3,42.56,8.87,29449,8870.1,25.47,7.67
0500000US37193,37,193,"Wilkes County, North Carolina",65449,19687,5470.2,30.08,8.36,27834,5868.4,42.53,8.97,17928,5070,27.39,7.75
0500000US37195,37,195,"Wilson County, North Carolina",77764,22398,6816.9,28.8,8.77,35119,7281.3,45.16,9.36,20247,6208,26.04,7.98
0500000US37197,37,197,"Yadkin County, North Carolina",37163,13056,2936.5,35.13,7.9,15729,3152.3,42.32,8.48,8378,2711.6,22.54,7.3
0500000US37199,37,199,"Yancey County, North Carolina",18726,5253,1561.4,28.05,8.34,7435,1690.4,39.7,9.03,6038,1480.2,32.24,7.9
0500000US38001,38,001,"Adams County, North Dakota",2167,951,245.5,43.89,11.33,817,254.2,37.7,11.73,399,223.4,18.41,10.31
0500000US38003,38,003,"Barnes County, North Dakota",10492,4172,933.7,39.76,8.9,4167,952.2,39.72,9.08,2153,803.6,20.52,7.66
0500000US38005,38,005,"Benson County, North Dakota",5808,1393,437.5,23.98,7.53,2415,504,41.58,8.68,2000,475,34.44,8.18
0500000US38007,38,007,"Billings County, North Dakota",955,353,112.9,36.96,11.82,490,115.3,51.31,12.07,112,95.3,11.73,9.98
0500000US38009,38,009,"Bottineau County, North Dakota",6229,2382,540.3,38.24,8.67,2403,555.8,38.58,8.92,1444,472.6,23.18,7.59
0500000US38011,38,011,"Bowman County, North Dakota",2903,1258,293.9,43.33,10.12,1185,300.1,40.82,10.34,460,252.7,15.85,8.7
0500000US38013,38,013,"Burke County, North Dakota",2158,1008,223,46.71,10.33,885,225.9,41.01,10.47,265,183.2,12.28,8.49
0500000US38015,38,015,"Burleigh County, North Dakota",96056,43224,8183.3,45,8.52,36116,8153.9,37.6,8.49,16716,6399.2,17.4,6.66
0500000US38017,38,017,"Cass County, North Dakota",183168,84360,17838,46.06,9.74,70188,17594.2,38.32,9.61,28620,12924.5,15.63,7.06
0500000US38019,38,019,"Cavalier County, North Dakota",3662,1440,363.7,39.32,9.93,1496,373.3,40.85,10.19,726,317.4,19.83,8.67
0500000US38021,38,021,"Dickey County, North Dakota",4847,2149,469.1,44.34,9.68,1779,473.6,36.7,9.77,919,385.9,18.96,7.96
0500000US38023,38,023,"Divide County, North Dakota",2188,941,277.2,43.01,12.67,792,283.8,36.2,12.97,455,241.6,20.8,11.04
0500000US38025,38,025,"Dunn County, North Dakota",4035,1148,393,28.45,9.74,1737,399.2,43.05,9.89,1150,336.8,28.5,8.35
0500000US38027,38,027,"Eddy County, North Dakota",2337,620,242.1,26.53,10.36,981,246.3,41.98,10.54,736,209.4,31.49,8.96
0500000US38029,38,029,"Emmons County, North Dakota",3271,1295,305,39.59,9.32,1216,313,37.18,9.57,760,268.6,23.23,8.21
0500000US38031,38,031,"Foster County, North Dakota",3364,1684,362.2,50.06,10.77,1139,366.2,33.86,10.89,541,303,16.08,9.01
