state,declarationDate,incidentType,designatedArea
NH,2018-01-02T20:30:00.000Z,Severe Storm(s),Merrimack (County)
NH,2018-01-02T20:30:00.000Z,Severe Storm(s),Belknap (County)
ME,2018-01-02T20:25:00.000Z,Severe Storm(s),Waldo (County)
VT,2018-01-02T20:40:00.000Z,Severe Storm(s),Addison (County)
VT,2018-01-02T20:40:00.000Z,Severe Storm(s),Chittenden (County)
VT,2018-01-02T20:40:00.000Z,Severe Storm(s),Essex (County)
ME,2018-01-02T20:25:00.000Z,Severe Storm(s),Sagadahoc (County)
NH,2018-01-02T20:30:00.000Z,Severe Storm(s),Sullivan (County)
VT,2018-01-02T20:40:00.000Z,Severe Storm(s),Grand Isle (County)
VT,2018-01-02T20:40:00.000Z,Severe Storm(s),Orleans (County)
VT,2018-01-02T20:40:00.000Z,Severe Storm(s),Franklin (County)
VT,2018-01-02T20:40:00.000Z,Severe Storm(s),Orange (County)
AS,2018-03-02T18:45:00.000Z,Hurricane,Swains Island (Island) (County-equivalent)
AS,2018-03-02T18:45:00.000Z,Hurricane,Manu'a (District)
AS,2018-03-02T18:45:00.000Z,Hurricane,Rose Island (Island) (County-equivalent)
VT,2018-01-02T20:40:00.000Z,Severe Storm(s),Lamoille (County)
KY,2018-04-12T11:15:00.000Z,Flood,Bell (County)
AS,2018-03-02T18:45:00.000Z,Hurricane,Eastern (District)
KY,2018-04-12T11:15:00.000Z,Flood,Clay (County)
VT,2018-01-02T20:40:00.000Z,Severe Storm(s),Windham (County)
AS,2018-03-02T18:45:00.000Z,Hurricane,Western (District)
KY,2018-04-12T11:15:00.000Z,Flood,Breathitt (County)
VT,2018-01-02T20:40:00.000Z,Severe Storm(s),Washington (County)
KY,2018-04-12T11:15:00.000Z,Flood,Floyd (County)
KY,2018-04-12T11:15:00.000Z,Flood,Harlan (County)
KY,2018-04-12T11:15:00.000Z,Flood,Knox (County)
KY,2018-04-12T11:15:00.000Z,Flood,Lawrence (County)
KY,2018-04-12T11:15:00.000Z,Flood,Estill (County)
KY,2018-04-12T11:15:00.000Z,Flood,Lee (County)
KY,2018-04-12T11:15:00.000Z,Flood,Johnson (County)
KY,2018-04-12T11:15:00.000Z,Flood,Leslie (County)
KY,2018-04-12T11:15:00.000Z,Flood,Letcher (County)
KY,2018-04-12T11:15:00.000Z,Flood,Owsley (County)
KY,2018-04-12T11:15:00.000Z,Flood,Knott (County)
KY,2018-04-12T11:15:00.000Z,Flood,Perry (County)
KY,2018-04-12T11:15:00.000Z,Flood,Martin (County)
KY,2018-04-12T11:15:00.000Z,Flood,Powell (County)
KY,2018-04-12T11:15:00.000Z,Flood,Wolfe (County)
KY,2018-04-12T11:15:00.000Z,Flood,Whitley (County)
KY,2018-04-12T11:15:00.000Z,Flood,Pike (County)
KY,2018-04-12T11:15:00.000Z,Flood,Metcalfe (County)
KY,2018-04-12T11:15:00.000Z,Flood,Magoffin (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Calhoun (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Lincoln (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Logan (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Brooke (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Cabell (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Hancock (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Marshall (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Monongalia (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Mason (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Harrison (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Ohio (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Preston (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Doddridge (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Pleasants (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Wayne (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Ritchie (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Taylor (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Wetzel (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Wirt (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Wood (County)
OH,2018-04-17T14:00:00.000Z,Flood,Adams (County)
WV,2018-04-17T12:30:00.000Z,Mud/Landslide,Tyler (County)
OH,2018-04-17T14:00:00.000Z,Flood,Athens (County)
OH,2018-04-17T14:00:00.000Z,Flood,Belmont (County)
OH,2018-04-17T14:00:00.000Z,Flood,Brown (County)
OH,2018-04-17T14:00:00.000Z,Flood,Columbiana (County)
OH,2018-04-17T14:00:00.000Z,Flood,Coshocton (County)
OH,2018-04-17T14:00:00.000Z,Flood,Gallia (County)
OH,2018-04-17T14:00:00.000Z,Flood,Hamilton (County)
OH,2018-04-17T14:00:00.000Z,Flood,Harrison (County)
OH,2018-04-17T14:00:00.000Z,Flood,Jackson (County)
OH,2018-04-17T14:00:00.000Z,Flood,Jefferson (County)
OH,2018-04-17T14:00:00.000Z,Flood,Lawrence (County)
OH,2018-04-17T14:00:00.000Z,Flood,Monroe (County)
OH,2018-04-17T14:00:00.000Z,Flood,Morgan (County)
OH,2018-04-17T14:00:00.000Z,Flood,Muskingum (County)
OH,2018-04-17T14:00:00.000Z,Flood,Meigs (County)
OH,2018-04-17T14:00:00.000Z,Flood,Perry (County)
OH,2018-04-17T14:00:00.000Z,Flood,Pike (County)
OH,2018-04-17T14:00:00.000Z,Flood,Noble (County)
OH,2018-04-17T14:00:00.000Z,Flood,Washington (County)
KY,2018-04-26T18:35:00.000Z,Flood,Bullitt (County)
KY,2018-04-26T18:35:00.000Z,Flood,Butler (County)
OH,2018-04-17T14:00:00.000Z,Flood,Scioto (County)
KY,2018-04-26T18:35:00.000Z,Flood,Caldwell (County)
OH,2018-04-17T14:00:00.000Z,Flood,Vinton (County)
KY,2018-04-26T18:35:00.000Z,Flood,Campbell (County)
KY,2018-04-26T18:35:00.000Z,Flood,Boyd (County)
KY,2018-04-26T18:35:00.000Z,Flood,Carroll (County)
KY,2018-04-26T18:35:00.000Z,Flood,Carter (County)
KY,2018-04-26T18:35:00.000Z,Flood,Crittenden (County)
KY,2018-04-26T18:35:00.000Z,Flood,Fulton (County)
KY,2018-04-26T18:35:00.000Z,Flood,Carlisle (County)
KY,2018-04-26T18:35:00.000Z,Flood,Grant (County)
KY,2018-04-26T18:35:00.000Z,Flood,Graves (County)
KY,2018-04-26T18:35:00.000Z,Flood,Greenup (County)
KY,2018-04-26T18:35:00.000Z,Flood,Hardin (County)
KY,2018-04-26T18:35:00.000Z,Flood,Gallatin (County)
KY,2018-04-26T18:35:00.000Z,Flood,Hancock (County)
KY,2018-04-26T18:35:00.000Z,Flood,Henderson (County)
KY,2018-04-26T18:35:00.000Z,Flood,Henry (County)
KY,2018-04-26T18:35:00.000Z,Flood,Hickman (County)
KY,2018-04-26T18:35:00.000Z,Flood,Lawrence (County)
KY,2018-04-26T18:35:00.000Z,Flood,Livingston (County)
KY,2018-04-26T18:35:00.000Z,Flood,McCracken (County)
KY,2018-04-26T18:35:00.000Z,Flood,Jefferson (County)
KY,2018-04-26T18:35:00.000Z,Flood,Metcalfe (County)
KY,2018-04-26T18:35:00.000Z,Flood,McLean (County)
KY,2018-04-26T18:35:00.000Z,Flood,Kenton (County)
KY,2018-04-26T18:35:00.000Z,Flood,Ohio (County)
KY,2018-04-26T18:35:00.000Z,Flood,Owen (County)
KY,2018-04-26T18:35:00.000Z,Flood,Spencer (County)
KY,2018-04-26T18:35:00.000Z,Flood,Trigg (County)
KY,2018-04-26T18:35:00.000Z,Flood,Trimble (County)
KY,2018-04-26T18:35:00.000Z,Flood,Union (County)
KY,2018-04-26T18:35:00.000Z,Flood,Pendleton (County)
KY,2018-04-26T18:35:00.000Z,Flood,Webster (County)
AL,2018-04-26T19:20:00.000Z,Severe Storm(s),St. Clair (County)
KY,2018-04-26T18:35:00.000Z,Flood,Washington (County)
AL,2018-04-26T19:20:00.000Z,Severe Storm(s),Calhoun (County)
AL,2018-04-26T19:20:00.000Z,Severe Storm(s),Cullman (County)
AL,2018-04-26T19:20:00.000Z,Severe Storm(s),Etowah (County)
IN,2018-05-04T23:54:00.000Z,Flood,Benton (County)
IN,2018-05-04T23:54:00.000Z,Flood,Crawford (County)
IN,2018-05-04T23:54:00.000Z,Flood,Gibson (County)
IN,2018-05-04T23:54:00.000Z,Flood,Newton (County)
IN,2018-05-04T23:54:00.000Z,Flood,Vermillion (County)
IN,2018-05-04T23:54:00.000Z,Flood,Wabash (County)
IN,2018-05-04T23:54:00.000Z,Flood,Warren (County)
IN,2018-05-04T23:54:00.000Z,Flood,Perry (County)
IN,2018-05-04T23:54:00.000Z,Flood,Carroll (County)
IN,2018-05-04T23:54:00.000Z,Flood,Kosciusko (County)
IN,2018-05-04T23:54:00.000Z,Flood,Lake (County)
IN,2018-05-04T23:54:00.000Z,Flood,Clark (County)
IN,2018-05-04T23:54:00.000Z,Flood,Warrick (County)
IN,2018-05-04T23:54:00.000Z,Flood,Dearborn (County)
IN,2018-05-04T23:54:00.000Z,Flood,Elkhart (County)
IN,2018-05-04T23:54:00.000Z,Flood,Floyd (County)
IN,2018-05-04T23:54:00.000Z,Flood,Fulton (County)
IN,2018-05-04T23:54:00.000Z,Flood,Harrison (County)
IN,2018-05-04T23:54:00.000Z,Flood,Jasper (County)
IN,2018-05-04T23:54:00.000Z,Flood,Jefferson (County)
IN,2018-05-04T23:54:00.000Z,Flood,LaPorte (County)
IN,2018-05-04T23:54:00.000Z,Flood,Marshall (County)
IN,2018-05-04T23:54:00.000Z,Flood,Ohio (County)
IN,2018-05-04T23:54:00.000Z,Flood,Pulaski (County)
IN,2018-05-04T23:54:00.000Z,Flood,St. Joseph (County)
IN,2018-05-04T23:54:00.000Z,Flood,Spencer (County)
IN,2018-05-04T23:54:00.000Z,Flood,Starke (County)
IN,2018-05-04T23:54:00.000Z,Flood,Porter (County)
IN,2018-05-04T23:54:00.000Z,Flood,Switzerland (County)
IN,2018-05-04T23:54:00.000Z,Flood,White (County)
NC,2018-05-08T09:10:00.000Z,Severe Storm(s),Rockingham (County)
IN,2018-05-04T23:54:00.000Z,Flood,Vanderburgh (County)
HI,2018-05-08T13:25:00.000Z,Flood,Kauai (County)
HI,2018-05-11T20:41:00.000Z,Volcano,Hawaii (County)
ME,2018-05-30T09:17:00.000Z,Coastal Storm,"York (County)(in MSA 6400,6450)"
NC,2018-05-08T09:10:00.000Z,Severe Storm(s),Guilford (County)
NJ,2018-06-08T18:04:00.000Z,Severe Storm(s),Bergen (County)
NJ,2018-06-08T18:04:00.000Z,Severe Storm(s),Burlington (County)
NJ,2018-06-08T18:04:00.000Z,Severe Storm(s),Essex (County)
NJ,2018-06-08T18:04:00.000Z,Severe Storm(s),Morris (County)
NJ,2018-06-08T18:04:00.000Z,Severe Storm(s),Passaic (County)
AK,2018-06-08T19:05:00.000Z,Coastal Storm,Kenai Peninsula (Borough)
NH,2018-06-08T19:13:00.000Z,Coastal Storm,"Rockingham (County)(in (P)MSA 4160,4760,6450)"
NJ,2018-06-08T18:04:00.000Z,Severe Storm(s),Somerset (County)
NH,2018-06-08T19:15:00.000Z,Snow,"Rockingham (County)(in (P)MSA 4160,4760,6450)"
NH,2018-06-08T19:15:00.000Z,Snow,Strafford (County)
MA,2018-06-25T09:20:00.000Z,Severe Storm(s),Barnstable (County)
NH,2018-06-08T19:15:00.000Z,Snow,Carroll (County)
MA,2018-06-25T09:20:00.000Z,Severe Storm(s),Nantucket (County)
MA,2018-06-25T09:20:00.000Z,Severe Storm(s),"Essex (County)(in PMSA 1120,4160,7090)"
HI,2018-05-08T13:25:00.000Z,Flood,Honolulu (County)
MA,2018-06-25T09:20:00.000Z,Severe Storm(s),"Bristol (County)(in (P)MSA 1120,1200,2480,5400,6060)"
OK,2018-06-25T09:21:00.000Z,Fire,Dewey (County)
OK,2018-06-25T09:21:00.000Z,Fire,Harmon (County)
OK,2018-06-25T09:21:00.000Z,Fire,Roger Mills (County)
MA,2018-06-25T09:20:00.000Z,Severe Storm(s),"Norfolk (County)(in PMSA 1120,1200,6060)"
OK,2018-06-25T09:21:00.000Z,Fire,Woodward (County)
OK,2018-06-25T09:21:00.000Z,Fire,Custer (County)
NE,2018-06-29T12:45:00.000Z,Snow,Blaine (County)
MA,2018-06-25T09:20:00.000Z,Severe Storm(s),"Plymouth (County)(in (P)MSA 1120,1200,5400)"
MD,2018-06-25T09:22:00.000Z,Severe Storm(s),Frederick (County)
MD,2018-06-25T09:22:00.000Z,Severe Storm(s),Washington (County)
NE,2018-06-29T12:45:00.000Z,Snow,Boyd (County)
NE,2018-06-29T12:45:00.000Z,Snow,Cheyenne (County)
NE,2018-06-29T12:45:00.000Z,Snow,Clay (County)
NE,2018-06-29T12:45:00.000Z,Snow,Antelope (County)
NE,2018-06-29T12:45:00.000Z,Snow,Deuel (County)
NE,2018-06-29T12:45:00.000Z,Snow,Fillmore (County)
NE,2018-06-29T12:45:00.000Z,Snow,Custer (County)
NE,2018-06-29T12:45:00.000Z,Snow,Greeley (County)
NE,2018-06-29T12:45:00.000Z,Snow,Hall (County)
NE,2018-06-29T12:45:00.000Z,Snow,Gosper (County)
NE,2018-06-29T12:45:00.000Z,Snow,Garfield (County)
NE,2018-06-29T12:45:00.000Z,Snow,Holt (County)
NE,2018-06-29T12:45:00.000Z,Snow,Howard (County)
NE,2018-06-29T12:45:00.000Z,Snow,Hamilton (County)
NE,2018-06-29T12:45:00.000Z,Snow,Knox (County)
NE,2018-06-29T12:45:00.000Z,Snow,Boone (County)
NE,2018-06-29T12:45:00.000Z,Snow,Logan (County)
NE,2018-06-29T12:45:00.000Z,Snow,Loup (County)
NE,2018-06-29T12:45:00.000Z,Snow,Nuckolls (County)
NE,2018-06-29T12:45:00.000Z,Snow,Keith (County)
NE,2018-06-29T12:45:00.000Z,Snow,Madison (County)
NE,2018-06-29T12:45:00.000Z,Snow,Merrick (County)
NE,2018-06-29T12:45:00.000Z,Snow,Valley (County)
NE,2018-06-29T12:45:00.000Z,Snow,Platte (County)
NE,2018-06-29T12:45:00.000Z,Snow,Nance (County)
NE,2018-06-29T12:45:00.000Z,Snow,Pierce (County)
NE,2018-06-29T12:45:00.000Z,Snow,Wheeler (County)
MD,2018-07-02T21:15:00.000Z,Flood,Baltimore (County)
NE,2018-06-29T12:45:00.000Z,Snow,Sherman (County)
NE,2018-06-29T12:45:00.000Z,Snow,Rock (County)
NE,2018-06-29T12:45:00.000Z,Snow,Webster (County)
MD,2018-07-02T21:15:00.000Z,Flood,Howard (County)
TX,2018-07-06T19:00:00.000Z,Flood,Cameron (County)
TX,2018-07-06T19:00:00.000Z,Flood,Hidalgo (County)
TX,2018-07-06T19:00:00.000Z,Flood,Jim Wells (County)
WV,2018-07-12T10:58:00.000Z,Severe Storm(s),Grant (County)
WV,2018-07-12T10:58:00.000Z,Severe Storm(s),Hardy (County)
WV,2018-07-12T10:58:00.000Z,Severe Storm(s),Jefferson (County)
WV,2018-07-12T10:58:00.000Z,Severe Storm(s),Mineral (County)
WV,2018-07-12T10:58:00.000Z,Severe Storm(s),Hampshire (County)
WV,2018-07-12T10:58:00.000Z,Severe Storm(s),Morgan (County)
WV,2018-07-12T10:58:00.000Z,Severe Storm(s),Pendleton (County)
MA,2018-07-19T08:40:00.000Z,Snow,"Middlesex (County)(in (P)MSA 1120,2600,4560)"
MA,2018-07-19T08:40:00.000Z,Snow,"Essex (County)(in PMSA 1120,4160,7090)"
MA,2018-07-19T08:40:00.000Z,Snow,"Norfolk (County)(in PMSA 1120,1200,6060)"
MA,2018-07-19T08:40:00.000Z,Snow,"Worcester (County) (in (P)MSA 1120,2600,9240)"
VT,2018-07-30T10:41:00.000Z,Severe Storm(s),Grand Isle (County)
VT,2018-07-30T10:41:00.000Z,Severe Storm(s),Chittenden (County)
VT,2018-07-30T10:41:00.000Z,Severe Storm(s),Lamoille (County)
MA,2018-07-19T08:40:00.000Z,Snow,Suffolk (County)
VT,2018-07-30T10:41:00.000Z,Severe Storm(s),Orange (County)
VT,2018-07-30T10:41:00.000Z,Severe Storm(s),Orleans (County)
MI,2018-08-02T21:45:00.000Z,Flood,Gogebic (County)
CA,2018-08-04T21:46:00.000Z,Fire,Lake (County)
CA,2018-08-04T21:46:00.000Z,Fire,Shasta (County)
WI,2018-08-10T16:30:00.000Z,Flood,Ashland (County)
MI,2018-08-02T21:45:00.000Z,Flood,Houghton (County)
MI,2018-08-02T21:45:00.000Z,Flood,Menominee (County)
WI,2018-08-10T16:30:00.000Z,Flood,Bayfield (County)
WI,2018-08-10T16:30:00.000Z,Flood,Burnett (County)
WI,2018-08-10T16:30:00.000Z,Flood,Clark (County)
WI,2018-08-10T16:30:00.000Z,Flood,Douglas (County)
CT,2018-08-20T12:01:00.000Z,Tornado,"Fairfield (County)(in PMSA 1160,1930,5760,8040)"
WA,2018-08-17T12:33:00.000Z,Flood,Colville Indian Reservation
WI,2018-08-10T16:30:00.000Z,Flood,Iron (County)
CT,2018-08-20T12:01:00.000Z,Tornado,"New Haven (County)(in (P)MSA 1160,5480,8880)"
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Adair (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Buchanan (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Buena Vista (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Cerro Gordo (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Cherokee (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Chickasaw (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Clay (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Dallas (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Delaware (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Dickinson (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Emmet (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Floyd (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Hamilton (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Howard (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Humboldt (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Kossuth (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Lyon (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),O'Brien (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Osceola (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Hancock (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Palo Alto (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Pocahontas (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Polk (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Sioux (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Story (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Warren (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Webster (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Winnebago (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Winneshiek (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Woodbury (County)
IA,2018-08-20T12:50:00.000Z,Severe Storm(s),Wright (County)
NE,2018-08-27T11:18:00.000Z,Severe Storm(s),Boyd (County)
NE,2018-08-27T11:18:00.000Z,Severe Storm(s),Cedar (County)
NE,2018-08-27T11:18:00.000Z,Severe Storm(s),Colfax (County)
NE,2018-08-27T11:18:00.000Z,Severe Storm(s),Cuming (County)
NE,2018-08-27T11:18:00.000Z,Severe Storm(s),Dakota (County)
NE,2018-08-27T11:18:00.000Z,Severe Storm(s),Dixon (County)
NE,2018-08-27T11:18:00.000Z,Severe Storm(s),Harlan (County)
NE,2018-08-27T11:18:00.000Z,Severe Storm(s),Logan (County)
NE,2018-08-27T11:18:00.000Z,Severe Storm(s),Wayne (County)
NE,2018-08-27T11:18:00.000Z,Severe Storm(s),Thomas (County)
MT,2018-08-30T10:12:00.000Z,Flood,Blaine (County)
NE,2018-08-27T11:18:00.000Z,Severe Storm(s),Thurston (County)
MT,2018-08-30T10:12:00.000Z,Flood,Hill (County)
MT,2018-08-30T10:12:00.000Z,Flood,Liberty (County)
MT,2018-08-30T10:12:00.000Z,Flood,Petroleum (County)
MT,2018-08-30T10:12:00.000Z,Flood,Toole (County)
MT,2018-08-30T10:12:00.000Z,Flood,Valley (County)
MT,2018-08-30T10:12:00.000Z,Flood,Pondera (County)
AZ,2018-08-31T11:55:00.000Z,Flood,Havasupai Indian Reservation
MN,2018-09-05T12:15:00.000Z,Flood,Leech Lake Indian Reservation
MN,2018-09-05T12:15:00.000Z,Flood,White Earth Indian Reservation
MN,2018-09-05T12:15:00.000Z,Flood,Aitkin (County)
MN,2018-09-05T12:15:00.000Z,Flood,Beltrami (County)
MN,2018-09-05T12:15:00.000Z,Flood,Red Lake Indian Reservation
MN,2018-09-05T12:15:00.000Z,Flood,Blue Earth (County)
MN,2018-09-05T12:15:00.000Z,Flood,Brown (County)
MN,2018-09-05T12:15:00.000Z,Flood,Carlton (County)
MN,2018-09-05T12:15:00.000Z,Flood,Cass (County)
MN,2018-09-05T12:15:00.000Z,Flood,Clearwater (County)
MN,2018-09-05T12:15:00.000Z,Flood,Faribault (County)
MN,2018-09-05T12:15:00.000Z,Flood,Itasca (County)
MN,2018-09-05T12:15:00.000Z,Flood,Jackson (County)
MN,2018-09-05T12:15:00.000Z,Flood,Martin (County)
MN,2018-09-05T12:15:00.000Z,Flood,Nicollet (County)
MN,2018-09-05T12:15:00.000Z,Flood,Murray (County)
MN,2018-09-05T12:15:00.000Z,Flood,Koochiching (County)
MN,2018-09-05T12:15:00.000Z,Flood,Cottonwood (County)
MN,2018-09-05T12:15:00.000Z,Flood,Lyon (County)
MN,2018-09-05T12:15:00.000Z,Flood,Kanabec (County)
MN,2018-09-05T12:15:00.000Z,Flood,Lake (County)
MN,2018-09-05T12:15:00.000Z,Flood,Nobles (County)
MN,2018-09-05T12:15:00.000Z,Flood,Rock (County)
AK,2018-09-05T14:14:00.000Z,Flood,Matanuska-Susitna (Borough)
MN,2018-09-05T12:15:00.000Z,Flood,Polk (County)
IA,2018-09-12T12:55:00.000Z,Severe Storm(s),Lee (County)
MN,2018-09-05T12:15:00.000Z,Flood,Renville (County)
MN,2018-09-05T12:15:00.000Z,Flood,Watonwan (County)
MN,2018-09-05T12:15:00.000Z,Flood,Sibley (County)
MN,2018-09-05T12:15:00.000Z,Flood,Redwood (County)
IA,2018-09-12T12:55:00.000Z,Severe Storm(s),Marshall (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Alleghany (County)
MN,2018-09-05T12:15:00.000Z,Flood,Pipestone (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Bertie (County)
MN,2018-09-05T12:15:00.000Z,Flood,Pine (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Ashe (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Alamance (County)
IA,2018-09-12T12:55:00.000Z,Severe Storm(s),Marion (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Davidson (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Dare (County)
MN,2018-09-05T12:15:00.000Z,Flood,St. Louis (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Madison (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Cabarrus (County)
IA,2018-09-12T12:55:00.000Z,Severe Storm(s),Van Buren (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Person (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Granville (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Polk (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,McDowell (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Rowan (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Montgomery (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Stanly (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Yancey (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Tyrrell (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Randolph (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Durham (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Carteret (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Brunswick (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Bladen (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Beaufort (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Anson (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Cumberland (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Chatham (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Columbus (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Craven (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Hoke (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Hyde (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Guilford (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Johnston (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Harnett (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Lenoir (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Duplin (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Jones (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Orange (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Pender (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,New Hanover (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Onslow (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Moore (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Greene (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Robeson (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Richmond (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Scotland (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Union (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Pitt (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Pamlico (County)
SC,2018-09-16T22:57:00.000Z,Hurricane,Calhoun (County)
SC,2018-09-16T22:57:00.000Z,Hurricane,Clarendon (County)
SC,2018-09-16T22:57:00.000Z,Hurricane,Charleston (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Lee (County)
SC,2018-09-16T22:57:00.000Z,Hurricane,Jasper (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Wilson (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Sampson (County)
SC,2018-09-16T22:57:00.000Z,Hurricane,Berkeley (County)
SC,2018-09-16T22:57:00.000Z,Hurricane,Lancaster (County)
SC,2018-09-16T22:57:00.000Z,Hurricane,Dorchester (County)
SC,2018-09-16T22:57:00.000Z,Hurricane,Chesterfield (County)
SC,2018-09-16T22:57:00.000Z,Hurricane,Sumter (County)
SC,2018-09-16T22:57:00.000Z,Hurricane,Orangeburg (County)
SC,2018-09-16T22:57:00.000Z,Hurricane,Colleton (County)
SC,2018-09-16T22:57:00.000Z,Hurricane,Dillon (County)
NC,2018-09-14T23:00:00.000Z,Hurricane,Wayne (County)
SC,2018-09-16T22:57:00.000Z,Hurricane,Florence (County)
